episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,750,503.84067118535927,0.671787561580479,0.00777160283075696, 0.43355573859716057,0.5404802630573552,0.898781689380438
2,547,402.1359359991864,0.7351662449710903,0.0018606755184009671, 0.8757486343383789,0.7956798076629639,1.2009878158569336
3,783,584.455440279521,0.7464309582113934,0.0017236832063645124, 1.5962207317352295,1.0846831798553467,1.5502595901489258
4,636,476.5496400338592,0.7492918868456906,0.0020973081700503826, 2.545219659805298,1.3780906200408936,1.9312844276428223
5,591,441.9364680694511,0.7477774417418801,0.0038457433693110943, 3.463679313659668,1.6113619804382324,2.2455992698669434
6,806,593.8560560664708,0.7367941142263906,0.00418876763433218, 4.6584553718566895,1.8694674968719482,2.5803616046905518
7,695,519.7375480880708,0.747823810198663,0.004437722265720367, 6.0388264656066895,2.1304473876953125,2.9211103916168213
8,563,417.3341000445927,0.7412683837381753,0.006549844518303871, 7.256077289581299,2.3371737003326416,3.1869730949401855
9,873,625.102965591411,0.7160400522238385,0.009119611233472824, 8.705297470092773,2.5614736080169678,3.483234167098999
10,910,654.0516862012807,0.7187381167047041,0.007821976207196712, 10.407587051391602,2.799633264541626,3.8038570880889893
11,947,705.615307939694,0.7451059217948195,0.007696735672652721, 12.246841430664062,3.0362515449523926,4.121611595153809
12,615,450.6489969235573,0.7327625966236705,0.010452459566295147, 13.747224807739258,3.2174272537231445,4.366041660308838
13,841,565.0943068582862,0.6719313993558695,0.009508516639471054, 15.136858940124512,3.3758392333984375,4.57727575302124
14,837,518.7474747841754,0.6197699818209982,0.02919304557144642, 19.86376953125,3.734009027481079,5.085937023162842
15,992,604.4707683590566,0.6093455326200167,0.028503185138106346, 20.960674285888672,3.8674356937408447,5.2657246589660645
16,919,581.9120482053252,0.6332013582212461,0.03712887689471245, 21.658145904541016,3.967146396636963,5.4098405838012695
17,779,541.0951972478563,0.6946023071217667,0.0327572301030159, 22.301149368286133,4.032433986663818,5.510252475738525
18,816,593.6023632569184,0.7274538765403411,0.030639437958598137, 23.230453491210938,4.123276233673096,5.628897190093994
19,900,655.7613446451272,0.7286237162723636,0.028746841475367546, 23.677047729492188,4.176945686340332,5.70245885848999
20,902,661.5108123285379,0.7333822753088003,0.016397420316934586, 23.66976547241211,4.204331874847412,5.731453895568848
21,961,706.8267169343885,0.735511672148167,0.02236146479845047, 25.105270385742188,4.331752300262451,5.890601634979248
22,883,629.3722987336337,0.7127659102306158,0.019942408427596092, 26.741533279418945,4.475866794586182,6.07174825668335
23,1091,659.2248633902245,0.6042391048489684,0.021200373768806458, 27.948978424072266,4.5811944007873535,6.203702449798584
24,834,623.275121137021,0.7473322795407925,0.020390000194311142, 28.82617950439453,4.648841857910156,6.291449546813965
25,926,685.5168142886066,0.7402989355168538,0.02436334639787674, 29.711427688598633,4.719508171081543,6.383491516113281
