episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,400,270.01680656000235,0.6750420164000058,0.0394501816648942, 0.36563439615511345,0.48600454191775433,0.8835814128268348
2,184,176.34635820700197,0.9584041206902281,0.008192627690732479, 0.7748233675956726,0.7455368041992188,1.244962453842163
3,272,262.4962047507141,0.9650595762893902,0.004959327168762684, 1.0094738006591797,0.8599920868873596,1.3410967588424683
4,328,299.5000565363242,0.9131099284644031,0.004675581119954586, 1.21038818359375,0.9497198462486267,1.408426284790039
5,466,439.9953741927751,0.9441960819587448,0.004627550020813942, 1.5074750185012817,1.063001275062561,1.5293047428131104
6,410,387.4728230744662,0.9450556660352833,0.004526571370661259, 1.861845850944519,1.1828465461730957,1.6802294254302979
7,280,270.81056603433905,0.9671805929797823,0.0048273843713104725, 2.1661603450775146,1.2770841121673584,1.7993072271347046
8,306,290.4276770645271,0.9491100557664284,0.0052765109576284885, 2.4350807666778564,1.3552124500274658,1.8966689109802246
9,328,311.0264091195895,0.9482512473158217,0.005284611135721207, 2.7155375480651855,1.4316163063049316,2.001614570617676
10,342,319.93977592107944,0.9354964208218697,0.005900252144783735, 3.035090923309326,1.5138561725616455,2.1015028953552246
11,296,281.80891369831346,0.9520571408726806,0.006128594279289246, 3.3225884437561035,1.5840671062469482,2.196855068206787
12,242,231.50195919008667,0.9566196660747383,0.006591786164790392, 3.5611088275909424,1.6406792402267456,2.2689661979675293
13,184,179.32665171760033,0.9746013680304365,0.007105872500687838, 3.72963809967041,1.6789301633834839,2.319317102432251
14,304,284.6929391236847,0.9364899313279103,0.007402721326798201, 3.9512927532196045,1.7282497882843018,2.3842015266418457
15,220,194.13541556085457,0.8824337070947935,0.008093967102468014, 4.143192768096924,1.770155668258667,2.4452078342437744
16,288,246.28427851548193,0.8551537448454234,0.007995420135557652, 4.325445175170898,1.8082139492034912,2.4878904819488525
17,380,345.8054280429118,0.9100142843234521,0.008684784173965454, 4.534368991851807,1.8509267568588257,2.5472311973571777
18,444,398.55301702712427,0.8976419302412709,0.00980337429791689, 4.789996147155762,1.902824878692627,2.6145823001861572
19,408,382.9207707555569,0.938531300871463,0.010878116823732853, 5.002235412597656,1.9450489282608032,2.6721882820129395
20,398,356.19609844036086,0.8949650714581932,0.01236952468752861, 5.234870433807373,1.9911096096038818,2.730130195617676
21,334,311.51856444812057,0.9326903127189239,0.013769042678177357, 5.384952068328857,2.0183937549591064,2.765843629837036
22,418,393.385314496693,0.9411131925758206,0.013784168288111687, 5.539717674255371,2.0476973056793213,2.807091236114502
23,384,370.60733146002457,0.9651232590104807,0.012501793913543224, 5.6385626792907715,2.0634992122650146,2.83823561668396
24,430,406.50200388664894,0.9453534974108114,0.012983671389520168, 5.8429107666015625,2.1018481254577637,2.8800508975982666
25,378,354.72116237781756,0.9384157734862899,0.013739285990595818, 5.9227728843688965,2.1150588989257812,2.900251865386963
26,580,402.7059175102146,0.6943205474314045,0.019052525982260704, 6.278524875640869,2.1646151542663574,2.9662415981292725
27,486,343.1733983018029,0.706118103501652,0.024358639493584633, 9.128189086914062,2.4406723976135254,3.3417274951934814
28,422,351.7146948596884,0.8334471442172711,0.01936843805015087, 8.787463188171387,2.428245782852173,3.333665370941162
29,432,378.5409555901854,0.876252212014318,0.025316663086414337, 8.409446716308594,2.4118540287017822,3.303022861480713
30,458,425.0975604437968,0.9281606123227004,0.02002866193652153, 7.893892765045166,2.3675012588500977,3.2460944652557373
31,528,481.51487942293,0.9119599989070644,0.017499009147286415, 7.667041778564453,2.3535821437835693,3.229900360107422
32,578,473.1483859069836,0.8185958233684838,0.020984597504138947, 7.345726013183594,2.3237624168395996,3.187223434448242
33,466,422.2511888953299,0.9061184311058582,0.01994166523218155, 7.02474308013916,2.2800533771514893,3.1266491413116455
34,558,500.5327166371603,0.8970120369841583,0.01902482472360134, 6.851250171661377,2.2589049339294434,3.092979669570923
35,680,556.8950178977643,0.8189632616143593,0.02092318795621395, 6.561675548553467,2.215028762817383,3.0430026054382324
36,526,456.67952670334364,0.8682120279531248,0.018701596185564995, 6.351113319396973,2.1820294857025146,3.002779006958008
37,674,537.6275383456931,0.7976669708393073,0.017906589433550835, 6.197011470794678,2.1577110290527344,2.974421262741089
38,640,515.6753917331334,0.805742799583021,0.01796524040400982, 6.196494102478027,2.157327651977539,2.974020004272461
39,652,543.9338840921993,0.8342544234542933,0.019178206101059914, 6.071605682373047,2.1340420246124268,2.947423219680786
40,668,556.7668602507597,0.8334833237286822,0.018540825694799423, 5.962061882019043,2.1113574504852295,2.916989326477051
41,708,595.1030691703097,0.840541058150155,0.019266394898295403, 5.940986156463623,2.108628749847412,2.9151618480682373
42,500,454.52923211124323,0.9090584642224865,0.019113650545477867, 5.866697311401367,2.0940282344818115,2.8903887271881104
43,498,457.45412296640205,0.9185825762377551,0.019112901762127876, 5.94097375869751,2.1085503101348877,2.9118740558624268
44,488,462.4079070999197,0.9475571866801634,0.017972223460674286, 6.032215595245361,2.1228322982788086,2.9246795177459717
45,450,404.87767335376,0.8997281630083555,0.01613074354827404, 6.149209022521973,2.1442291736602783,2.9495930671691895
46,548,493.8293998859714,0.901148539937904,0.01587768830358982, 6.227452754974365,2.1587371826171875,2.966057300567627
