episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,750,345.4864260326685,0.46064856804355797,0.04398789062481046, 1.3889192315234382,0.8786722008486724,1.4945450424139812
2,547,424.88649392895024,0.7767577585538396,0.010950184427201748, 1.3534002304077148,0.9587717056274414,1.5226575136184692
3,783,629.6876977874904,0.8041988477490298,0.010738452896475792, 2.061150550842285,1.21253502368927,1.8264600038528442
4,636,519.7792314238427,0.8172629424903187,0.009394848719239235, 3.1203041076660156,1.5116329193115234,2.1888527870178223
5,591,509.41833316558035,0.8619599545948906,0.010617254301905632, 4.366176128387451,1.799552321434021,2.557474374771118
6,806,659.1085661028188,0.8177525634030011,0.012447071261703968, 5.972026348114014,2.1119298934936523,2.9592788219451904
7,695,586.3568897542038,0.8436789780636027,0.013977606780827045, 7.663848876953125,2.394439220428467,3.320072889328003
8,563,486.87673020979827,0.8647899293246861,0.015336506068706512, 9.276189804077148,2.6371355056762695,3.6250953674316406
9,873,668.4273853325034,0.7656671080555594,0.01616177149116993, 11.430150985717773,2.935276746749878,3.985344409942627
10,910,702.3787867313534,0.7718448205839049,0.019267389550805092, 13.422271728515625,3.175466775894165,4.306725025177002
11,947,770.5419572980072,0.8136662695860689,0.022113092243671417, 15.753423690795898,3.4389071464538574,4.664313793182373
12,615,511.80238431784977,0.8321989988908126,0.021183699369430542, 17.628446578979492,3.6366019248962402,4.93720006942749
13,841,663.9916446447004,0.7895263313254464,0.023148834705352783, 19.36646270751953,3.8118209838867188,5.1773295402526855
14,837,665.8201479682286,0.7954840477517666,0.0242021307349205, 21.161441802978516,3.98380970954895,5.411510467529297
15,992,659.1904483631553,0.6645065003660839,0.028843652456998825, 23.184656143188477,4.166040420532227,5.65280818939209
16,919,644.3584718348056,0.7011517647821607,0.03525085747241974, 27.32367515563965,4.500133037567139,6.098369598388672
17,779,585.0960950545507,0.7510861297234284,0.0407446026802063, 32.128108978271484,4.818780422210693,6.534365177154541
18,816,668.3222963445564,0.8190224219908779,0.037235964089632034, 33.00901412963867,4.907475471496582,6.662020683288574
19,900,696.7712634836425,0.7741902927596028,0.04835253953933716, 34.116119384765625,5.009150505065918,6.783936500549316
20,902,729.1892125168915,0.8084137611052012,0.042401473969221115, 34.7493896484375,5.070265293121338,6.865654468536377
21,961,784.770764030856,0.8166189011767492,0.0501917228102684, 35.499267578125,5.142519474029541,6.956013202667236
22,883,713.8400770088406,0.8084259082772827,0.05157129466533661, 36.1194953918457,5.202193737030029,7.019820690155029
23,1091,740.3333129284516,0.6785823216576092,0.04415324702858925, 36.31242752075195,5.231400489807129,7.048013687133789
24,834,693.8185231031525,0.8319166943682884,0.04979812726378441, 37.17382049560547,5.292439937591553,7.120467185974121
25,926,768.7035403761649,0.8301334129332235,0.05619613453745842, 38.23778533935547,5.369902610778809,7.234874725341797
26,809,662.1474616101548,0.8184764667616252,0.05192337557673454, 39.2068977355957,5.435700416564941,7.319769382476807
