total_reward,mean_reward
523.8862608493596,0.6985150144658128
460.56945234634816,0.8419916861907645
673.8965148790332,0.8606596614036185
552.3745074651397,0.8685133765175153
514.1992091129232,0.8700494232029158
684.7049754065181,0.8495098950453078
600.2399500884533,0.8636546044438177
490.14905692327596,0.8706022325457833
682.330567314502,0.7815928606122589
722.4550800367942,0.7939066813591146
803.2193294554554,0.8481724703859086
515.0160612223377,0.837424489792419
684.4953039500247,0.8139064256242862
682.0808763393738,0.8149114412656796
668.6257269168506,0.6740178698758574
644.912665741356,0.7017548049416279
616.9443648422347,0.7919696596177596
684.9693633446033,0.8394232393928962
721.216573435516,0.8013517482616844
748.1610884926955,0.8294468830295959
804.680104345041,0.8373362168002507
717.459402475109,0.8125248046150725
765.2854196062101,0.7014531802073419
708.3761068319716,0.8493718307337789
799.2085253701525,0.8630761613068602
680.373379064053,0.8410054129345526
812.5087661674308,0.7850326243163583
669.6431173946075,0.6275942993389012
760.2539607246802,0.7402667582518794
779.5991876718041,0.7080828225901944
856.8774107986537,0.8152972509977676
806.2002856621334,0.7919452707879503
864.3866701284753,0.7312915990934648
847.6321700795481,0.7740933060087197
819.4100902744603,0.8310447163026982
790.214952545173,0.5818961358948255
887.7344950816384,0.7090531110875706
801.1872554474842,0.7972012492014768
793.4056067286043,0.7748101628209026
824.8805648787186,0.7505737624010178
800.1913284502268,0.7150950209564136
830.7911034899272,0.6958049442964215
965.3856956323747,0.6841854682015412
849.3652606151824,0.6296258418200018
821.8355181553152,0.5640600673680956
968.5231834750543,0.7287608604025992
1100.3821993120878,0.6821960318115857
860.8381822170252,0.5916413623484709
844.1202032322403,0.6615362094296554
903.473173869991,0.7876836738186496
859.9140634324847,0.7536494859180409
958.9006488767468,0.7658950869622578
890.090232543184,0.740507680984346
836.8511069681874,0.8077713387723817
894.6851027579169,0.6136386164320418
749.2310233008832,0.48746325523805023
880.232712240612,0.7041861697924896
873.4257754756344,0.6073892736270058
983.9370278445579,0.6684354808726616
863.9323136583478,0.726604132597433
762.6895278829315,0.7035881253532579
756.2688483140978,0.5552634715962539
863.0237588687176,0.7433451842107817
776.7484357561509,0.6593789777216901
908.3259675221896,0.664466691676803
1009.5488948875657,0.7320876685189018
960.1406802221943,0.7044319003831213
888.2836487370932,0.7106269189896746
964.179554999573,0.7388349080456499
931.09344390058,0.736042248142751
904.5724822631464,0.6899866378818813
882.1055273638774,0.6159954800027077
887.1658802040728,0.6650418892084503
875.761266362523,0.8019791816506621
847.5334154137945,0.6559856156453517
818.8152259638683,0.5886522113327594
1010.9248773194247,0.6505308090858589
944.8340349726473,0.799351975442172
833.0210330314831,0.6750575632345892
940.8434610084366,0.7095350384679009
872.4147116516924,0.6747213547190196
858.8796795173168,0.6571382398755293
978.8460609945803,0.7707449299169924
792.1909984910883,0.5670658543243294
774.1316182430967,0.6047903267524193
757.6383829550084,0.5658240350672206
725.9674937282128,0.6131482210542338
828.8164837729468,0.5684612371556562
903.7370197140306,0.6249910233153738
656.8160542097214,0.4358434334503792
753.5570214096589,0.5207719567447539
989.2375610989214,0.6884047050096879
966.3647924247332,0.716887828208259
834.4153197245413,0.8015517000235747
888.8903247432877,0.6906684729940076
977.9360494693951,0.6370918889051435
765.7567353269167,0.4695013705253934
874.9131837821037,0.7607940728540032
842.5271746748111,0.6426599349159505
