number_of_server,distance,server_0,server_1,server_2,server_3,reward
3,0.4789253018112047,0.0,0.0,0.0,0.7435724097152014,0.75125
1,0.43682415819079257,0.0,0.7144641013118412,0.0,0.7435724097152014,0.75125
2,0.2886688012785054,0.0,0.7144641013118412,0.5517231840089724,0.7435724097152014,0.75125
2,0.2886688012785054,0.0,0.7144641013118412,0.9733898506756391,0.7435724097152014,0.75125
2,0.2886688012785054,0.0,0.7144641013118412,1.3958898506756392,0.7435724097152014,0.45539563561156027
2,0.2886688012785054,0.0,0.7144641013118412,1.8183898506756393,0.7435724097152014,0.14594011322545922
2,0.2886688012785054,0.0,0.0,0.5583043750707096,0.0,0.75125
2,0.2886688012785054,0.0,0.0,0.9833043750707097,0.0,0.75125
2,0.2886688012785054,0.0,0.0,0.5628663395028105,0.0,0.75125
2,0.2886688012785054,0.0,0.0,0.9911996728361439,0.0,0.75125
2,0.2886688012785054,0.0,0.0,0.5665949706015783,0.0,0.75125
2,0.2886688012785054,0.0,0.0,1.0015949706015783,0.0,0.75125
3,0.2886688012785054,0.0,0.0,0.001594970601578316,0.6588506653875916,0.75125
2,0.2886688012785054,0.0,0.0,0.5754126298196927,0.6588506653875916,0.75125
2,0.2886688012785054,0.0,0.0,0.5788777290748374,0.0,0.75125
2,0.2886688012785054,0.0,0.0,1.0263777290748375,0.0,0.741722973877601
2,0.2886688012785054,0.0,0.0,0.5867730268402717,0.0,0.75125
2,0.2886688012785054,0.0,0.0,1.0392730268402717,0.0,0.7400279556046931
1,0.2886688012785054,0.0,0.6828271542147631,0.039273026840271674,0.0,0.75125
2,0.2886688012785054,0.0,0.6828271542147631,0.5939240193917193,0.0,0.75125
2,0.2886688012785054,0.0,0.0,0.595152650490487,0.0,0.75125
2,0.2886688012785054,0.0,0.0,1.0526526504904872,0.0,0.737127071278769
2,0.2886688012785054,0.0,0.0,0.6048463808443995,0.0,0.75125
2,0.2886688012785054,0.0,0.0,1.0706797141777329,0.0,0.7290066332325682
