1995-07-01 06:45:00,250
1995-07-01 06:50:00,294
1995-07-01 06:55:00,140
1995-07-01 07:00:00,172
1995-07-01 07:05:00,160
1995-07-01 07:10:00,270
1995-07-01 07:15:00,182
1995-07-01 07:20:00,218
1995-07-01 07:25:00,250
1995-07-01 07:30:00,292
1995-07-01 07:35:00,218
1995-07-01 07:40:00,362
1995-07-01 07:45:00,236
1995-07-01 07:50:00,424
1995-07-01 07:55:00,330
1995-07-01 08:00:00,400
1995-07-01 08:05:00,184
1995-07-01 08:10:00,272
1995-07-01 08:15:00,328
1995-07-01 08:20:00,466
1995-07-01 08:25:00,410
1995-07-01 08:30:00,280
1995-07-01 08:35:00,306
1995-07-01 08:40:00,328
1995-07-01 08:45:00,342
1995-07-01 08:50:00,296
1995-07-01 08:55:00,242
1995-07-01 09:00:00,184
1995-07-01 09:05:00,304
1995-07-01 09:10:00,220
1995-07-01 09:15:00,288
1995-07-01 09:20:00,380
1995-07-01 09:25:00,444
1995-07-01 09:30:00,408
1995-07-01 09:35:00,398
1995-07-01 09:40:00,334
1995-07-01 09:45:00,418
1995-07-01 09:50:00,384
1995-07-01 09:55:00,430
1995-07-01 10:00:00,378
1995-07-01 10:05:00,580
1995-07-01 10:10:00,486
1995-07-01 10:15:00,422
1995-07-01 10:20:00,432
1995-07-01 10:25:00,458
1995-07-01 10:30:00,528
1995-07-01 10:35:00,578
1995-07-01 10:40:00,466
1995-07-01 10:45:00,558
1995-07-01 10:50:00,680
1995-07-01 10:55:00,526
1995-07-01 11:00:00,674
1995-07-01 11:05:00,640
1995-07-01 11:10:00,652
1995-07-01 11:15:00,668
1995-07-01 11:20:00,708
1995-07-01 11:25:00,500
1995-07-01 11:30:00,498
1995-07-01 11:35:00,488
1995-07-01 11:40:00,450
1995-07-01 11:45:00,548
1995-07-01 11:50:00,470
1995-07-01 11:55:00,560
1995-07-01 12:00:00,520
1995-07-01 12:05:00,520
1995-07-01 12:10:00,546
1995-07-01 12:15:00,514
1995-07-01 12:20:00,624
1995-07-01 12:25:00,810
1995-07-01 12:30:00,396
1995-07-01 12:35:00,20
1995-07-01 12:40:00,2
1995-07-01 12:45:00,420
1995-07-01 12:50:00,604
1995-07-01 12:55:00,562
1995-07-01 13:00:00,580
1995-07-01 13:05:00,550
1995-07-01 13:10:00,442
1995-07-01 13:15:00,564
1995-07-01 13:20:00,578
1995-07-01 13:25:00,516
1995-07-01 13:30:00,380
1995-07-01 13:35:00,398
1995-07-01 13:40:00,354
1995-07-01 13:45:00,610
1995-07-01 13:50:00,642
1995-07-01 13:55:00,558
1995-07-01 14:00:00,498
1995-07-01 14:05:00,522
1995-07-01 14:10:00,468
1995-07-01 14:15:00,588
1995-07-01 14:20:00,420
1995-07-01 14:25:00,402
1995-07-01 14:30:00,388
1995-07-01 14:35:00,546
1995-07-01 14:40:00,624
1995-07-01 14:45:00,534
1995-07-01 14:50:00,574
1995-07-01 14:55:00,702
1995-07-01 15:00:00,536
1995-07-01 15:05:00,446
1995-07-01 15:10:00,426
1995-07-01 15:15:00,512
1995-07-01 15:20:00,576
1995-07-01 15:25:00,502
1995-07-01 15:30:00,536
1995-07-01 15:35:00,516
1995-07-01 15:40:00,574
1995-07-01 15:45:00,618
1995-07-01 15:50:00,730
1995-07-01 15:55:00,572
1995-07-01 16:00:00,428
1995-07-01 16:05:00,538
1995-07-01 16:10:00,400
1995-07-01 16:15:00,576
1995-07-01 16:20:00,440
1995-07-01 16:25:00,356
1995-07-01 16:30:00,510
1995-07-01 16:35:00,632
1995-07-01 16:40:00,596
1995-07-01 16:45:00,720
1995-07-01 16:50:00,542
1995-07-01 16:55:00,644
1995-07-01 17:00:00,608
1995-07-01 17:05:00,622
1995-07-01 17:10:00,644
1995-07-01 17:15:00,618
1995-07-01 17:20:00,628
1995-07-01 17:25:00,702
1995-07-01 17:30:00,712
1995-07-01 17:35:00,524
1995-07-01 17:40:00,824
1995-07-01 17:45:00,514
1995-07-01 17:50:00,418
1995-07-01 17:55:00,528
1995-07-01 18:00:00,772
1995-07-01 18:05:00,464
1995-07-01 18:10:00,516
1995-07-01 18:15:00,656
1995-07-01 18:20:00,506
1995-07-01 18:25:00,558
1995-07-01 18:30:00,586
1995-07-01 18:35:00,616
1995-07-01 18:40:00,528
1995-07-01 18:45:00,400
1995-07-01 18:50:00,380
1995-07-01 18:55:00,402
1995-07-01 19:00:00,478
1995-07-01 19:05:00,414
1995-07-01 19:10:00,418
1995-07-01 19:15:00,592
1995-07-01 19:20:00,652
1995-07-01 19:25:00,478
1995-07-01 19:30:00,520
1995-07-01 19:35:00,434
1995-07-01 19:40:00,314
1995-07-01 19:45:00,490
1995-07-01 19:50:00,466
1995-07-01 19:55:00,406
1995-07-01 20:00:00,402
1995-07-01 20:05:00,370
1995-07-01 20:10:00,608
1995-07-01 20:15:00,600
1995-07-01 20:20:00,488
1995-07-01 20:25:00,450
1995-07-01 20:30:00,504
1995-07-01 20:35:00,434
1995-07-01 20:40:00,470
1995-07-01 20:45:00,602
1995-07-01 20:50:00,484
1995-07-01 20:55:00,504
1995-07-01 21:00:00,720
1995-07-01 21:05:00,574
1995-07-01 21:10:00,544
1995-07-01 21:15:00,734
1995-07-01 21:20:00,604
1995-07-01 21:25:00,540
1995-07-01 21:30:00,540
1995-07-01 21:35:00,542
1995-07-01 21:40:00,598
1995-07-01 21:45:00,494
1995-07-01 21:50:00,466
1995-07-01 21:55:00,648
1995-07-01 22:00:00,622
1995-07-01 22:05:00,426
1995-07-01 22:10:00,710
1995-07-01 22:15:00,598
1995-07-01 22:20:00,524
1995-07-01 22:25:00,532
1995-07-01 22:30:00,526
1995-07-01 22:35:00,452
1995-07-01 22:40:00,538
1995-07-01 22:45:00,500
1995-07-01 22:50:00,570
1995-07-01 22:55:00,558
1995-07-01 23:00:00,464
1995-07-01 23:05:00,470
1995-07-01 23:10:00,434
1995-07-01 23:15:00,658
1995-07-01 23:20:00,554
1995-07-01 23:25:00,590
1995-07-01 23:30:00,478
1995-07-01 23:35:00,520
1995-07-01 23:40:00,572
1995-07-01 23:45:00,290
1995-07-01 23:50:00,378
1995-07-01 23:55:00,298
1995-07-02 00:00:00,486
1995-07-02 00:05:00,508
1995-07-02 00:10:00,242
1995-07-02 00:15:00,350
1995-07-02 00:20:00,564
1995-07-02 00:25:00,584
1995-07-02 00:30:00,556
1995-07-02 00:35:00,536
1995-07-02 00:40:00,506
1995-07-02 00:45:00,442
1995-07-02 00:50:00,448
1995-07-02 00:55:00,494
1995-07-02 01:00:00,476
1995-07-02 01:05:00,246
1995-07-02 01:10:00,354
1995-07-02 01:15:00,486
1995-07-02 01:20:00,472
1995-07-02 01:25:00,444
1995-07-02 01:30:00,450
1995-07-02 01:35:00,398
1995-07-02 01:40:00,406
1995-07-02 01:45:00,452
1995-07-02 01:50:00,458
1995-07-02 01:55:00,498
1995-07-02 02:00:00,490
1995-07-02 02:05:00,480
1995-07-02 02:10:00,322
1995-07-02 02:15:00,354
1995-07-02 02:20:00,312
1995-07-02 02:25:00,504
1995-07-02 02:30:00,390
1995-07-02 02:35:00,226
1995-07-02 02:40:00,260
1995-07-02 02:45:00,248
1995-07-02 02:50:00,320
1995-07-02 02:55:00,206
1995-07-02 03:00:00,272
1995-07-02 03:05:00,304
1995-07-02 03:10:00,172
1995-07-02 03:15:00,162
1995-07-02 03:20:00,220
1995-07-02 03:25:00,222
1995-07-02 03:30:00,326
1995-07-02 03:35:00,292
1995-07-02 03:40:00,272
1995-07-02 03:45:00,216
1995-07-02 03:50:00,278
1995-07-02 03:55:00,274
1995-07-02 04:00:00,232
1995-07-02 04:05:00,142
1995-07-02 04:10:00,274
1995-07-02 04:15:00,172
1995-07-02 04:20:00,168
1995-07-02 04:25:00,294
1995-07-02 04:30:00,160
1995-07-02 04:35:00,294
1995-07-02 04:40:00,276
1995-07-02 04:45:00,246
1995-07-02 04:50:00,198
1995-07-02 04:55:00,116
1995-07-02 05:00:00,206
1995-07-02 05:05:00,236
1995-07-02 05:10:00,152
1995-07-02 05:15:00,272
1995-07-02 05:20:00,210
1995-07-02 05:25:00,276
1995-07-02 05:30:00,136
1995-07-02 05:35:00,238
1995-07-02 05:40:00,224
1995-07-02 05:45:00,234
1995-07-02 05:50:00,174
1995-07-02 05:55:00,224
1995-07-02 06:00:00,284
1995-07-02 06:05:00,274
1995-07-02 06:10:00,190
1995-07-02 06:15:00,290
1995-07-02 06:20:00,232
1995-07-02 06:25:00,162
1995-07-02 06:30:00,262
1995-07-02 06:35:00,256
1995-07-02 06:40:00,130
1995-07-02 06:45:00,132
1995-07-02 06:50:00,172
1995-07-02 06:55:00,202
1995-07-02 07:00:00,204
1995-07-02 07:05:00,296
1995-07-02 07:10:00,236
1995-07-02 07:15:00,340
1995-07-02 07:20:00,104
1995-07-02 07:25:00,154
1995-07-02 07:30:00,148
1995-07-02 07:35:00,138
1995-07-02 07:40:00,170
1995-07-02 07:45:00,196
1995-07-02 07:50:00,244
1995-07-02 07:55:00,228
1995-07-02 08:00:00,196
1995-07-02 08:05:00,184
1995-07-02 08:10:00,154
1995-07-02 08:15:00,312
1995-07-02 08:20:00,296
1995-07-02 08:25:00,208
1995-07-02 08:30:00,310
1995-07-02 08:35:00,216
1995-07-02 08:40:00,178
1995-07-02 08:45:00,252
1995-07-02 08:50:00,294
1995-07-02 08:55:00,264
1995-07-02 09:00:00,238
1995-07-02 09:05:00,324
1995-07-02 09:10:00,274
1995-07-02 09:15:00,202
1995-07-02 09:20:00,330
1995-07-02 09:25:00,250
1995-07-02 09:30:00,362
1995-07-02 09:35:00,324
1995-07-02 09:40:00,426
1995-07-02 09:45:00,314
1995-07-02 09:50:00,374
1995-07-02 09:55:00,372
1995-07-02 10:00:00,310
1995-07-02 10:05:00,252
1995-07-02 10:10:00,338
1995-07-02 10:15:00,302
1995-07-02 10:20:00,376
1995-07-02 10:25:00,444
1995-07-02 10:30:00,286
1995-07-02 10:35:00,424
1995-07-02 10:40:00,318
1995-07-02 10:45:00,404
1995-07-02 10:50:00,386
1995-07-02 10:55:00,408
1995-07-02 11:00:00,302
1995-07-02 11:05:00,344
1995-07-02 11:10:00,404
1995-07-02 11:15:00,358
1995-07-02 11:20:00,374
1995-07-02 11:25:00,382
1995-07-02 11:30:00,372
1995-07-02 11:35:00,316
1995-07-02 11:40:00,494
1995-07-02 11:45:00,546
1995-07-02 11:50:00,362
1995-07-02 11:55:00,646
1995-07-02 12:00:00,700
1995-07-02 12:05:00,508
1995-07-02 12:10:00,574
1995-07-02 12:15:00,508
1995-07-02 12:20:00,334
1995-07-02 12:25:00,368
1995-07-02 12:30:00,550
1995-07-02 12:35:00,534
1995-07-02 12:40:00,562
1995-07-02 12:45:00,506
1995-07-02 12:50:00,592
1995-07-02 12:55:00,476
1995-07-02 13:00:00,412
1995-07-02 13:05:00,376
1995-07-02 13:10:00,342
1995-07-02 13:15:00,688
1995-07-02 13:20:00,524
1995-07-02 13:25:00,400
1995-07-02 13:30:00,582
1995-07-02 13:35:00,470
1995-07-02 13:40:00,370
1995-07-02 13:45:00,610
1995-07-02 13:50:00,460
1995-07-02 13:55:00,596
1995-07-02 14:00:00,488
1995-07-02 14:05:00,606
1995-07-02 14:10:00,548
1995-07-02 14:15:00,544
1995-07-02 14:20:00,426
1995-07-02 14:25:00,432
1995-07-02 14:30:00,500
1995-07-02 14:35:00,616
1995-07-02 14:40:00,568
1995-07-02 14:45:00,564
1995-07-02 14:50:00,410
1995-07-02 14:55:00,424
1995-07-02 15:00:00,406
1995-07-02 15:05:00,562
1995-07-02 15:10:00,556
1995-07-02 15:15:00,348
1995-07-02 15:20:00,564
1995-07-02 15:25:00,486
1995-07-02 15:30:00,360
1995-07-02 15:35:00,496
1995-07-02 15:40:00,386
1995-07-02 15:45:00,342
1995-07-02 15:50:00,544
1995-07-02 15:55:00,426
1995-07-02 16:00:00,366
1995-07-02 16:05:00,538
1995-07-02 16:10:00,416
1995-07-02 16:15:00,544
1995-07-02 16:20:00,494
1995-07-02 16:25:00,582
1995-07-02 16:30:00,532
1995-07-02 16:35:00,546
1995-07-02 16:40:00,554
1995-07-02 16:45:00,462
1995-07-02 16:50:00,530
1995-07-02 16:55:00,746
1995-07-02 17:00:00,780
1995-07-02 17:05:00,720
1995-07-02 17:10:00,592
1995-07-02 17:15:00,674
1995-07-02 17:20:00,512
1995-07-02 17:25:00,582
1995-07-02 17:30:00,574
1995-07-02 17:35:00,420
1995-07-02 17:40:00,508
1995-07-02 17:45:00,582
1995-07-02 17:50:00,626
1995-07-02 17:55:00,504
1995-07-02 18:00:00,552
1995-07-02 18:05:00,596
1995-07-02 18:10:00,416
1995-07-02 18:15:00,452
1995-07-02 18:20:00,644
1995-07-02 18:25:00,674
1995-07-02 18:30:00,576
1995-07-02 18:35:00,482
1995-07-02 18:40:00,544
1995-07-02 18:45:00,494
1995-07-02 18:50:00,510
1995-07-02 18:55:00,432
1995-07-02 19:00:00,554
1995-07-02 19:05:00,676
1995-07-02 19:10:00,404
1995-07-02 19:15:00,366
1995-07-02 19:20:00,338
1995-07-02 19:25:00,460
1995-07-02 19:30:00,468
1995-07-02 19:35:00,486
1995-07-02 19:40:00,474
1995-07-02 19:45:00,434
1995-07-02 19:50:00,468
1995-07-02 19:55:00,452
1995-07-02 20:00:00,662
1995-07-02 20:05:00,576
1995-07-02 20:10:00,396
1995-07-02 20:15:00,432
1995-07-02 20:20:00,476
1995-07-02 20:25:00,536
1995-07-02 20:30:00,452
1995-07-02 20:35:00,550
1995-07-02 20:40:00,412
1995-07-02 20:45:00,424
1995-07-02 20:50:00,532
1995-07-02 20:55:00,474
1995-07-02 21:00:00,548
1995-07-02 21:05:00,646
1995-07-02 21:10:00,540
1995-07-02 21:15:00,504
1995-07-02 21:20:00,406
1995-07-02 21:25:00,508
1995-07-02 21:30:00,690
1995-07-02 21:35:00,602
1995-07-02 21:40:00,644
1995-07-02 21:45:00,710
1995-07-02 21:50:00,450
1995-07-02 21:55:00,514
1995-07-02 22:00:00,638
1995-07-02 22:05:00,484
1995-07-02 22:10:00,434
1995-07-02 22:15:00,638
1995-07-02 22:20:00,626
1995-07-02 22:25:00,520
1995-07-02 22:30:00,580
1995-07-02 22:35:00,632
1995-07-02 22:40:00,672
1995-07-02 22:45:00,808
1995-07-02 22:50:00,640
1995-07-02 22:55:00,788
1995-07-02 23:00:00,868
1995-07-02 23:05:00,676
1995-07-02 23:10:00,780
1995-07-02 23:15:00,620
1995-07-02 23:20:00,624
1995-07-02 23:25:00,712
1995-07-02 23:30:00,486
1995-07-02 23:35:00,562
1995-07-02 23:40:00,646
1995-07-02 23:45:00,474
1995-07-02 23:50:00,544
1995-07-02 23:55:00,436
1995-07-03 00:00:00,398
1995-07-03 00:05:00,502
1995-07-03 00:10:00,474
1995-07-03 00:15:00,626
1995-07-03 00:20:00,592
1995-07-03 00:25:00,554
1995-07-03 00:30:00,614
1995-07-03 00:35:00,416
1995-07-03 00:40:00,410
1995-07-03 00:45:00,422
1995-07-03 00:50:00,422
1995-07-03 00:55:00,602
1995-07-03 01:00:00,408
1995-07-03 01:05:00,282
1995-07-03 01:10:00,466
1995-07-03 01:15:00,424
1995-07-03 01:20:00,468
1995-07-03 01:25:00,398
1995-07-03 01:30:00,426
1995-07-03 01:35:00,424
1995-07-03 01:40:00,436
1995-07-03 01:45:00,328
1995-07-03 01:50:00,246
1995-07-03 01:55:00,484
1995-07-03 02:00:00,450
1995-07-03 02:05:00,310
1995-07-03 02:10:00,396
1995-07-03 02:15:00,566
1995-07-03 02:20:00,312
1995-07-03 02:25:00,280
1995-07-03 02:30:00,192
1995-07-03 02:35:00,406
1995-07-03 02:40:00,384
1995-07-03 02:45:00,336
1995-07-03 02:50:00,350
1995-07-03 02:55:00,428
1995-07-03 03:00:00,278
1995-07-03 03:05:00,222
1995-07-03 03:10:00,356
1995-07-03 03:15:00,292
1995-07-03 03:20:00,330
1995-07-03 03:25:00,284
1995-07-03 03:30:00,280
1995-07-03 03:35:00,452
1995-07-03 03:40:00,424
1995-07-03 03:45:00,384
1995-07-03 03:50:00,358
1995-07-03 03:55:00,422
1995-07-03 04:00:00,328
1995-07-03 04:05:00,264
1995-07-03 04:10:00,266
1995-07-03 04:15:00,288
1995-07-03 04:20:00,314
1995-07-03 04:25:00,226
1995-07-03 04:30:00,238
1995-07-03 04:35:00,170
1995-07-03 04:40:00,186
1995-07-03 04:45:00,158
1995-07-03 04:50:00,362
1995-07-03 04:55:00,278
1995-07-03 05:00:00,262
1995-07-03 05:05:00,212
1995-07-03 05:10:00,318
1995-07-03 05:15:00,236
1995-07-03 05:20:00,214
1995-07-03 05:25:00,326
1995-07-03 05:30:00,302
1995-07-03 05:35:00,276
1995-07-03 05:40:00,336
1995-07-03 05:45:00,312
1995-07-03 05:50:00,396
1995-07-03 05:55:00,310
1995-07-03 06:00:00,310
1995-07-03 06:05:00,222
1995-07-03 06:10:00,356
1995-07-03 06:15:00,194
1995-07-03 06:20:00,240
1995-07-03 06:25:00,302
1995-07-03 06:30:00,350
1995-07-03 06:35:00,248
1995-07-03 06:40:00,210
1995-07-03 06:45:00,206
1995-07-03 06:50:00,410
1995-07-03 06:55:00,358
1995-07-03 07:00:00,472
1995-07-03 07:05:00,416
1995-07-03 07:10:00,476
1995-07-03 07:15:00,446
1995-07-03 07:20:00,450
1995-07-03 07:25:00,428
1995-07-03 07:30:00,512
1995-07-03 07:35:00,526
1995-07-03 07:40:00,548
1995-07-03 07:45:00,552
1995-07-03 07:50:00,450
1995-07-03 07:55:00,448
1995-07-03 08:00:00,570
1995-07-03 08:05:00,634
1995-07-03 08:10:00,594
1995-07-03 08:15:00,300
1995-07-03 08:20:00,598
1995-07-03 08:25:00,632
1995-07-03 08:30:00,664
1995-07-03 08:35:00,696
1995-07-03 08:40:00,562
1995-07-03 08:45:00,596
1995-07-03 08:50:00,734
1995-07-03 08:55:00,764
1995-07-03 09:00:00,692
1995-07-03 09:05:00,730
1995-07-03 09:10:00,686
1995-07-03 09:15:00,510
1995-07-03 09:20:00,736
1995-07-03 09:25:00,810
1995-07-03 09:30:00,966
1995-07-03 09:35:00,1006
1995-07-03 09:40:00,738
1995-07-03 09:45:00,1014
1995-07-03 09:50:00,908
1995-07-03 09:55:00,824
1995-07-03 10:00:00,646
1995-07-03 10:05:00,600
1995-07-03 10:10:00,824
1995-07-03 10:15:00,916
1995-07-03 10:20:00,968
1995-07-03 10:25:00,764
1995-07-03 10:30:00,704
1995-07-03 10:35:00,748
1995-07-03 10:40:00,474
1995-07-03 10:45:00,732
1995-07-03 10:50:00,832
1995-07-03 10:55:00,850
1995-07-03 11:00:00,780
1995-07-03 11:05:00,854
1995-07-03 11:10:00,800
1995-07-03 11:15:00,1010
1995-07-03 11:20:00,828
1995-07-03 11:25:00,740
1995-07-03 11:30:00,830
1995-07-03 11:35:00,884
1995-07-03 11:40:00,626
1995-07-03 11:45:00,712
1995-07-03 11:50:00,670
1995-07-03 11:55:00,848
1995-07-03 12:00:00,732
1995-07-03 12:05:00,838
1995-07-03 12:10:00,670
1995-07-03 12:15:00,856
1995-07-03 12:20:00,962
1995-07-03 12:25:00,1030
1995-07-03 12:30:00,1032
1995-07-03 12:35:00,868
1995-07-03 12:40:00,836
1995-07-03 12:45:00,872
1995-07-03 12:50:00,1148
1995-07-03 12:55:00,1226
1995-07-03 13:00:00,1074
1995-07-03 13:05:00,930
1995-07-03 13:10:00,886
1995-07-03 13:15:00,882
1995-07-03 13:20:00,934
1995-07-03 13:25:00,1068
1995-07-03 13:30:00,936
1995-07-03 13:35:00,1154
1995-07-03 13:40:00,962
1995-07-03 13:45:00,1050
1995-07-03 13:50:00,1012
1995-07-03 13:55:00,1152
1995-07-03 14:00:00,1022
1995-07-03 14:05:00,936
1995-07-03 14:10:00,1066
1995-07-03 14:15:00,1020
1995-07-03 14:20:00,1218
1995-07-03 14:25:00,860
1995-07-03 14:30:00,724
1995-07-03 14:35:00,748
1995-07-03 14:40:00,582
1995-07-03 14:45:00,832
1995-07-03 14:50:00,786
1995-07-03 14:55:00,1236
1995-07-03 15:00:00,1038
1995-07-03 15:05:00,1068
1995-07-03 15:10:00,644
1995-07-03 15:15:00,880
1995-07-03 15:20:00,802
1995-07-03 15:25:00,740
1995-07-03 15:30:00,716
1995-07-03 15:35:00,1088
1995-07-03 15:40:00,960
1995-07-03 15:45:00,1326
1995-07-03 15:50:00,950
1995-07-03 15:55:00,1008
1995-07-03 16:00:00,912
1995-07-03 16:05:00,848
1995-07-03 16:10:00,782
1995-07-03 16:15:00,1034
1995-07-03 16:20:00,1126
1995-07-03 16:25:00,912
1995-07-03 16:30:00,952
1995-07-03 16:35:00,918
1995-07-03 16:40:00,928
1995-07-03 16:45:00,594
1995-07-03 16:50:00,764
1995-07-03 16:55:00,1006
1995-07-03 17:00:00,992
1995-07-03 17:05:00,884
1995-07-03 17:10:00,940
1995-07-03 17:15:00,728
1995-07-03 17:20:00,804
1995-07-03 17:25:00,844
1995-07-03 17:30:00,762
1995-07-03 17:35:00,676
1995-07-03 17:40:00,566
1995-07-03 17:45:00,604
1995-07-03 17:50:00,664
1995-07-03 17:55:00,626
1995-07-03 18:00:00,736
1995-07-03 18:05:00,530
1995-07-03 18:10:00,228
1995-07-03 18:15:00,566
1995-07-03 18:20:00,596
1995-07-03 18:25:00,598
1995-07-03 18:30:00,632
1995-07-03 18:35:00,668
1995-07-03 18:40:00,512
1995-07-03 18:45:00,572
1995-07-03 18:50:00,652
1995-07-03 18:55:00,598
1995-07-03 19:00:00,588
1995-07-03 19:05:00,618
1995-07-03 19:10:00,408
1995-07-03 19:15:00,540
1995-07-03 19:20:00,520
1995-07-03 19:25:00,686
1995-07-03 19:30:00,526
1995-07-03 19:35:00,480
1995-07-03 19:40:00,756
1995-07-03 19:45:00,892
1995-07-03 19:50:00,828
1995-07-03 19:55:00,582
1995-07-03 20:00:00,590
1995-07-03 20:05:00,684
1995-07-03 20:10:00,550
1995-07-03 20:15:00,624
1995-07-03 20:20:00,656
1995-07-03 20:25:00,584
1995-07-03 20:30:00,676
1995-07-03 20:35:00,610
1995-07-03 20:40:00,450
1995-07-03 20:45:00,628
1995-07-03 20:50:00,824
1995-07-03 20:55:00,644
1995-07-03 21:00:00,618
1995-07-03 21:05:00,700
1995-07-03 21:10:00,516
1995-07-03 21:15:00,654
1995-07-03 21:20:00,540
1995-07-03 21:25:00,744
1995-07-03 21:30:00,692
1995-07-03 21:35:00,560
1995-07-03 21:40:00,706
1995-07-03 21:45:00,622
1995-07-03 21:50:00,630
1995-07-03 21:55:00,682
1995-07-03 22:00:00,480
1995-07-03 22:05:00,576
1995-07-03 22:10:00,544
1995-07-03 22:15:00,474
1995-07-03 22:20:00,448
1995-07-03 22:25:00,632
1995-07-03 22:30:00,534
1995-07-03 22:35:00,610
1995-07-03 22:40:00,512
1995-07-03 22:45:00,596
1995-07-03 22:50:00,560
1995-07-03 22:55:00,428
1995-07-03 23:00:00,538
1995-07-03 23:05:00,522
1995-07-03 23:10:00,552
1995-07-03 23:15:00,634
1995-07-03 23:20:00,606
1995-07-03 23:25:00,668
1995-07-03 23:30:00,812
1995-07-03 23:35:00,584
1995-07-03 23:40:00,818
1995-07-03 23:45:00,664
1995-07-03 23:50:00,588
1995-07-03 23:55:00,440
1995-07-04 00:00:00,552
1995-07-04 00:05:00,438
1995-07-04 00:10:00,412
1995-07-04 00:15:00,612
1995-07-04 00:20:00,460
1995-07-04 00:25:00,662
1995-07-04 00:30:00,504
1995-07-04 00:35:00,544
1995-07-04 00:40:00,574
1995-07-04 00:45:00,554
1995-07-04 00:50:00,540
1995-07-04 00:55:00,434
1995-07-04 01:00:00,610
1995-07-04 01:05:00,514
1995-07-04 01:10:00,380
1995-07-04 01:15:00,510
1995-07-04 01:20:00,504
1995-07-04 01:25:00,472
1995-07-04 01:30:00,444
1995-07-04 01:35:00,402
1995-07-04 01:40:00,476
1995-07-04 01:45:00,398
1995-07-04 01:50:00,374
1995-07-04 01:55:00,558
1995-07-04 02:00:00,488
1995-07-04 02:05:00,496
1995-07-04 02:10:00,610
1995-07-04 02:15:00,530
1995-07-04 02:20:00,520
1995-07-04 02:25:00,460
1995-07-04 02:30:00,324
1995-07-04 02:35:00,344
1995-07-04 02:40:00,290
1995-07-04 02:45:00,282
1995-07-04 02:50:00,336
1995-07-04 02:55:00,380
1995-07-04 03:00:00,486
1995-07-04 03:05:00,406
1995-07-04 03:10:00,370
1995-07-04 03:15:00,348
1995-07-04 03:20:00,256
1995-07-04 03:25:00,282
1995-07-04 03:30:00,284
1995-07-04 03:35:00,342
1995-07-04 03:40:00,368
1995-07-04 03:45:00,280
1995-07-04 03:50:00,258
1995-07-04 03:55:00,306
1995-07-04 04:00:00,304
1995-07-04 04:05:00,318
1995-07-04 04:10:00,266
1995-07-04 04:15:00,350
1995-07-04 04:20:00,300
1995-07-04 04:25:00,188
1995-07-04 04:30:00,298
1995-07-04 04:35:00,340
1995-07-04 04:40:00,282
1995-07-04 04:45:00,288
1995-07-04 04:50:00,294
1995-07-04 04:55:00,258
1995-07-04 05:00:00,298
1995-07-04 05:05:00,224
1995-07-04 05:10:00,270
1995-07-04 05:15:00,228
1995-07-04 05:20:00,322
1995-07-04 05:25:00,314
1995-07-04 05:30:00,230
