number_of_server,distance,server_0,server_1,server_2,server_3,reward
0,0,0.16666666666666666,0.0,0.0,0.0,0.8514999999999999
0,0,0.33399999999999996,0.0,0.0,0.0,0.8514999999999999
0,0,0.5016666666666666,0.0,0.0,0.0,0.8514999999999999
0,0,0.6703333333333332,0.0,0.0,0.0,0.8514999999999999
0,0,0.8393333333333333,0.0,0.0,0.0,0.8514999999999999
2,0.2886688012785054,0.8393333333333333,0.0,0.5566377084040429,0.0,0.8514999999999999
0,0,0.16966666666666666,0.0,0.0,0.0,0.8514999999999999
0,0,0.3396666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.17133333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,0.3426666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.17266666666666666,0.0,0.0,0.0,0.8514999999999999
0,0,0.3466666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.17433333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,0.35,0.0,0.0,0.0,0.8514999999999999
0,0,0.17700000000000002,0.0,0.0,0.0,0.8514999999999999
0,0,0.35600000000000004,0.0,0.0,0.0,0.8514999999999999
0,0,0.18000000000000002,0.0,0.0,0.0,0.8514999999999999
0,0,0.36100000000000004,0.0,0.0,0.0,0.8514999999999999
0,0,0.18166666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.364,0.0,0.0,0.0,0.8514999999999999
0,0,0.18266666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.3656666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.18633333333333335,0.0,0.0,0.0,0.8514999999999999
0,0,0.3726666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.561,0.0,0.0,0.0,0.8514999999999999
0,0,0.7496666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.18999999999999997,0.0,0.0,0.0,0.8514999999999999
0,0,0.37999999999999995,0.0,0.0,0.0,0.8514999999999999
0,0,0.19066666666666665,0.0,0.0,0.0,0.8514999999999999
0,0,0.385,0.0,0.0,0.0,0.8514999999999999
0,0,0.19633333333333333,0.0,0.0,0.0,0.8514999999999999
0,0,0.397,0.0,0.0,0.0,0.8514999999999999
0,0,0.5983333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,0.7996666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,1.0013333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,1.2033333333333334,0.0,0.0,0.0,0.7745826392906476
0,0,0.20233333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,0.4046666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.20233333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,0.405,0.0,0.0,0.0,0.8514999999999999
0,0,0.20299999999999999,0.0,0.0,0.0,0.8514999999999999
0,0,0.40599999999999997,0.0,0.0,0.0,0.8514999999999999
0,0,0.6093333333333333,0.0,0.0,0.0,0.8514999999999999
1,0.40853964698567585,0.6093333333333333,0.8329944740339004,0.0,0.0,0.8514999999999999
0,0,0.206,0.0,0.0,0.0,0.8514999999999999
0,0,0.414,0.0,0.0,0.0,0.8514999999999999
1,0.4033258947763775,0.0,0.8446499250562097,0.0,0.0,0.8514999999999999
0,0,0.21033333333333334,0.8446499250562097,0.0,0.0,0.8514999999999999
0,0,0.21133333333333335,0.0,0.0,0.0,0.8514999999999999
0,0,0.4246666666666667,0.0,0.0,0.0,0.8514999999999999
0,0,0.216,0.0,0.0,0.0,0.8514999999999999
0,0,0.43266666666666664,0.0,0.0,0.0,0.8514999999999999
0,0,0.652,0.0,0.0,0.0,0.8514999999999999
0,0,0.8733333333333334,0.0,0.0,0.0,0.8514999999999999
0,0,1.0953333333333335,0.0,0.0,0.0,0.8514999999999999
0,0,1.318,0.0,0.0,0.0,0.7208695378631758
0,0,0.224,0.0,0.0,0.0,0.8514999999999999
0,0,0.449,0.0,0.0,0.0,0.8514999999999999
0,0,0.22566666666666668,0.0,0.0,0.0,0.8514999999999999
