episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,750,462.88046508869354,0.6171739534515914,0.01252677418037432, 0.5465511687009196,0.595649164104494,1.051743904615126
2,547,373.369336492237,0.682576483532426,0.001792365568690002, 1.0064970254898071,0.8643355965614319,1.2297452688217163
3,783,541.1226361248373,0.691088935025335,0.0018534946721047163, 1.3009159564971924,0.9824405908584595,1.4011526107788086
4,636,441.5577648136483,0.6942732151157992,0.001989545999094844, 1.6343774795532227,1.102738857269287,1.5683259963989258
5,591,411.85583520930254,0.6968795858025424,0.002304693218320608, 1.9124109745025635,1.1940163373947144,1.6879414319992065
6,806,550.3575392588159,0.6828257310903423,0.0021684460807591677, 2.199749231338501,1.2817931175231934,1.802027702331543
7,695,481.54552147417064,0.69287125391967,0.0023268002551048994, 2.465884208679199,1.358303189277649,1.9032297134399414
8,563,387.48144723903994,0.6882441336395025,0.00244056130759418, 2.6525421142578125,1.4094529151916504,1.9770982265472412
9,873,571.761330957635,0.6549385234337171,0.0023835538886487484, 2.8730263710021973,1.4695398807525635,2.0497026443481445
10,910,599.9419490007506,0.6592768670337918,0.002841853303834796, 3.0250890254974365,1.5056042671203613,2.098327398300171
11,947,655.523228679534,0.6922103787534678,0.0026187514886260033, 3.1732490062713623,1.5420558452606201,2.1484625339508057
12,615,414.8748630998098,0.674593273333024,0.003030418651178479, 3.269310712814331,1.5647923946380615,2.1818971633911133
13,841,552.5837418284761,0.6570555788685805,0.0029578430112451315, 3.321903705596924,1.5767217874526978,2.2044479846954346
14,837,561.210450737382,0.670502330630086,0.0028476419392973185, 3.353823661804199,1.5813679695129395,2.20884108543396
15,992,577.6471566877952,0.5823056014997936,0.0028457571752369404, 3.3968617916107178,1.5910627841949463,2.2178609371185303
16,919,528.0191894444869,0.5745584215935657,0.0040136841125786304, 3.383310079574585,1.5838446617126465,2.206918954849243
17,779,428.10823804257586,0.5495612811843079,0.012974436394870281, 4.217350482940674,1.6696714162826538,2.330512762069702
18,816,544.1576546072408,0.6668598708422069,0.008353177458047867, 3.920360565185547,1.6405675411224365,2.2861547470092773
19,900,571.5123457633147,0.6350137175147941,0.009212586097419262, 3.7404444217681885,1.622262954711914,2.2577176094055176
20,902,617.0009235318407,0.6840365005896238,0.00613758061081171, 3.6250078678131104,1.6082645654678345,2.2419958114624023
21,961,658.5156629499756,0.6852400238813482,0.005365979857742786, 3.595869302749634,1.6142127513885498,2.2526183128356934
22,883,568.612994703693,0.6439558263914983,0.0044943117536604404, 3.654977560043335,1.643144130706787,2.2835378646850586
23,1091,636.0163898824077,0.5829664435219135,0.00399921927601099, 3.5884242057800293,1.6369140148162842,2.27079176902771
24,834,573.1226754200186,0.6871974525419887,0.004082187078893185, 3.5557467937469482,1.6288753747940063,2.2692763805389404
25,926,632.9278772066896,0.6835074267890816,0.0036839372478425503, 3.577362060546875,1.6336126327514648,2.277841091156006
26,809,540.3808278751637,0.6679614683252951,0.0038162721320986748, 3.536086320877075,1.6242427825927734,2.2840662002563477
27,1035,704.3841601320972,0.6805644059247317,0.0038932713214308023, 3.4754858016967773,1.6086926460266113,2.283221483230591
28,1067,616.4962434818719,0.5777846705547066,0.0035469564609229565, 3.45346736907959,1.6041759252548218,2.291250705718994
29,1027,686.807584351902,0.6687512992715696,0.0036818517837673426, 3.443026065826416,1.5986416339874268,2.2769575119018555
30,1101,640.8007529305577,0.5820170326344757,0.004470973275601864, 3.4184558391571045,1.5885206460952759,2.2474536895751953
31,1051,702.6914074796924,0.6685931564982801,0.005165526643395424, 3.3688154220581055,1.5678681135177612,2.1925361156463623
32,1018,670.1560484152872,0.6583065308598106,0.00492923753336072, 3.347028970718384,1.5613244771957397,2.1833138465881348
33,1182,759.7156241286173,0.6427374146604207,0.005294472444802523, 3.3301548957824707,1.56260085105896,2.1931819915771484
34,1095,723.3153230075695,0.6605619388196982,0.005622874014079571, 3.3761534690856934,1.5797885656356812,2.20926833152771
35,986,666.9813828911966,0.6764517067862035,0.0047390959225595, 3.445294141769409,1.5995361804962158,2.2404232025146484
36,1358,747.8805828740906,0.5507220786996249,0.004808672238141298, 3.4222238063812256,1.5965650081634521,2.244589328765869
37,1252,766.8469024864355,0.6124975259476322,0.0054355887696146965, 3.2830793857574463,1.553083062171936,2.182983875274658
38,1005,675.4261875468926,0.6720658582556145,0.005462453234940767, 3.2572567462921143,1.5470690727233887,2.183598041534424
39,1024,687.4594371628041,0.6713471066043009,0.005480039864778519, 3.2174038887023926,1.538771390914917,2.179260730743408
40,1099,725.8729409537541,0.6604849326239801,0.005276842974126339, 3.2340781688690186,1.5452091693878174,2.1856067180633545
41,1119,667.3558906238676,0.5963859612367003,0.004639728460460901, 3.3437726497650146,1.5785226821899414,2.223557949066162
42,1194,589.6564431264748,0.4938496173588566,0.00528777064755559, 3.3901560306549072,1.5879178047180176,2.2486774921417236
43,1411,864.6604372269203,0.6127997428964708,0.005311449058353901, 3.222085952758789,1.5399432182312012,2.184540271759033
44,1349,861.5820696239352,0.638682038268299,0.006246588192880154, 3.153130292892456,1.5184953212738037,2.151305675506592
45,1457,782.253839150146,0.5368935066232985,0.006677677389234304, 3.0204501152038574,1.478718876838684,2.1018285751342773
46,1329,811.3369973934635,0.6104868302433887,0.006864925380796194, 2.9690256118774414,1.460600733757019,2.068251848220825
47,1613,902.233604243354,0.5593512735544662,0.0071280705742537975, 2.9868996143341064,1.4620121717453003,2.0651066303253174
48,1455,788.4737846446518,0.5419063811990734,0.008437016978859901, 2.787642240524292,1.400742769241333,1.9900206327438354
49,1276,796.1133509048802,0.6239132844082134,0.008654342964291573, 2.899768114089966,1.4368324279785156,2.0270326137542725
