episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,750,459.71627175813376,0.612955029010845,0.005053619725016262, 0.2862510721782709,0.41558282414050485,0.7763078171855623
2,547,372.88579395263844,0.6816924935148783,0.0017019733786582947, 0.6213807463645935,0.6360702514648438,1.0889227390289307
3,783,545.7266417014216,0.6969688910618411,0.001749573741108179, 0.9405664205551147,0.7884879112243652,1.3090324401855469
4,636,442.4269977915625,0.6956399336345322,0.0015520552406087518, 1.288743257522583,0.9272762537002563,1.4972741603851318
5,591,412.6283228312236,0.6981866714572311,0.0014807359548285604, 1.5550835132598877,1.0184144973754883,1.6244663000106812
6,806,555.9754414862418,0.6897958331094812,0.0014008765574544668, 1.8421835899353027,1.1084543466567993,1.7484028339385986
7,695,483.8232729271645,0.696148594139805,0.0016568725695833564, 2.107339382171631,1.1860564947128296,1.8601864576339722
8,563,391.0181252870851,0.6945259774193342,0.0019363666651770473, 2.3185040950775146,1.2450391054153442,1.9411065578460693
9,873,562.7243004007598,0.6445868274922792,0.0017221566522493958, 2.5311217308044434,1.3020482063293457,2.0232651233673096
10,910,602.9310028144051,0.6625615415542914,0.0026035672053694725, 2.661733865737915,1.331773281097412,2.0776028633117676
11,947,654.8234370158305,0.6914714224032,0.0019106046529486775, 2.8040966987609863,1.3669652938842773,2.1359994411468506
12,615,419.4918439027531,0.6821005591914684,0.002576746279373765, 2.8838050365448,1.3872060775756836,2.171929359436035
13,841,555.7130075917898,0.660776465626385,0.002218126319348812, 2.951554298400879,1.4026294946670532,2.1968095302581787
14,837,563.3450933588091,0.6730526802375258,0.00246070371940732, 2.961667537689209,1.4027658700942993,2.206113815307617
15,992,591.6896498439005,0.5964613405684481,0.0028056602459400892, 3.0065317153930664,1.4149632453918457,2.2281060218811035
16,919,543.1865065800978,0.591062575168768,0.003866607556119561, 3.0513756275177,1.4244085550308228,2.243849515914917
17,779,491.6807389751856,0.631169112933486,0.0056161414831876755, 3.042933225631714,1.4182307720184326,2.2474400997161865
18,816,544.3998615256148,0.6671566930460966,0.004807112272828817, 2.9716880321502686,1.3997467756271362,2.22806978225708
19,900,595.3068796275574,0.6614520884750638,0.004567386116832495, 2.939561367034912,1.3874931335449219,2.200953722000122
20,902,618.6816984855534,0.6858998874562676,0.004355072509497404, 2.961700201034546,1.391372799873352,2.1945972442626953
21,961,660.3422652649772,0.6871407546982072,0.0037974033039063215, 3.0357422828674316,1.4105666875839233,2.2177622318267822
22,883,567.9687858680594,0.6432262580612225,0.0034404194448143244, 3.1433818340301514,1.439911127090454,2.2478513717651367
23,1091,615.3428977951579,0.5640173215354335,0.0035141385160386562, 3.162475109100342,1.442282795906067,2.2433202266693115
24,834,576.071933518755,0.6907337332359174,0.003038958180695772, 3.108696460723877,1.426167368888855,2.2187888622283936
25,926,643.5821083015978,0.6950130759196521,0.003358879592269659, 3.1035549640655518,1.4232302904129028,2.221151828765869
