number_of_server,distance,server_0,server_1,server_2,server_3,reward
0,0,0.1111111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.22266666666666668,0.0,0.0,0.0,0.7014999999999999
0,0,0.33444444444444443,0.0,0.0,0.0,0.7014999999999999
0,0,0.4468888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.5595555555555556,0.0,0.0,0.0,0.7014999999999999
2,0.2886688012785054,0.5595555555555556,0.0,0.5566377084040429,0.0,0.7014999999999999
0,0,0.1131111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.22644444444444445,0.0,0.0,0.0,0.7014999999999999
0,0,0.11422222222222222,0.0,0.0,0.0,0.7014999999999999
2,0.4658909212879586,0.11422222222222222,0.0,0.6670646610684002,0.0,0.7014999999999999
0,0,0.11511111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.2311111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.11622222222222223,0.0,0.0,0.0,0.7014999999999999
0,0,0.23333333333333334,0.0,0.0,0.0,0.7014999999999999
0,0,0.11800000000000001,0.0,0.0,0.0,0.7014999999999999
0,0,0.23733333333333334,0.0,0.0,0.0,0.7014999999999999
0,0,0.12000000000000001,0.0,0.0,0.0,0.7014999999999999
0,0,0.2406666666666667,0.0,0.0,0.0,0.7014999999999999
0,0,0.12111111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.2426666666666667,0.0,0.0,0.0,0.7014999999999999
0,0,0.12177777777777779,0.0,0.0,0.0,0.7014999999999999
2,0.4424290363461157,0.12177777777777779,0.0,0.6848943482241762,0.0,0.7014999999999999
0,0,0.12422222222222223,0.0,0.0,0.0,0.7014999999999999
0,0,0.24844444444444447,0.0,0.0,0.0,0.7014999999999999
0,0,0.374,0.0,0.0,0.0,0.7014999999999999
0,0,0.49977777777777777,0.0,0.0,0.0,0.7014999999999999
0,0,0.12666666666666665,0.0,0.0,0.0,0.7014999999999999
0,0,0.2533333333333333,0.0,0.0,0.0,0.7014999999999999
0,0,0.1271111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.2566666666666666,0.0,0.0,0.0,0.7014999999999999
0,0,0.1308888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.26466666666666666,0.0,0.0,0.0,0.7014999999999999
0,0,0.39888888888888885,0.0,0.0,0.0,0.7014999999999999
0,0,0.5331111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.6675555555555556,0.0,0.0,0.0,0.7014999999999999
0,0,0.8022222222222222,0.0,0.0,0.0,0.7014999999999999
0,0,0.1348888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.2697777777777778,0.0,0.0,0.0,0.7014999999999999
0,0,0.1348888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.27,0.0,0.0,0.0,0.7014999999999999
0,0,0.13533333333333333,0.0,0.0,0.0,0.7014999999999999
0,0,0.27066666666666667,0.0,0.0,0.0,0.7014999999999999
0,0,0.4062222222222222,0.0,0.0,0.0,0.7014999999999999
0,0,0.5435555555555556,0.0,0.0,0.0,0.7014999999999999
0,0,0.13733333333333334,0.0,0.0,0.0,0.7014999999999999
0,0,0.276,0.0,0.0,0.0,0.7014999999999999
0,0,0.14,0.0,0.0,0.0,0.7014999999999999
0,0,0.28022222222222226,0.0,0.0,0.0,0.7014999999999999
0,0,0.1408888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.2831111111111111,0.0,0.0,0.0,0.7014999999999999
2,0.37465025762523607,0.0,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.14444444444444446,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.2906666666666667,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.43822222222222224,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.5862222222222222,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.7346666666666667,0.0,0.7387083901264692,0.0,0.7014999999999999
0,0,0.14933333333333335,0.0,0.0,0.0,0.7014999999999999
0,0,0.29933333333333334,0.0,0.0,0.0,0.7014999999999999
0,0,0.15044444444444446,0.0,0.0,0.0,0.7014999999999999
0,0,0.30200000000000005,0.0,0.0,0.0,0.7014999999999999
0,0,0.15222222222222223,0.0,0.0,0.0,0.7014999999999999
2,0.3172989833229533,0.15222222222222223,0.0,0.7391676034717207,0.0,0.7014999999999999
0,0,0.3046666666666667,0.0,0.7391676034717207,0.0,0.7014999999999999
0,0,0.458,0.0,0.7391676034717207,0.0,0.7014999999999999
0,0,0.15333333333333332,0.0,0.0,0.0,0.7014999999999999
0,0,0.30666666666666664,0.0,0.0,0.0,0.7014999999999999
1,0.30687147890435645,0.0,0.8679073098495116,0.0,0.0,0.7014999999999999
0,0,0.1562222222222222,0.8679073098495116,0.0,0.0,0.7014999999999999
0,0,0.31266666666666665,0.8679073098495116,0.0,0.0,0.7014999999999999
0,0,0.4691111111111111,0.8679073098495116,0.0,0.0,0.7014999999999999
0,0,0.6266666666666667,0.8679073098495116,0.0,0.0,0.7014999999999999
2,0.30687147890435645,0.6266666666666667,0.8679073098495116,0.7640843333395068,0.0,0.7014999999999999
1,0.30687147890435645,0.6266666666666667,1.5879073098495116,0.7640843333395068,0.0,0.4283983642798692
0,0,0.7871111111111111,1.5879073098495116,0.7640843333395068,0.0,0.7014999999999999
0,0,0.9484444444444444,1.5879073098495116,0.7640843333395068,0.0,0.7014999999999999
0,0,1.1104444444444443,1.5879073098495116,0.7640843333395068,0.0,0.7014999999999999
0,0,0.2728888888888888,0.5879073098495116,0.0,0.0,0.7014999999999999
0,0,0.4355555555555555,0.5879073098495116,0.0,0.0,0.7014999999999999
0,0,0.5999999999999999,0.5879073098495116,0.0,0.0,0.7014999999999999
0,0,0.7646666666666665,0.5879073098495116,0.0,0.0,0.7014999999999999
0,0,0.16533333333333333,0.0,0.0,0.0,0.7014999999999999
0,0,0.33066666666666666,0.0,0.0,0.0,0.7014999999999999
0,0,0.16577777777777777,0.0,0.0,0.0,0.7014999999999999
0,0,0.3328888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.5006666666666667,0.0,0.0,0.0,0.7014999999999999
0,0,0.6684444444444445,0.0,0.0,0.0,0.7014999999999999
0,0,0.168,0.0,0.0,0.0,0.7014999999999999
0,0,0.33711111111111114,0.0,0.0,0.0,0.7014999999999999
0,0,0.16955555555555557,0.0,0.0,0.0,0.7014999999999999
0,0,0.3397777777777778,0.0,0.0,0.0,0.7014999999999999
0,0,0.17022222222222222,0.0,0.0,0.0,0.7014999999999999
0,0,0.3406666666666667,0.0,0.0,0.0,0.7014999999999999
0,0,0.1711111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,0.34311111111111114,0.0,0.0,0.0,0.7014999999999999
0,0,0.17422222222222222,0.0,0.0,0.0,0.7014999999999999
0,0,0.34844444444444445,0.0,0.0,0.0,0.7014999999999999
0,0,0.17466666666666666,0.0,0.0,0.0,0.7014999999999999
0,0,0.34977777777777774,0.0,0.0,0.0,0.7014999999999999
0,0,0.17577777777777778,0.0,0.0,0.0,0.7014999999999999
0,0,0.35155555555555557,0.0,0.0,0.0,0.7014999999999999
0,0,0.17644444444444446,0.0,0.0,0.0,0.7014999999999999
2,0.5988135976167553,0.17644444444444446,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,0.35511111111111116,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,0.5337777777777778,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,0.7126666666666667,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,0.8922222222222222,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,1.0717777777777777,0.0,1.1163433276591512,0.0,0.7014999999999999
0,0,1.2515555555555555,0.0,1.1163433276591512,0.0,0.6898353071128408
0,0,0.43133333333333335,0.0,0.11634332765915123,0.0,0.7014999999999999
0,0,0.6117777777777778,0.0,0.11634332765915123,0.0,0.7014999999999999
0,0,0.7922222222222222,0.0,0.11634332765915123,0.0,0.7014999999999999
0,0,0.9728888888888888,0.0,0.11634332765915123,0.0,0.7014999999999999
0,0,0.18088888888888888,0.0,0.0,0.0,0.7014999999999999
1,0.5964679692227375,0.18088888888888888,1.27722378890957,0.0,0.0,0.6738121394915256
0,0,0.362,1.27722378890957,0.0,0.0,0.7014999999999999
0,0,0.5433333333333333,1.27722378890957,0.0,0.0,0.7014999999999999
0,0,0.725111111111111,1.27722378890957,0.0,0.0,0.7014999999999999
0,0,0.9073333333333332,1.27722378890957,0.0,0.0,0.7014999999999999
0,0,0.1822222222222222,0.0,0.0,0.0,0.7014999999999999
0,0,0.36511111111111105,0.0,0.0,0.0,0.7014999999999999
0,0,0.5484444444444444,0.0,0.0,0.0,0.7014999999999999
0,0,0.7324444444444445,0.0,0.0,0.0,0.7014999999999999
0,0,0.9171111111111111,0.0,0.0,0.0,0.7014999999999999
0,0,1.1017777777777777,0.0,0.0,0.0,0.7014999999999999
0,0,0.2871111111111111,0.0,0.0,0.0,0.7014999999999999
1,0.5917767124347013,0.2871111111111111,1.3040022442584194,0.0,0.0,0.6646404393319394
0,0,0.18644444444444444,0.3040022442584194,0.0,0.0,0.7014999999999999
0,0,0.37355555555555553,0.3040022442584194,0.0,0.0,0.7014999999999999
0,0,0.18755555555555556,0.0,0.0,0.0,0.7014999999999999
0,0,0.376,0.0,0.0,0.0,0.7014999999999999
0,0,0.5655555555555556,0.0,0.0,0.0,0.7014999999999999
0,0,0.7551111111111112,0.0,0.0,0.0,0.7014999999999999
0,0,0.9451111111111112,0.0,0.0,0.0,0.7014999999999999
0,0,1.1353333333333335,0.0,0.0,0.0,0.7014999999999999
0,0,0.19044444444444444,0.0,0.0,0.0,0.7014999999999999
0,0,0.38222222222222224,0.0,0.0,0.0,0.7014999999999999
0,0,0.1928888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.3857777777777778,0.0,0.0,0.0,0.7014999999999999
0,0,0.19333333333333333,0.0,0.0,0.0,0.7014999999999999
0,0,0.3868888888888889,0.0,0.0,0.0,0.7014999999999999
0,0,0.19355555555555556,0.0,0.0,0.0,0.7014999999999999
0,0,0.38711111111111113,0.0,0.0,0.0,0.7014999999999999
0,0,0.19466666666666665,0.0,0.0,0.0,0.7014999999999999
0,0,0.3897777777777778,0.0,0.0,0.0,0.7014999999999999
0,0,0.19622222222222221,0.0,0.0,0.0,0.7014999999999999
0,0,0.39288888888888884,0.0,0.0,0.0,0.7014999999999999
0,0,0.19711111111111113,0.0,0.0,0.0,0.7014999999999999
0,0,0.3944444444444445,0.0,0.0,0.0,0.7014999999999999
0,0,0.5922222222222222,0.0,0.0,0.0,0.7014999999999999
