total_reward,mean_reward
535.4927373784079,0.7139903165045439
427.7048460253559,0.7819101389860253
642.9379662557764,0.8211212851287054
516.1258109043571,0.8115185706043351
546.5852266073719,0.9248480991664498
641.6863403518223,0.7961368986995314
620.6605474424432,0.8930367589099902
502.1123431309527,0.8918514087583529
607.2774878890134,0.6956214065166247
642.5033629304328,0.7060476515719042
739.195800872339,0.7805657876159863
495.76719955192965,0.8061255277267149
616.4518504027611,0.732998633059169
644.750614125156,0.7703113669356701
616.4363538750868,0.6214076147934342
634.6835145913831,0.6906240637555855
501.82681997386265,0.6441936071551511
651.6027860261843,0.7985328260124808
657.6496591843653,0.7307218435381837
685.6616981330199,0.7601570932738579
750.1873886052953,0.7806320380908379
691.2292205286268,0.7828190492962931
646.7459228321188,0.5928010291770108
664.5405322215015,0.7968111897140305
736.4618861254258,0.795315211798516
635.9064873052575,0.7860401573612578
726.6642557435673,0.7020910683512728
612.248929737734,0.573804057861044
670.8149978676795,0.653179160533281
633.9111277749707,0.5757594257719989
791.9613836736515,0.7535312879863478
743.2519622231528,0.7301099825374782
745.6809128473581,0.6308637164529256
730.7878095919048,0.6673861274811915
735.2824306676364,0.7457225463160613
691.9690373424694,0.509550101135839
733.5724291170902,0.5859204705408069
731.4701314563888,0.7278309765735211
708.5403244252889,0.6919339105715712
716.7262747507582,0.6521622154238018
670.5633397153014,0.599252314312155
706.6165754190102,0.5918061770678478
829.048938700115,0.5875612605954039
785.8865047844957,0.5825696847920651
784.1448887427432,0.5381914130011964
792.2479160225466,0.5961233378649712
912.3045304758049,0.5655948732026068
727.4384971217328,0.49995772998057236
764.6810528742826,0.5992798220017889
767.7053980137129,0.669315952932618
724.2043206673707,0.6347101846339795
828.9538400111564,0.6621037060791984
743.6909558561887,0.618711277750573
729.256389604461,0.70391543398114
691.0733817383527,0.4739872302732186
703.0699839378776,0.4574300481053205
776.4941733813725,0.621195338705098
786.0594576124762,0.5466338370045036
853.5460561190363,0.5798546576895627
762.7471536284636,0.6415030728582537
689.7616922919776,0.6363115242545919
657.2488959708637,0.48256159762912165
753.1455664038385,0.6487041915623071
701.3581829074873,0.5953804608722303
810.6367194343258,0.5930041839314746
826.5284837050147,0.5993680084880454
874.0764493348764,0.6412886642222131
772.4518963511971,0.6179615170809577
839.7558184586069,0.643491048627285
778.3430223991732,0.6152909267977653
771.6152049855243,0.5885699504084854
829.7015130713581,0.579400497954859
800.3492043568303,0.5999619223064695
778.053558854593,0.7125032590243525
662.3671452649246,0.5126680690904989
664.9806672774614,0.4780594301060111
915.9616659588786,0.5894219214664599
792.0866711826418,0.6701240872949592
703.5295644858566,0.5701212029869178
785.522374972385,0.5923999811254789
669.0070480145396,0.5174068430120182
750.6451916758142,0.5743268490251066
821.9672522722735,0.6472183088758059
773.6689347287119,0.5538073978015117
753.3464936517009,0.5885519481653914
742.7612036635771,0.5547133709212675
687.52980803198,0.5806839594864696
711.0594423895618,0.4876950908021686
785.1401159887585,0.5429738008221012
790.1133331021433,0.5242955096895443
748.831246814079,0.517506044792038
889.0023677215966,0.6186516128890721
822.7952583653055,0.6103822391434017
738.2331443945013,0.7091576795336227
747.847566831941,0.5810781405065586
843.2455643977918,0.549345644558822
850.2632889761433,0.5213140950190945
727.3095675212636,0.6324431021924032
680.0011165762214,0.5186888761069576
847.4554536118277,0.5535306685903512
