number_of_server,distance,server_0,server_1,server_2,server_3,reward
2,0.2886688012785054,0.0,0.0,0.5484325884781037,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.9659325884781038,0.0,1.0
2,0.2886688012785054,0.0,0.0,1.384265921811437,0.0,0.727284152024419
2,0.2886688012785054,0.0,0.0,1.804265921811437,0.0,0.4356530880379057
2,0.2886688012785054,0.0,0.0,2.2250992551447704,0.0,0.30000000000000004
2,0.2886688012785054,0.0,0.0,2.6484325884781037,0.0,0.30000000000000004
3,0.2182376913462831,0.0,0.0,2.6484325884781037,0.6129157914891797,1.0
2,0.4789253018112047,0.0,0.0,2.074265921811437,0.0,0.30000000000000004
2,0.4789253018112047,0.0,0.0,2.50259925514477,0.0,0.30000000000000004
2,0.2886688012785054,0.0,0.0,0.9325992551447703,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.56387417656042,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.9955408432270867,0.0,1.0
2,0.2886688012785054,0.0,0.0,1.4280408432270868,0.0,0.7095534388504254
2,0.2886688012785054,0.0,0.0,0.5701028076591876,0.0,1.0
2,0.2886688012785054,0.0,0.0,1.0076028076591876,0.0,0.9995014794534376
2,0.2886688012785054,0.0,0.0,0.5739632046797668,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.5747965380131002,0.0,1.0
2,0.2886688012785054,0.0,0.0,1.0156298713464336,0.0,0.9979552948704212
2,0.2886688012785054,0.0,0.0,0.5843585024452012,0.0,1.0
1,0.2886688012785054,0.0,0.6743236017003459,0.0,0.0,1.0
2,0.4121039767601538,0.0,0.0,0.6512187080487979,0.0,1.0
0,0,0.3606666666666667,0.0,0.0,0.0,1.0
2,0.4424290363461157,0.0,0.0,0.6732561321191481,0.0,1.0
2,0.4424290363461157,0.0,0.0,1.1290894654524815,0.0,0.9266230848631261
2,0.2886688012785054,0.0,0.0,0.591420466877302,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.5957188994657803,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.5975173320542583,0.0,1.0
2,0.2886688012785054,0.0,0.0,0.6033506653875916,0.0,1.0
2,0.2886688012785054,0.0,0.0,1.071683998720925,0.0,0.9685224507634534
2,0.2886688012785054,0.0,0.0,1.544183998720925,0.0,0.6500882062925784
2,0.2886688012785054,0.0,0.0,2.0183506653875916,0.0,0.3342971524952616
