date_time,request_count
20200917-01,2078550.0
20200917-02,2109878.0
20200917-03,2118957.0
20200917-04,2094044.0
20200917-05,2005885.0
20200917-06,1944404.0
20200917-07,1953897.0
20200917-08,1960722.0
20200917-09,1963576.0
20200917-10,1965739.0
20200917-11,2010450.0
20200917-12,2092242.0
20200917-13,2231866.0
20200917-14,2381432.0
20200917-15,2472551.0
20200917-16,2488331.0
20200917-17,2519564.0
20200917-18,2471043.0
20200917-19,2475044.0
20200917-20,2472314.0
20200917-21,2451836.0
20200917-22,2325260.0
20200917-23,2176836.0
20200918-00,2075908.0
20200918-01,2078962.0
20200918-02,2092618.0
20200918-03,2128957.0
20200918-04,2081801.0
20200918-05,2016731.0
20200918-06,1963041.0
20200918-07,1962121.0
20200918-08,1934631.0
20200918-09,1938108.0
20200918-10,1947733.0
20200918-11,1978978.0
20200918-12,2051552.0
20200918-13,2173840.0
20200918-14,2297989.0
20200918-15,2377896.0
20200918-16,2391768.0
20200918-17,2381955.0
20200918-18,2374996.0
20200918-19,2383067.0
20200918-20,2364334.0
20200918-21,2329283.0
20200918-22,2228069.0
20200918-23,2096401.0
20200919-00,1961291.0
20200919-01,1909791.0
20200919-02,1926362.0
20200919-03,1975819.0
20200919-04,1979302.0
20200919-05,1916563.0
20200919-06,1881717.0
20200919-07,1851355.0
20200919-08,1836114.0
20200919-09,1820181.0
20200919-10,1833209.0
20200919-11,1879071.0
20200919-12,1931879.0
20200919-13,2032249.0
20200919-14,2151634.0
20200919-15,2214979.0
20200919-16,2252413.0
20200919-17,2254205.0
20200919-18,2251464.0
20200919-19,2264260.0
20200919-20,2291765.0
20200919-21,2289133.0
20200919-22,2224372.0
20200919-23,2132260.0
20200920-00,2039224.0
20200920-01,2007629.0
20200920-02,2021450.0
20200920-03,2020920.0
20200920-04,2001739.0
20200920-05,1934715.0
20200920-06,1891251.0
20200920-07,1876294.0
20200920-08,1879551.0
20200920-09,1880090.0
20200920-10,1906320.0
20200920-11,1948265.0
20200920-12,1993481.0
20200920-13,2097951.0
20200920-14,2227402.0
20200920-15,2336977.0
20200920-16,2369608.0
20200920-17,2382171.0
20200920-18,2355964.0
20200920-19,2380731.0
20200920-20,2396589.0
20200920-21,2375435.0
20200920-22,2290307.0
20200920-23,2179292.0
20200921-00,2068262.0
20200921-01,2085360.0
20200921-02,2122290.0
20200921-03,2139095.0
20200921-04,2088984.0
20200921-05,2015582.0
20200921-06,1960534.0
20200921-07,1952916.0
20200921-08,1932989.0
20200921-09,1935805.0
20200921-10,1980627.0
20200921-11,1987631.0
20200921-12,2087122.0
20200921-13,2235057.0
20200921-14,2365667.0
20200921-15,2444353.0
20200921-16,2469256.0
20200921-17,2459767.0
20200921-18,2508566.0
20200921-19,2487273.0
20200921-20,2491610.0
20200921-21,2459518.0
20200921-22,2329317.0
20200921-23,2173182.0
20200922-00,2080718.0
20200922-01,2100481.0
20200922-03,2139167.0
20200922-02,2131194.0
20200922-04,2069514.0
20200922-05,1997023.0
20200922-06,1947115.0
20200922-07,1986948.0
20200922-08,1932932.0
20200922-09,1965140.0
20200922-10,1949753.0
20200922-11,1988404.0
20200922-12,2069475.0
20200922-13,2228387.0
20200922-14,2377641.0
20200922-15,2446167.0
20200922-16,2475789.0
20200922-17,2470589.0
20200922-18,2452023.0
20200922-19,2479028.0
20200922-20,2465216.0
20200922-21,2454807.0
20200922-22,2312121.0
20200922-23,2142360.0
20200923-00,2061581.0
20200923-01,2097689.0
20200923-02,2115831.0
20200923-03,2119324.0
20200923-04,2065697.0
20200923-05,1996878.0
20200923-06,1933220.0
20200923-07,1949221.0
20200923-08,1944917.0
20200923-09,1938594.0
20200923-10,1969111.0
20200923-11,1982987.0
20200923-12,2087965.0
20200923-13,2248249.0
20200923-14,2382935.0
20200923-15,2478424.0
20200923-16,2473141.0
20200923-17,2422619.0
20200923-18,2423995.0
20200923-19,2456639.0
20200923-20,2486137.0
20200923-21,2415073.0
20200923-22,2302617.0
20200923-23,2129643.0
20200924-00,2038786.0
20200924-01,2069555.0
20200924-02,2101657.0
20200924-03,2112359.0
20200924-04,2059882.0
20200924-05,1987180.0
20200924-06,1926480.0
20200924-07,1932855.0
20200924-08,1915426.0
20200924-09,1912395.0
20200924-10,1928092.0
20200924-11,1965370.0
20200924-12,2051812.0
20200924-13,2206628.0
20200924-14,2364540.0
20200924-15,2435683.0
20200924-16,2456917.0
20200924-17,2435261.0
20200924-18,2448210.0
20200924-19,2457898.0
20200924-20,2447557.0
20200924-21,2413434.0
20200924-22,2294845.0
20200924-23,2131433.0
20200925-00,2041151.0
20200925-01,2049528.0
20200925-02,2077370.0
20200925-03,2084313.0
20200925-04,2036379.0
20200925-05,1954357.0
20200925-06,1901339.0
20200925-07,1901036.0
20200925-08,1880571.0
20200925-09,1873814.0
20200925-10,1889457.0
20200925-11,1927950.0
20200925-12,2010798.0
20200925-13,2178787.0
20200925-14,2316051.0
20200925-15,2385448.0
20200925-16,2417970.0
20200925-17,2389209.0
20200925-18,2383435.0
20200925-19,2386384.0
20200925-20,2376125.0
20200925-21,2346144.0
20200925-22,2236402.0
20200925-23,2108250.0
20200926-00,1998238.0
20200926-01,1979560.0
20200926-02,1993909.0
20200926-03,2019245.0
20200926-04,1977104.0
20200926-05,1914055.0
20200926-06,1855035.0
20200926-07,1850973.0
20200926-08,1843415.0
20200926-09,1809697.0
20200926-10,1834815.0
20200926-11,1874074.0
20200926-12,1933942.0
20200926-13,2030348.0
20200926-14,2157365.0
20200926-15,2262753.0
20200926-16,2315093.0
20200926-17,2310586.0
20200926-18,2316408.0
20200926-19,2331546.0
20200926-20,2337020.0
20200926-21,2324907.0
20200926-22,2241394.0
20200926-23,2140672.0
20200927-00,2038660.0
20200927-01,2029215.0
20200927-02,2034066.0
20200927-03,2038555.0
20200927-04,2022644.0
20200927-05,1956156.0
20200927-06,1909324.0
20200927-07,1880969.0
20200927-08,1895734.0
20200927-09,1867868.0
20200927-10,1906988.0
20200927-11,1935864.0
20200927-12,1981942.0
20200927-13,2096742.0
20200927-14,2237956.0
20200927-15,2335628.0
20200927-16,2370140.0
20200927-17,2402332.0
20200927-18,2380131.0
20200927-19,2415876.0
20200927-20,2420182.0
20200927-21,2393640.0
20200927-22,2312790.0
20200927-23,2171174.0
20200928-00,2081523.0
20200928-01,2104106.0
20200928-02,2127483.0
20200928-03,2127005.0
20200928-04,2083444.0
20200928-05,2001108.0
20200928-06,1951271.0
20200928-07,1930997.0
20200928-08,1919447.0
20200928-09,1925750.0
20200928-10,1939513.0
20200928-11,1976801.0
20200928-12,2069053.0
20200928-13,2205927.0
20200928-14,2359173.0
20200928-15,2448768.0
20200928-16,2481242.0
20200928-17,2478484.0
20200928-18,2477784.0
20200928-19,2484625.0
20200928-20,2486342.0
20200928-21,2458876.0
20200928-22,2337803.0
20200928-23,2161776.0
20200929-00,2069279.0
20200929-01,2080762.0
20200929-02,2107811.0
20200929-03,2113730.0
20200929-04,2064424.0
20200929-05,1989927.0
20200929-06,1921586.0
20200929-07,1915651.0
20200929-08,1903048.0
20200929-09,1909034.0
20200929-10,1947248.0
20200929-11,1998728.0
20200929-12,2074901.0
20200929-13,2220587.0
20200929-14,2374782.0
20200929-15,2464160.0
20200929-16,2479223.0
20200929-17,2472690.0
20200929-18,2472321.0
20200929-19,2483684.0
20200929-20,2483337.0
20200929-21,2456448.0
20200929-22,2334339.0
20200929-23,2211461.0
20200930-00,2081244.0
20200930-01,2056956.0
20200930-02,1821170.0
20200930-03,1865335.0
20200930-04,1945517.0
20200930-05,1909569.0
20200930-06,1857485.0
20200930-07,1858565.0
20200930-08,1870472.0
20200930-09,1867334.0
20200930-10,1888932.0
20200930-11,1924539.0
20200930-12,2006395.0
20200930-13,2153971.0
20200930-14,2310776.0
20200930-15,2394481.0
20200930-16,2396076.0
20200930-17,2375409.0
20200930-18,2395146.0
20200930-19,2423426.0
20200930-20,2429188.0
20200930-21,2397770.0
20200930-22,2291718.0
20200930-23,2139599.0
