date_time,request_count
20210510-12,2197756.0
20210510-13,2327551.0
20210510-14,2450656.0
20210510-15,2521998.0
20210510-16,2537247.0
20210510-17,2514093.0
20210510-18,2538071.0
20210510-19,2541443.0
20210510-20,2533361.0
20210510-21,2491154.0
20210510-22,2386412.0
20210510-23,2240630.0
20210511-00,2131634.0
20210511-01,2096214.0
20210511-02,2142122.0
20210511-03,2193154.0
20210511-04,2141309.0
20210511-05,2050865.0
20210511-06,1976324.0
20210511-07,1978577.0
20210511-08,1965744.0
20210511-09,2000406.0
20210511-10,2022910.0
20210511-11,2040576.0
20210511-12,2142965.0
20210511-13,2309224.0
20210511-14,2424015.0
20210511-15,2494983.0
20210511-16,2524065.0
20210511-17,2506937.0
20210511-18,2509723.0
20210511-19,2520556.0
20210511-20,2518016.0
20210511-21,2481288.0
20210511-22,2373763.0
20210511-23,2212816.0
20210512-00,2117667.0
20210512-01,2083927.0
20210512-02,2109381.0
20210512-03,2143066.0
20210512-04,2072815.0
20210512-05,1987756.0
20210512-06,1926115.0
20210512-07,1934666.0
20210512-08,1965143.0
20210512-09,1973140.0
20210512-10,1984027.0
20210512-11,2016476.0
20210512-12,2123759.0
20210512-13,2271035.0
20210512-14,2408146.0
20210512-15,2493193.0
20210512-16,2510041.0
20210512-17,2456710.0
20210512-18,2455833.0
20210512-19,2467525.0
20210512-20,2456302.0
20210512-21,2422992.0
20210512-22,2319593.0
20210512-23,2172216.0
20210513-00,2069662.0
20210513-01,2018692.0
20210513-02,2044142.0
20210513-03,2099252.0
20210513-04,2037030.0
20210513-05,1964796.0
20210513-06,1911800.0
20210513-07,1915660.0
20210513-08,1884659.0
20210513-09,1884265.0
20210513-10,1929266.0
20210513-11,2030151.0
20210513-12,2116554.0
20210513-13,2266360.0
20210513-14,2412476.0
20210513-15,2486589.0
20210513-16,2460599.0
20210513-17,2446181.0
20210513-18,2439587.0
20210513-19,2443044.0
20210513-20,2411223.0
20210513-21,2369976.0
20210513-22,2269709.0
20210513-23,2126197.0
20210514-00,2021952.0
20210514-01,1991314.0
20210514-02,2066523.0
20210514-03,2080664.0
20210514-04,2025896.0
20210514-05,1949667.0
20210514-06,1912844.0
20210514-07,1942202.0
20210514-08,1928906.0
20210514-09,1916051.0
20210514-10,1930267.0
20210514-11,1979737.0
20210514-12,2079025.0
20210514-13,2211474.0
20210514-14,2337407.0
20210514-15,2424243.0
20210514-16,2435453.0
20210514-17,2412865.0
20210514-18,2417553.0
20210514-19,2418780.0
20210514-20,2411010.0
20210514-21,2388388.0
20210514-22,2339769.0
20210514-23,2192442.0
20210515-00,2058613.0
20210515-01,1962667.0
20210515-02,1949386.0
20210515-03,1965790.0
20210515-04,1924903.0
20210515-05,1875432.0
20210515-06,1838983.0
20210515-07,1860001.0
20210515-08,1852381.0
20210515-09,1856974.0
20210515-10,1884096.0
20210515-11,1907651.0
20210515-12,2004340.0
20210515-13,2104039.0
20210515-14,2209720.0
20210515-15,2281859.0
20210515-16,2305843.0
20210515-17,2295111.0
20210515-18,2293340.0
20210515-19,2266305.0
20210515-20,2296953.0
20210515-21,2300678.0
20210515-22,2251487.0
20210515-23,2150422.0
20210516-00,2041062.0
20210516-01,1988176.0
20210516-02,1995676.0
20210516-03,2013937.0
20210516-04,1970746.0
20210516-05,1903194.0
20210516-06,1869470.0
20210516-07,1857110.0
20210516-08,1866151.0
20210516-09,1879783.0
20210516-10,1908460.0
20210516-11,1951047.0
20210516-12,2037682.0
20210516-13,2150070.0
20210516-14,2273237.0
20210516-15,2362507.0
20210516-16,2407756.0
20210516-17,2425197.0
20210516-18,2414682.0
20210516-19,2417127.0
20210516-20,2440919.0
20210516-21,2436055.0
20210516-22,2380728.0
20210516-23,2233519.0
20210517-00,2131680.0
20210517-01,2102217.0
20210517-02,2137270.0
20210517-03,2151428.0
20210517-04,2089311.0
20210517-05,2023988.0
20210517-06,1960375.0
20210517-07,1952896.0
20210517-08,1972863.0
20210517-09,1986313.0
20210517-10,2017506.0
20210517-11,2058246.0
20210517-12,2152846.0
20210517-13,2326860.0
20210517-14,2470136.0
20210517-15,2549344.0
20210517-16,2561309.0
20210517-17,2526552.0
20210517-18,2525082.0
20210517-19,2535975.0
20210517-20,2527963.0
20210517-21,2473269.0
20210517-22,2361180.0
20210517-23,2197608.0
20210518-00,2105849.0
20210518-01,2071415.0
20210518-02,2117059.0
20210518-03,2143821.0
20210518-04,2079609.0
20210518-05,2014119.0
20210518-06,1962210.0
20210518-07,1990054.0
20210518-08,1994103.0
20210518-09,1995593.0
20210518-10,1993635.0
20210518-11,2041004.0
20210518-12,2148421.0
20210518-13,2300824.0
20210518-14,2451404.0
20210518-15,2526858.0
20210518-16,2549552.0
20210518-17,2526987.0
20210518-18,2533876.0
20210518-19,2523519.0
20210518-20,2496293.0
20210518-21,2461829.0
20210518-22,2346443.0
20210518-23,2180827.0
20210519-00,2077178.0
20210519-01,2065813.0
20210519-02,2092847.0
20210519-03,2119833.0
20210519-04,2065234.0
20210519-05,2003830.0
20210519-06,1946152.0
20210519-07,1943839.0
20210519-08,1923334.0
20210519-09,1950247.0
20210519-10,1979625.0
20210519-11,2018250.0
20210519-12,2128968.0
20210519-13,2257155.0
20210519-14,2400901.0
20210519-15,2497986.0
20210519-16,2508763.0
20210519-17,2501089.0
20210519-18,2483573.0
20210519-19,2475591.0
20210519-20,2457867.0
20210519-21,2426493.0
20210519-22,2312978.0
20210519-23,2150673.0
20210520-00,2034768.0
20210520-01,2013444.0
20210520-02,2064551.0
20210520-03,2074025.0
20210520-04,2030148.0
20210520-05,1945069.0
20210520-06,1925012.0
20210520-07,1935004.0
20210520-08,1918833.0
20210520-09,1924241.0
20210520-10,1941783.0
20210520-11,1991367.0
20210520-12,2090445.0
20210520-13,2245006.0
20210520-14,2383583.0
20210520-15,2472899.0
20210520-16,2491844.0
20210520-17,2490720.0
20210520-18,2488077.0
20210520-19,2478936.0
20210520-20,2459689.0
20210520-21,2412128.0
20210520-22,2291988.0
20210520-23,2135502.0
20210521-00,2044573.0
20210521-01,2020180.0
20210521-02,2048907.0
20210521-03,2061110.0
20210521-04,2015766.0
20210521-05,1939484.0
20210521-06,1901585.0
20210521-07,1894678.0
20210521-08,1891743.0
20210521-09,1897197.0
20210521-10,1913662.0
20210521-11,1972613.0
20210521-12,2056912.0
20210521-13,2195508.0
20210521-14,2329744.0
20210521-15,2407629.0
20210521-16,2423898.0
20210521-17,2404168.0
20210521-18,2396563.0
20210521-19,2388108.0
20210521-20,2366623.0
20210521-21,2315370.0
20210521-22,2221705.0
20210521-23,2089468.0
20210522-00,1973960.0
20210522-01,1920305.0
20210522-02,1932792.0
20210522-03,1955801.0
20210522-04,1923447.0
20210522-05,1875593.0
20210522-06,1841835.0
20210522-07,1832267.0
20210522-08,1811776.0
20210522-09,1805180.0
20210522-10,1822796.0
20210522-11,1873012.0
20210522-12,1962424.0
20210522-13,2066201.0
20210522-14,2164771.0
20210522-15,2261240.0
20210522-16,2300170.0
20210522-17,2309587.0
20210522-18,2292813.0
20210522-19,2298334.0
20210522-20,2270390.0
20210522-21,2268911.0
20210522-22,2211747.0
20210522-23,2063808.0
20210523-00,2037524.0
20210523-01,1988883.0
20210523-02,1990433.0
20210523-03,2000403.0
20210523-04,1981356.0
20210523-05,1932512.0
20210523-06,1890120.0
20210523-07,1861817.0
20210523-08,1857386.0
20210523-09,1863931.0
20210523-10,1883635.0
20210523-11,1942594.0
20210523-12,2036990.0
20210523-13,2143848.0
20210523-14,2246475.0
20210523-15,2341669.0
20210523-16,2381179.0
20210523-17,2379143.0
20210523-18,2410527.0
20210523-19,2425661.0
20210523-20,2409045.0
20210523-21,2382262.0
20210523-22,2319159.0
20210523-23,2199721.0
20210524-00,2092481.0
20210524-01,2084976.0
20210524-02,2108179.0
20210524-03,2156114.0
20210524-04,2093484.0
20210524-05,2018778.0
20210524-06,1969649.0
20210524-07,1960487.0
20210524-08,1939646.0
20210524-09,1959039.0
20210524-10,1996492.0
20210524-11,2054905.0
20210524-12,2161087.0
20210524-13,2294049.0
20210524-14,2428916.0
20210524-15,2529531.0
20210524-16,2562011.0
20210524-17,2554480.0
20210524-18,2550886.0
20210524-19,2540287.0
20210524-20,2524319.0
20210524-21,2474513.0
20210524-22,2379983.0
20210524-23,2214125.0
20210525-00,2097150.0
20210525-01,2067487.0
20210525-02,2102974.0
20210525-03,2133536.0
20210525-04,2087556.0
20210525-05,2017324.0
20210525-06,1960053.0
20210525-07,1957646.0
20210525-08,1965518.0
20210525-10,1983376.0
20210525-11,2038172.0
20210525-12,2143954.0
20210525-13,2287621.0
20210525-14,2431565.0
20210525-15,2506275.0
20210525-16,2524819.0
20210525-17,2519081.0
20210525-18,2517084.0
20210525-19,2517168.0
20210525-20,2503016.0
20210525-21,2466498.0
20210525-22,2356805.0
20210525-23,2176392.0
20210526-00,2064989.0
20210526-01,2036062.0
20210526-02,2066942.0
20210526-03,2116606.0
20210526-04,2060072.0
20210526-05,1981281.0
20210526-06,1953946.0
20210526-07,1948247.0
20210526-08,1946345.0
20210526-09,1951921.0
20210526-10,1981300.0
20210526-11,2021200.0
20210526-12,2127364.0
20210526-13,2280880.0
20210526-14,2412328.0
20210526-15,2483172.0
20210526-16,2473163.0
20210526-17,2467576.0
20210526-18,2461244.0
20210526-19,2461206.0
20210526-20,2447060.0
20210526-21,2407100.0
20210526-22,2278438.0
20210526-23,2138811.0
20210527-00,2033695.0
20210527-01,2010051.0
20210527-02,2059360.0
20210527-03,2071068.0
20210527-04,2016728.0
20210527-05,1957266.0
20210527-06,1919860.0
20210527-07,1937574.0
20210527-08,1951796.0
20210527-09,1939692.0
20210527-10,1931068.0
20210527-11,1997172.0
20210527-12,2111638.0
20210527-13,2255659.0
20210527-14,2383689.0
20210527-15,2438152.0
20210527-16,2453298.0
20210527-17,2427818.0
20210527-18,2426948.0
20210527-19,2431838.0
20210527-20,2409849.0
20210527-21,2387508.0
20210527-22,2278395.0
20210527-23,2121314.0
20210528-00,2012493.0
20210528-01,1992644.0
20210528-02,2039310.0
20210528-03,2080315.0
20210528-04,2039521.0
20210528-05,1968807.0
20210528-06,1920020.0
20210528-07,1937641.0
20210528-08,1935693.0
20210528-09,1928954.0
20210528-10,1936385.0
20210528-11,1944719.0
20210528-12,2050631.0
20210528-13,2195673.0
20210528-14,2312063.0
20210528-15,2370056.0
20210528-16,2392613.0
20210528-17,2375772.0
20210528-18,2369827.0
20210528-19,2351820.0
20210528-20,2346547.0
20210528-21,2316178.0
20210528-22,2229354.0
20210528-23,2095103.0
20210529-00,1993705.0
20210529-01,1940705.0
20210529-02,1952401.0
20210529-03,1973268.0
20210529-04,1955429.0
20210529-05,1899241.0
20210529-06,1860991.0
20210529-07,1848643.0
20210529-08,1827135.0
20210529-09,1809266.0
20210529-10,1822021.0
20210529-11,1857482.0
20210529-12,1942163.0
20210529-13,2060683.0
20210529-14,2167153.0
20210529-15,2249307.0
20210529-16,2286641.0
20210529-17,2313915.0
20210529-18,2292971.0
20210529-19,2277626.0
20210529-20,2232818.0
20210529-21,2217018.0
20210529-22,2189397.0
20210529-23,2116959.0
20210530-00,2016491.0
20210530-01,1972220.0
20210530-02,1985258.0
20210530-03,2007365.0
20210530-04,1983641.0
20210530-05,1937349.0
20210530-06,1887575.0
20210530-07,1869641.0
20210530-08,1863937.0
20210530-09,1856212.0
20210530-10,1870766.0
20210530-11,1892495.0
20210530-12,1975321.0
20210530-13,2097718.0
20210530-14,2213485.0
20210530-15,2305410.0
20210530-16,2349918.0
20210530-17,2364851.0
20210530-18,2370425.0
20210530-19,2396692.0
20210530-20,2391248.0
20210530-21,2355266.0
20210530-22,2292515.0
20210530-23,2170502.0
20210531-00,2082374.0
20210531-01,2058950.0
20210531-02,2088860.0
20210531-03,2136924.0
20210531-04,2122697.0
20210531-05,2066814.0
20210531-06,2021413.0
20210531-07,2026091.0
20210531-08,2006343.0
20210531-09,2004255.0
20210531-10,2013381.0
20210531-11,2055065.0
20210531-12,2145007.0
20210531-13,2249513.0
20210531-14,2328551.0
20210531-15,2445588.0
20210531-16,2484818.0
20210531-17,2481676.0
20210531-18,2466448.0
20210531-19,2467144.0
20210531-20,2525934.0
20210531-21,2498307.0
20210531-22,2442843.0
20210531-23,2265840.0
20210525-09,1975350.0
