date_time,request_count
20200619-12,2027748.0
20200603-15,2471254.0
20200623-06,1897666.0
20200616-19,2418641.0
20200620-05,1889962.0
20200625-10,1919084.0
20200611-05,1983009.0
20200606-14,2268618.0
20200603-09,1937415.0
20200629-11,1979704.0
20200613-23,2181691.0
20200629-10,1933921.0
20200625-06,1903355.0
20200626-06,1869346.0
20200615-10,1977088.0
20200617-15,2398297.0
20200625-02,2021660.0
20200606-17,2399296.0
20200616-21,2418955.0
20200604-14,2361269.0
20200604-07,1895917.0
20200619-09,1883796.0
20200601-22,2340889.0
20200608-07,1957145.0
20200605-20,2453846.0
20200614-03,2033722.0
20200617-16,2406150.0
20200601-04,2024213.0
20200604-11,2059461.0
20200607-05,1974286.0
20200619-22,2246576.0
20200611-09,1952257.0
20200611-22,2355232.0
20200613-21,2310808.0
20200624-15,2348149.0
20200617-08,1921362.0
20200601-12,2056316.0
20200623-09,1910666.0
20200601-23,2192930.0
20200616-11,2006698.0
20200604-16,2431677.0
20200621-15,2290777.0
20200619-20,2330152.0
20200614-05,1958246.0
20200605-06,1975754.0
20200621-19,2369921.0
20200609-19,2514768.0
20200623-02,2044434.0
20200618-18,2383827.0
20200628-15,2320224.0
20200612-09,1906638.0
20200627-08,1809264.0
20200603-02,2065454.0
20200609-21,2509721.0
20200625-16,2345546.0
20200619-14,2253916.0
20200610-13,2255697.0
20200629-03,2090348.0
20200629-14,2317348.0
20200611-01,2062066.0
20200623-05,1946502.0
20200625-11,1965777.0
20200620-03,1966161.0
20200606-12,2051577.0
20200630-19,2383141.0
20200617-13,2195006.0
20200622-14,2301817.0
20200616-17,2400675.0
20200615-03,2128654.0
20200614-00,2107143.0
20200619-01,2013652.0
20200602-20,2417470.0
20200624-01,2051327.0
20200608-11,2075691.0
20200624-19,2344815.0
20200629-09,1905583.0
20200630-22,2288102.0
20200625-15,2322921.0
20200609-12,2141183.0
20200618-10,1985518.0
20200606-09,1880240.0
20200620-16,2257521.0
20200602-07,1892571.0
20200601-17,2414592.0
20200603-07,1894744.0
20200625-17,2326857.0
20200604-04,2046924.0
20200615-05,2008579.0
20200604-06,1900683.0
20200613-15,2254688.0
20200606-11,1983523.0
20200609-15,2471889.0
20200608-16,2474321.0
20200602-03,2040441.0
20200607-08,1914077.0
20200613-13,2053905.0
20200613-11,1870504.0
20200602-15,2374901.0
20200618-04,2041170.0
20200609-22,2442163.0
20200606-19,2405873.0
20200608-08,1956917.0
20200608-09,1987421.0
20200625-05,1950700.0
20200608-21,2517744.0
