date_time,request_count
20210305-18,2503275.0
20210305-19,2491067.0
20210305-20,2505253.0
20210305-21,2481862.0
20210305-22,2433641.0
20210305-23,2337377.0
20210306-00,2211449.0
20210306-01,2120761.0
20210306-02,2087482.0
20210306-03,2102789.0
20210306-04,2107116.0
20210306-05,2064138.0
20210306-06,1984699.0
20210306-07,1931380.0
20210306-08,1892506.0
20210306-09,1880870.0
20210306-10,1895919.0
20210306-11,1920769.0
20210306-12,1961663.0
20210306-13,2046447.0
20210306-14,2171993.0
20210306-15,2299864.0
20210306-16,2397042.0
20210306-17,2439957.0
20210306-18,2435358.0
20210306-19,2437284.0
20210306-20,2439383.0
20210306-21,2469321.0
20210306-22,2425272.0
20210306-23,2374953.0
20210307-00,2288633.0
20210307-01,2197390.0
20210307-02,2163607.0
20210307-03,2180696.0
20210307-04,2167728.0
20210307-05,2120024.0
20210307-06,2047362.0
20210307-07,1981199.0
20210307-08,1955624.0
20210307-09,1955068.0
20210307-10,1967039.0
20210307-11,2004194.0
20210307-12,2042011.0
20210307-13,2120893.0
20210307-14,2253924.0
20210307-15,2372424.0
20210307-16,2448086.0
20210307-17,2501918.0
20210307-18,2530897.0
20210307-19,2516677.0
20210307-20,2544577.0
20210307-21,2574334.0
20210307-22,2553723.0
20210307-23,2469572.0
20210308-00,2342866.0
20210308-01,2270149.0
20210308-02,2258353.0
20210308-03,2261855.0
20210308-04,2254050.0
20210308-05,2188000.0
20210308-06,2118265.0
20210308-07,2061737.0
20210308-08,2028360.0
20210308-09,2024873.0
20210308-10,2062830.0
20210308-11,2072884.0
20210308-12,2113884.0
20210308-13,2205119.0
20210308-14,2358148.0
20210308-15,2514175.0
20210308-16,2573098.0
20210308-17,2590824.0
20210308-18,2584645.0
20210308-19,2579441.0
20210308-20,2580781.0
20210308-21,2569701.0
20210308-22,2506585.0
20210308-23,2393470.0
20210309-00,2256888.0
20210309-01,2214836.0
20210309-02,2213926.0
20210309-03,2238673.0
20210309-04,2226590.0
20210309-05,2164504.0
20210309-06,2077500.0
20210309-07,2024653.0
20210309-08,2007192.0
20210309-09,2007103.0
20210309-10,2049769.0
20210309-11,2090960.0
20210309-12,2123664.0
20210309-13,2223778.0
20210309-14,2377467.0
20210309-15,2513708.0
20210309-16,2567473.0
20210309-17,2596894.0
20210309-18,2571849.0
20210309-19,2549267.0
20210309-20,2558029.0
20210309-21,2549248.0
20210309-22,2482236.0
20210309-23,2366307.0
20210310-00,2242617.0
20210310-01,2194993.0
20210310-02,2215747.0
20210310-03,2246203.0
20210310-04,2230720.0
20210310-05,2162852.0
20210310-06,2082490.0
20210310-07,2039933.0
20210310-08,2030597.0
20210310-09,2024633.0
20210310-10,2044943.0
20210310-11,2075391.0
20210310-12,2112305.0
20210310-13,2204338.0
20210310-14,2363790.0
20210310-15,2514111.0
20210310-16,2567425.0
20210310-17,2589443.0
20210310-18,2559413.0
20210310-19,2547987.0
20210310-20,2550090.0
20210310-21,2525780.0
20210310-22,2486801.0
20210310-23,2381568.0
20210311-00,2243790.0
20210311-01,2179130.0
20210311-02,2186219.0
20210311-03,2219572.0
20210311-04,2224224.0
20210311-05,2162582.0
20210311-06,2085944.0
20210311-07,2029385.0
20210311-08,2010962.0
20210311-09,2032459.0
20210311-10,2125983.0
20210311-11,2104500.0
20210311-12,2162358.0
20210311-13,2246743.0
20210311-14,2381132.0
20210311-15,2515599.0
20210311-16,2575051.0
20210311-17,2614981.0
20210311-18,2584753.0
20210311-19,2531788.0
20210311-20,2533160.0
20210311-21,2518149.0
20210311-22,2480337.0
20210311-23,2385503.0
20210312-00,2242187.0
20210312-01,2181881.0
20210312-02,2178544.0
20210312-03,2210059.0
20210312-04,2207205.0
20210312-05,2150169.0
20210312-06,2079447.0
20210312-07,2016150.0
20210312-08,2022572.0
20210312-09,2023511.0
20210312-10,2050787.0
20210312-11,2074704.0
20210312-12,2103571.0
20210312-13,2203257.0
20210312-14,2322867.0
20210312-15,2457630.0
20210312-16,2520668.0
20210312-17,2521897.0
20210312-18,2495985.0
20210312-19,2490457.0
20210312-20,2495044.0
20210312-21,2483592.0
20210312-22,2433759.0
20210312-23,2342220.0
20210313-00,2223041.0
20210313-01,2136105.0
20210313-02,2120328.0
20210313-03,2125436.0
20210313-04,2128864.0
20210313-05,2103912.0
20210313-06,2048849.0
20210313-07,1976070.0
20210313-08,1931453.0
20210313-09,1936328.0
20210313-10,1942959.0
20210313-11,1965543.0
20210313-12,2014939.0
20210313-13,2094865.0
20210313-14,2224703.0
20210313-15,2375527.0
20210313-16,2614357.0
20210313-17,2542906.0
20210313-18,2628663.0
20210313-19,2605887.0
20210313-20,2612698.0
20210313-21,2609960.0
20210313-22,2582164.0
20210313-23,2403128.0
20210314-00,2268566.0
20210314-01,2212621.0
20210314-02,2192651.0
20210314-03,2183468.0
20210314-04,2176945.0
20210314-05,2138387.0
20210314-06,2068213.0
20210314-07,2011987.0
20210314-08,1983326.0
20210314-09,1968751.0
20210314-10,1993780.0
20210314-11,2029932.0
20210314-12,2079021.0
20210314-13,2171279.0
20210314-14,2304529.0
20210314-15,2441844.0
20210314-16,2527531.0
20210314-17,2575549.0
20210314-18,2584817.0
20210314-19,2568732.0
20210314-20,2574563.0
20210314-21,2580218.0
20210314-22,2532964.0
20210314-23,2453985.0
20210315-00,2361653.0
20210315-01,2295310.0
20210315-02,2305081.0
20210315-03,2279813.0
20210315-04,2227855.0
20210315-05,2124543.0
20210315-06,2039842.0
20210315-07,2028093.0
20210315-08,2026224.0
20210315-09,2047109.0
20210315-10,2104686.0
20210315-11,2164548.0
20210315-12,2226434.0
20210315-13,2338756.0
20210315-14,2478466.0
20210315-15,2587534.0
20210315-16,2614695.0
20210315-17,2653697.0
20210315-18,2642239.0
20210315-19,2619959.0
20210315-20,2609907.0
20210315-21,2590621.0
20210315-22,2528639.0
20210315-23,2416980.0
20210316-00,2321862.0
20210316-01,2263889.0
20210316-02,2243468.0
20210316-03,2240590.0
20210316-04,2182650.0
20210316-05,2075637.0
20210316-06,1982108.0
20210316-07,1937250.0
20210316-08,1946600.0
20210316-09,1968739.0
20210316-10,2034424.0
20210316-11,2092529.0
20210316-12,2179486.0
20210316-13,2321133.0
20210316-14,2454616.0
20210316-15,2595558.0
20210316-16,2622814.0
20210316-17,2626152.0
20210316-18,2645765.0
20210316-19,2602831.0
20210316-20,2596488.0
20210316-21,2569729.0
20210316-22,2506735.0
20210316-23,2415498.0
20210317-00,2314855.0
20210317-01,2270723.0
20210317-02,2269953.0
20210317-03,2252834.0
20210317-04,2187963.0
20210317-05,2070192.0
20210317-06,1992155.0
20210317-07,1955790.0
20210317-08,1954053.0
20210317-09,2000973.0
20210317-10,2078982.0
20210317-11,2134948.0
20210317-12,2193936.0
20210317-13,2320673.0
20210317-14,2452310.0
20210317-15,2560902.0
20210317-16,2600144.0
20210317-17,2607907.0
20210317-18,2589577.0
20210317-19,2572863.0
20210317-20,2556220.0
20210317-21,2535754.0
20210317-22,2473800.0
20210317-23,2369699.0
20210318-00,2277082.0
20210318-01,2224351.0
20210318-02,2232586.0
20210318-03,2224391.0
20210318-04,2147493.0
20210318-05,2031014.0
20210318-06,1977105.0
20210318-07,1962127.0
20210318-08,1971609.0
20210318-09,2004279.0
20210318-10,2053807.0
20210318-11,2109774.0
20210318-12,2166428.0
20210318-13,2307132.0
20210318-14,2463851.0
20210318-15,2534080.0
20210318-16,2576407.0
20210318-17,2570393.0
20210318-18,2562684.0
20210318-19,2546386.0
20210318-20,2527500.0
20210318-21,2517026.0
20210318-22,2452235.0
20210318-23,2392631.0
20210319-00,2295618.0
20210319-01,2243672.0
20210319-02,2243267.0
20210319-03,2213359.0
20210319-04,2143334.0
20210319-05,2020091.0
20210319-06,1924897.0
20210319-07,1880248.0
20210319-08,1872669.0
20210319-09,1935889.0
20210319-10,1997549.0
20210319-11,2055239.0
20210319-12,2114794.0
20210319-13,2237354.0
20210319-14,2368188.0
20210319-15,2470912.0
20210319-16,2504082.0
20210319-17,2500872.0
20210319-18,2474752.0
20210319-19,2439597.0
20210319-20,2429705.0
20210319-21,2422341.0
20210319-22,2361266.0
20210319-23,2287654.0
20210320-00,2195797.0
20210320-01,2130818.0
20210320-02,2103955.0
20210320-03,2087091.0
20210320-04,2034106.0
20210320-05,1980986.0
20210320-06,1874176.0
20210320-07,1824717.0
20210320-08,1789719.0
20210320-09,1801917.0
20210320-10,1849852.0
20210320-11,1911701.0
20210320-12,1976909.0
20210320-13,2078278.0
20210320-14,2205342.0
20210320-15,2337440.0
20210320-16,2391162.0
20210320-17,2413473.0
20210320-18,2423762.0
20210320-19,2404161.0
20210320-20,2393829.0
20210320-21,2409128.0
20210320-22,2382221.0
20210320-23,2338276.0
20210321-00,2248575.0
20210321-01,2195464.0
20210321-02,2158932.0
20210321-03,2148949.0
20210321-04,2093132.0
20210321-05,1994164.0
20210321-06,1906871.0
20210321-07,1842616.0
20210321-08,1830225.0
20210321-09,1854361.0
20210321-10,1908913.0
20210321-11,1975682.0
20210321-12,2062565.0
20210321-13,2179097.0
20210321-14,2309426.0
20210321-15,2431160.0
20210321-16,2483622.0
20210321-17,2504021.0
20210321-18,2511733.0
20210321-19,2491396.0
20210321-20,2500538.0
20210321-21,2507102.0
20210321-22,2457533.0
20210321-23,2400793.0
20210322-00,2298990.0
20210322-01,2264607.0
20210322-02,2256887.0
20210322-03,2245430.0
20210322-04,2164795.0
20210322-05,2041620.0
20210322-06,1950623.0
20210322-07,1910772.0
20210322-08,1912632.0
20210322-09,1937895.0
20210322-10,2003888.0
20210322-11,2068921.0
20210322-12,2162036.0
20210322-13,2292607.0
20210322-14,2444645.0
20210322-15,2560822.0
20210322-16,2597295.0
20210322-17,2595681.0
20210322-18,2584733.0
20210322-19,2559906.0
20210322-20,2558015.0
20210322-21,2549069.0
20210322-22,2483558.0
20210322-23,2378911.0
20210323-00,2268273.0
20210323-01,2219291.0
20210323-02,2236216.0
20210323-03,2217441.0
20210323-04,2126456.0
20210323-05,2018157.0
20210323-06,1917573.0
20210323-07,1872959.0
20210323-08,1916677.0
20210323-09,1964471.0
20210323-10,1998185.0
20210323-11,2052705.0
20210323-12,2153855.0
20210323-13,2289338.0
20210323-14,2445100.0
20210323-15,2576100.0
20210323-16,2594361.0
20210323-17,2591982.0
20210323-18,2586000.0
20210323-19,2561306.0
20210323-20,2545689.0
20210323-21,2546722.0
20210323-22,2486885.0
20210323-23,2377971.0
20210324-00,2284356.0
20210324-01,2247108.0
20210324-02,2245592.0
20210324-03,2208696.0
20210324-04,2124909.0
20210324-05,2009795.0
20210324-06,1913558.0
20210324-07,1877546.0
20210324-08,1908261.0
20210324-09,1946930.0
20210324-10,2021259.0
20210324-11,2101673.0
20210324-12,2157010.0
20210324-13,2286584.0
20210324-14,2444810.0
20210324-15,2545692.0
20210324-16,2580017.0
20210324-17,2577156.0
20210324-18,2574852.0
20210324-19,2560616.0
20210324-20,2556065.0
20210324-21,2547150.0
20210324-22,2489508.0
20210324-23,2397258.0
20210325-00,2274193.0
20210325-01,2218234.0
20210325-02,2222632.0
20210325-03,2200216.0
20210325-04,2128278.0
20210325-05,2008864.0
20210325-06,1921476.0
20210325-07,1891656.0
20210325-08,1920390.0
20210325-09,1933994.0
20210325-10,1998546.0
20210325-11,2057985.0
20210325-12,2140417.0
20210325-13,2258791.0
20210325-14,2420339.0
20210325-15,2531302.0
20210325-16,2567884.0
20210325-17,2571613.0
20210325-18,2567759.0
20210325-19,2538895.0
20210325-20,2526665.0
20210325-21,2521356.0
20210325-22,2452461.0
20210325-23,2360663.0
20210326-00,2252960.0
20210326-01,2211923.0
20210326-02,2237328.0
20210326-03,2206150.0
20210326-04,2143827.0
20210326-05,2004288.0
20210326-06,1896163.0
20210326-07,1857967.0
20210326-08,1851251.0
20210326-09,1868349.0
20210326-10,1958345.0
20210326-11,1996581.0
20210326-12,2064404.0
20210326-13,2204801.0
20210326-14,2357363.0
20210326-15,2451695.0
20210326-16,2476754.0
20210326-17,2466685.0
20210326-18,2456840.0
20210326-19,2435520.0
20210326-20,2459064.0
20210326-21,2434714.0
20210326-22,2365777.0
20210326-23,2283907.0
20210327-00,2194011.0
20210327-01,2126650.0
20210327-02,2113118.0
20210327-03,2070495.0
20210327-04,2019416.0
20210327-05,1943947.0
20210327-06,1878029.0
20210327-07,1821403.0
20210327-08,1804711.0
20210327-09,1811598.0
20210327-10,1831467.0
20210327-11,1897804.0
20210327-12,1959390.0
20210327-13,2075170.0
20210327-14,2185002.0
20210327-15,2295719.0
20210327-16,2376921.0
20210327-17,2416834.0
20210327-18,2397757.0
20210327-19,2399371.0
20210327-20,2373697.0
20210327-21,2385689.0
20210327-22,2373045.0
20210327-23,2299349.0
20210328-00,2211228.0
20210328-01,2157544.0
20210328-02,2156471.0
20210328-03,2135991.0
20210328-04,2073506.0
20210328-05,1981462.0
20210328-06,1919282.0
20210328-07,1847445.0
20210328-08,1845976.0
20210328-09,1847526.0
20210328-10,1904247.0
20210328-11,1946789.0
20210328-12,2043262.0
20210328-13,2188916.0
20210328-14,2327076.0
20210328-15,2448581.0
20210328-16,2485632.0
20210328-17,2488692.0
20210328-18,2544232.0
20210328-19,2554997.0
20210328-20,2565197.0
20210328-21,2534297.0
20210328-22,2497337.0
20210328-23,2390849.0
20210329-00,2276091.0
20210329-01,2224110.0
20210329-02,2237267.0
20210329-03,2236856.0
20210329-04,2173968.0
20210329-05,2084523.0
20210329-06,2033023.0
20210329-07,2013943.0
20210329-08,2030290.0
20210329-09,2068903.0
20210329-10,2074658.0
20210329-11,2105341.0
20210329-12,2196886.0
20210329-13,2331750.0
20210329-14,2480778.0
20210329-15,2560199.0
20210329-16,2578410.0
20210329-17,2546367.0
20210329-18,2550323.0
20210329-19,2592336.0
20210329-20,2586956.0
20210329-21,2548312.0
20210329-22,2456431.0
20210329-23,2310416.0
20210330-00,2189105.0
20210330-01,2156992.0
20210330-02,2199271.0
20210330-03,2211833.0
20210330-04,2146899.0
20210330-05,2055906.0
20210330-06,1984180.0
20210330-07,1972259.0
20210330-08,1970931.0
20210330-09,1983586.0
20210330-10,1982325.0
20210330-11,2022031.0
20210330-12,2110531.0
20210330-13,2226260.0
20210330-14,2390165.0
20210330-15,2499728.0
20210330-16,2520485.0
20210330-17,2503681.0
20210330-18,2514341.0
20210330-19,2527946.0
20210330-20,2527315.0
20210330-21,2506081.0
20210330-22,2400291.0
20210330-23,2228757.0
20210331-00,2145219.0
20210331-01,2142554.0
20210331-02,2184774.0
20210331-03,2148515.0
20210331-04,2083727.0
20210331-05,1989788.0
20210331-06,1947618.0
20210331-07,1934050.0
20210331-08,1928920.0
20210331-09,1939796.0
20210331-10,1992955.0
20210331-11,2045687.0
20210331-12,2113817.0
20210331-13,2231631.0
20210331-14,2362859.0
20210331-15,2461867.0
20210331-16,2496812.0
20210331-17,2488010.0
20210331-18,2491473.0
20210331-19,2479621.0
20210331-20,2496911.0
20210331-21,2483218.0
20210331-22,2379649.0
20210331-23,2236656.0
