date_time,request_count
20200407-19,2804664.0
20200407-20,2811993.0
20200407-21,2802218.0
20200407-22,2716621.0
20200407-23,2555966.0
20200408-00,2483901.0
20200408-01,2447374.0
20200408-02,2413139.0
20200408-03,2423087.0
20200408-04,2363784.0
20200408-05,2296607.0
20200408-06,2282887.0
20200408-07,2253446.0
20200408-08,2334951.0
20200408-09,2347989.0
20200408-10,2371907.0
20200408-11,2364677.0
20200408-12,2444375.0
20200408-13,2566657.0
20200408-14,2704743.0
20200408-15,2755533.0
20200408-16,2804848.0
20200408-17,2759466.0
20200408-18,2802391.0
20200408-19,2809372.0
20200408-20,2840071.0
20200408-21,2824673.0
20200408-22,2705953.0
20200408-23,2576470.0
20200409-00,2498035.0
20200409-01,2507486.0
20200409-02,2469409.0
20200409-03,2487964.0
20200409-04,2422123.0
20200409-05,2361956.0
20200409-06,2321043.0
20200409-07,2297916.0
20200409-08,2362398.0
20200409-09,2373118.0
20200409-10,2401239.0
20200409-11,2418582.0
20200409-12,2446165.0
20200409-13,2604611.0
20200409-14,2713149.0
20200409-15,2840425.0
20200409-17,2887658.0
20200409-18,2907811.0
20200409-19,2878411.0
20200409-20,2921921.0
20200409-16,2889385.0
20200409-21,2914501.0
20200409-22,2823787.0
20200409-23,2715781.0
20200410-00,2592240.0
20200410-01,2600962.0
20200410-02,2574516.0
20200410-03,2550988.0
20200410-04,2492929.0
20200410-05,2426697.0
20200410-06,2400665.0
20200410-07,2365972.0
20200410-08,2376236.0
20200410-09,2397907.0
20200410-10,2460799.0
20200410-11,2518511.0
20200410-12,2588851.0
20200410-13,2695003.0
20200410-14,2788320.0
20200410-15,2885465.0
20200410-16,2945556.0
20200410-17,2983868.0
20200410-18,2951639.0
20200410-19,3004927.0
20200410-20,3054257.0
20200410-21,2959141.0
20200410-22,2885933.0
20200410-23,2775081.0
20200411-00,2688918.0
20200411-01,2670518.0
20200411-02,2556576.0
20200411-03,2562685.0
20200411-04,2554962.0
20200411-05,2487798.0
20200411-06,2468384.0
20200411-07,2444887.0
20200411-08,2414001.0
20200411-09,2377032.0
20200411-10,2426517.0
20200411-11,2437264.0
20200411-12,2472660.0
20200411-13,2592091.0
20200411-14,2679680.0
20200411-15,2803957.0
20200411-16,2835003.0
20200411-17,2811621.0
20200411-18,2819571.0
20200411-19,2785013.0
20200411-20,2733338.0
20200411-21,2753079.0
20200411-22,2743615.0
20200411-23,2630826.0
20200412-00,2528285.0
20200412-01,2504602.0
20200412-02,2435695.0
20200412-03,2444784.0
20200412-04,2392714.0
20200412-05,2403294.0
20200412-07,2349944.0
20200412-08,2330511.0
20200412-06,1858654.0
20200412-09,2359650.0
20200412-10,2378751.0
20200412-11,2386741.0
20200412-12,2466092.0
20200412-13,2590171.0
20200412-14,2709310.0
20200412-15,2788844.0
20200412-16,2848435.0
20200412-17,2873241.0
20200412-18,2883511.0
20200412-19,2883701.0
20200412-20,2884770.0
20200412-21,2905819.0
20200412-22,2864656.0
20200412-23,2725239.0
20200413-00,2613738.0
20200413-01,2576173.0
20200413-02,2554578.0
20200413-03,2574657.0
20200413-04,2469452.0
20200413-05,2380001.0
20200413-06,2339657.0
20200413-07,2332100.0
20200413-08,2300146.0
20200413-09,2335115.0
20200413-10,2457332.0
20200413-11,2476151.0
20200413-12,2518267.0
20200413-13,2663265.0
20200413-14,2754387.0
20200413-15,2891537.0
20200413-16,2890603.0
20200413-17,2954681.0
20200413-18,2971904.0
20200413-19,2945443.0
20200413-20,2898261.0
20200413-21,2844035.0
20200413-22,2760882.0
20200413-23,2648048.0
20200414-00,2545039.0
20200414-01,2485996.0
20200414-02,2437822.0
20200414-03,2447689.0
20200414-04,2392402.0
20200414-05,2310589.0
20200414-06,2280568.0
20200414-07,2273583.0
20200414-08,2279971.0
20200414-09,2290509.0
20200414-10,2337412.0
20200414-11,2390741.0
20200414-12,2424213.0
20200414-13,2548143.0
20200414-14,2709847.0
20200414-15,2831934.0
20200414-16,2848062.0
20200414-17,2814526.0
20200414-18,2816010.0
20200414-19,2836769.0
20200414-20,2866224.0
20200414-21,2865255.0
20200414-22,2777359.0
20200414-23,2670959.0
20200415-00,2544531.0
20200415-01,2539644.0
20200415-02,2572542.0
20200415-03,2567666.0
20200415-04,2487434.0
20200415-05,2369293.0
20200415-06,2328640.0
20200415-07,2369741.0
20200415-08,2313848.0
20200415-09,2365424.0
20200415-10,2400937.0
20200415-11,2425737.0
20200415-12,2458614.0
20200415-13,2513519.0
20200415-14,2685142.0
20200415-15,2829772.0
20200415-16,2850523.0
20200415-17,2795424.0
20200415-18,2791015.0
20200415-19,2851815.0
20200415-20,2834926.0
20200415-21,2802798.0
20200415-22,2702579.0
20200415-23,2552518.0
20200416-00,2428976.0
20200416-01,2419334.0
20200416-02,2438347.0
20200416-03,2411248.0
20200416-04,2370073.0
20200416-05,2308668.0
20200416-06,2300036.0
20200416-07,2282684.0
20200416-08,2248089.0
20200416-09,2332101.0
20200416-10,2435545.0
20200416-11,2475121.0
20200416-12,2521788.0
20200416-13,2648553.0
20200416-14,2790590.0
20200416-15,2888427.0
20200416-16,2892701.0
20200416-17,2822669.0
20200416-18,2839159.0
20200416-19,2850065.0
20200416-20,2871456.0
20200416-21,2863058.0
20200416-22,2757307.0
20200416-23,2625299.0
20200417-00,2492640.0
20200417-01,2525263.0
20200417-02,2542539.0
20200417-03,2469825.0
20200417-04,2418714.0
20200417-05,2348597.0
20200417-06,2254178.0
20200417-07,2351035.0
20200417-08,2291720.0
20200417-09,2297848.0
20200417-10,2349646.0
20200417-11,2354523.0
20200417-12,2416818.0
20200417-13,2601870.0
20200417-14,2705608.0
20200417-15,2852164.0
20200417-16,2873171.0
20200417-17,2837915.0
20200417-18,2820362.0
20200417-19,2864341.0
20200417-20,2836610.0
20200417-21,2810910.0
20200417-22,2781379.0
20200417-23,2660164.0
20200418-00,2494236.0
20200418-01,2506973.0
20200418-02,2516628.0
20200418-03,2472635.0
20200418-04,2522904.0
20200418-05,2482352.0
20200418-06,2389950.0
20200418-07,2350851.0
20200418-08,2341339.0
20200418-09,2357301.0
20200418-10,2412171.0
20200418-11,2412528.0
20200418-12,2491566.0
20200418-13,2597980.0
20200418-14,2709209.0
20200418-15,2776954.0
20200418-16,2827388.0
20200418-17,2833815.0
20200418-18,2838969.0
20200418-19,2832846.0
20200418-20,2840248.0
20200418-21,2862197.0
20200418-22,2781019.0
20200418-23,2678456.0
20200419-00,2549793.0
20200419-01,2524701.0
20200419-02,2523377.0
20200419-03,2504781.0
20200419-04,2483602.0
20200419-05,2464420.0
20200419-06,2366672.0
20200419-07,2313190.0
20200419-08,2317309.0
20200419-09,2340596.0
20200419-10,2374936.0
20200419-11,2384947.0
20200419-12,2478434.0
20200419-13,2596545.0
20200419-14,2720012.0
20200419-15,2824518.0
20200419-16,2868000.0
20200419-17,2898221.0
20200419-18,2918559.0
20200419-19,2932096.0
20200419-20,2911208.0
20200419-21,2898832.0
20200419-22,2817178.0
20200419-23,2707089.0
20200420-00,2605489.0
20200420-01,2566148.0
20200420-02,2562667.0
20200420-03,2559587.0
20200420-04,2510168.0
20200420-05,2463418.0
20200420-06,2410667.0
20200420-07,2362155.0
20200420-08,2361398.0
20200420-09,2431962.0
20200420-10,2494924.0
20200420-11,2481514.0
20200420-12,2541216.0
20200420-13,2639887.0
20200420-14,2798456.0
20200420-15,2938366.0
20200420-16,2943243.0
20200420-17,2912254.0
20200420-18,2910977.0
20200420-19,2890692.0
20200420-20,2910348.0
20200420-21,2867217.0
20200420-22,2808716.0
20200420-23,2648588.0
20200421-00,2507108.0
20200421-01,2529693.0
20200421-02,2529856.0
20200421-03,2555605.0
20200421-04,2492913.0
20200421-05,2399586.0
20200421-06,2328859.0
20200421-07,2335786.0
20200421-08,2375662.0
20200421-09,2414014.0
20200421-10,2465409.0
20200421-11,2515396.0
20200421-12,2538961.0
20200421-13,2687394.0
20200421-14,2843353.0
20200421-15,2892866.0
20200421-16,2919398.0
20200421-17,2928307.0
20200421-18,2997536.0
20200421-19,2957460.0
20200421-20,2933639.0
20200421-21,2932399.0
20200421-22,2842254.0
20200421-23,2714408.0
20200422-00,2585302.0
20200422-01,2553734.0
20200422-02,2585777.0
20200422-03,2522651.0
20200422-04,2511964.0
20200422-05,2444742.0
20200422-06,2388391.0
20200422-07,2333211.0
20200422-08,2342294.0
20200422-09,2417218.0
20200422-10,2476577.0
20200422-11,2451907.0
20200422-12,2491466.0
20200422-13,2600949.0
20200422-14,2728963.0
20200422-15,2834260.0
20200422-16,2864959.0
20200422-17,2882504.0
20200422-18,2841350.0
20200422-19,2876635.0
20200422-20,2904626.0
20200422-21,2916562.0
20200422-22,2799594.0
20200422-23,2706664.0
20200423-00,2583770.0
20200423-01,2523531.0
20200423-02,2476801.0
20200423-03,2467690.0
20200423-04,2483065.0
20200423-05,2459818.0
20200423-06,2354816.0
20200423-07,2355955.0
20200423-08,2386938.0
20200423-09,2398470.0
20200423-10,2421928.0
20200423-11,2420338.0
20200423-12,2473316.0
20200423-13,2619431.0
20200423-14,2746365.0
20200423-15,2842573.0
20200423-16,2919113.0
20200423-17,2920840.0
20200423-18,2888155.0
20200423-19,2882785.0
20200423-20,2859669.0
20200423-21,2882346.0
20200423-22,2795507.0
20200423-23,2646237.0
20200424-00,2514327.0
20200424-01,2459580.0
20200424-02,2532080.0
20200424-03,2474269.0
20200424-04,2464933.0
20200424-05,2378510.0
20200424-06,2354140.0
20200424-07,2372102.0
20200424-08,2353159.0
20200424-09,2297231.0
20200424-10,2367451.0
20200424-11,2361368.0
20200424-12,2423093.0
20200424-13,2539050.0
20200424-14,2698995.0
20200424-15,2745738.0
20200424-16,2847624.0
20200424-17,2779584.0
20200424-18,2786473.0
20200424-19,2819909.0
20200424-20,2823585.0
20200424-21,2770119.0
20200424-22,2694556.0
20200424-23,2594141.0
20200425-00,2496427.0
20200425-01,2423825.0
20200425-02,2440603.0
20200425-03,2380589.0
20200425-04,2356966.0
20200425-05,2327650.0
20200425-06,2291863.0
20200425-07,2271272.0
20200425-08,2281408.0
20200425-09,2290810.0
20200425-10,2315315.0
20200425-11,2348589.0
20200425-12,2416502.0
20200425-13,2513353.0
20200425-14,2630856.0
20200425-15,2736813.0
20200425-16,2790607.0
20200425-17,2773516.0
20200425-18,2766034.0
20200425-19,2782759.0
20200425-20,2814784.0
20200425-21,2798380.0
20200425-22,2757299.0
20200425-23,2671095.0
20200426-00,2562887.0
20200426-02,2484807.0
20200426-01,2494871.0
20200426-03,2456328.0
20200426-04,2414278.0
20200426-05,2391312.0
20200426-06,2417120.0
20200426-07,2334902.0
20200426-08,2335642.0
20200426-09,2348077.0
20200426-10,2393282.0
20200426-11,2500878.0
20200426-12,2509539.0
20200426-13,2605031.0
20200426-14,2716700.0
20200426-15,2841068.0
20200426-16,2912162.0
20200426-17,2926825.0
20200426-18,2951616.0
20200426-19,2933322.0
20200426-20,2943034.0
20200426-21,2990254.0
20200426-22,2889347.0
20200426-23,2784826.0
20200427-00,2632260.0
20200427-01,2606988.0
20200427-02,2611434.0
20200427-03,2570187.0
20200427-04,2508166.0
20200427-05,2465746.0
20200427-06,2398051.0
20200427-07,2426855.0
20200427-08,2472406.0
20200427-09,2484395.0
20200427-10,2536072.0
20200427-11,2573609.0
20200427-12,2553201.0
20200427-13,2660962.0
20200427-14,2823562.0
20200427-15,2892589.0
20200427-16,2959916.0
20200427-17,2915278.0
20200427-18,2916477.0
20200427-19,2917242.0
20200427-20,2918400.0
20200427-21,2945678.0
20200427-22,2901940.0
20200427-23,2756901.0
20200428-00,2612493.0
20200428-01,2573742.0
20200428-02,2562066.0
20200428-03,2558115.0
20200428-04,2525533.0
20200428-05,2449801.0
20200428-06,2400345.0
20200428-07,2391095.0
20200428-08,2452877.0
20200428-09,2461738.0
20200428-10,2530011.0
20200428-11,2596123.0
20200428-12,2571033.0
20200428-13,2718018.0
20200428-14,2878696.0
20200428-15,2980592.0
20200428-16,3023765.0
20200428-17,2949983.0
20200428-18,2928923.0
20200428-19,2898738.0
20200428-20,2922682.0
20200428-21,2922135.0
20200428-22,2803476.0
20200428-23,2676355.0
20200429-00,2577777.0
20200429-01,2542208.0
20200429-02,2535793.0
20200429-03,2511045.0
20200429-04,2467478.0
20200429-05,2396201.0
20200429-06,2355585.0
20200429-07,2320788.0
20200429-08,2333842.0
20200429-09,2410530.0
20200429-10,2471730.0
20200429-11,2476367.0
20200429-12,2520954.0
20200429-13,2656981.0
20200429-14,2792425.0
20200429-15,2909576.0
20200429-16,2910646.0
20200429-17,2674059.0
20200429-18,2676665.0
20200429-20,2671986.0
20200429-19,2673885.0
20200429-21,2658367.0
20200429-22,2586327.0
20200429-23,2434805.0
20200430-00,2328620.0
20200430-01,2275088.0
20200430-02,2264933.0
20200430-03,2245701.0
20200430-04,2205384.0
20200430-05,2108968.0
20200430-06,2049166.0
20200430-07,2071051.0
20200430-08,2082285.0
20200430-09,2106473.0
20200430-10,2141914.0
20200430-11,2166011.0
20200430-12,2230655.0
20200430-13,2360489.0
20200430-14,2511928.0
20200430-15,2627514.0
20200430-16,2646071.0
20200430-17,2618494.0
20200430-18,2635618.0
20200430-19,2644814.0
20200430-20,2666126.0
20200430-21,2642884.0
20200430-23,2418880.0
20200430-22,2565939.0
