date_time,request_count
20201101-00,2060347.0
20201101-01,2045254.0
20201101-02,1994618.0
20201101-03,2002229.0
20201101-04,1968145.0
20201101-05,1897849.0
20201101-06,1827241.0
20201101-07,1772344.0
20201101-08,1759911.0
20201101-09,1776302.0
20201101-10,1825958.0
20201101-11,1895289.0
20201101-12,1968514.0
20201101-13,2082989.0
20201101-14,2209601.0
20201101-15,2328848.0
20201101-16,2456432.0
20201101-17,2494557.0
20201101-18,2514701.0
20201101-19,2501874.0
20201101-20,2511808.0
20201101-21,2514626.0
20201101-22,2499236.0
20201101-23,2432511.0
20201102-00,2330474.0
20201102-01,2288633.0
20201102-02,2276476.0
20201102-03,2310142.0
20201102-04,2304802.0
20201102-05,2221895.0
20201102-06,2115084.0
20201102-07,2039372.0
20201102-08,1997594.0
20201102-09,2008281.0
20201102-10,2045794.0
20201102-11,2101530.0
20201102-12,2127682.0
20201102-13,2215253.0
20201102-14,2336217.0
20201102-15,2457809.0
20201102-16,2515672.0
20201102-17,2554103.0
20201102-18,2546626.0
20201102-19,2559136.0
20201102-20,2602332.0
20201102-21,2590316.0
20201102-22,2501812.0
20201102-23,2382381.0
20201103-00,2238135.0
20201103-01,2204331.0
20201103-02,2177024.0
20201103-03,2186785.0
20201103-04,2157912.0
20201103-05,2094570.0
20201103-06,1985905.0
20201103-07,1927591.0
20201103-08,2001806.0
20201103-09,2000579.0
20201103-10,2008641.0
20201103-11,2066086.0
20201103-12,2091855.0
20201103-13,2188449.0
20201103-14,2330090.0
20201103-15,2440602.0
20201103-16,2495052.0
20201103-17,2528667.0
20201103-18,2511317.0
20201103-19,2484972.0
20201103-20,2488727.0
20201103-21,2501648.0
20201103-22,2442962.0
20201103-23,2326605.0
20201104-00,2177275.0
20201104-01,2038728.0
20201104-02,1941728.0
20201104-03,1958327.0
20201104-04,1957489.0
20201104-05,1890699.0
20201104-06,1840864.0
20201104-07,1824020.0
20201104-08,1818572.0
20201104-09,1851948.0
20201104-10,1894625.0
20201104-11,1931062.0
20201104-12,1944917.0
20201104-13,2005771.0
20201104-14,2167538.0
20201104-15,2278267.0
20201104-16,2334928.0
20201104-17,2364160.0
20201104-18,2355681.0
20201104-19,2349738.0
20201104-20,2341273.0
20201104-21,2359557.0
20201104-22,2274562.0
20201104-23,2177620.0
20201105-00,2053054.0
20201105-01,2055883.0
20201105-02,2053339.0
20201105-03,2068977.0
20201105-04,2066111.0
20201105-05,1966332.0
20201105-06,1897715.0
20201105-07,1859260.0
20201105-08,1849383.0
20201105-09,1865697.0
20201105-10,1901535.0
20201105-11,1951687.0
20201105-12,1979058.0
20201105-13,2079762.0
20201105-14,2222743.0
20201105-15,2343995.0
20201105-16,2403713.0
20201105-17,2404764.0
20201105-18,2383430.0
20201105-19,2390234.0
20201105-20,2401929.0
20201105-21,2422661.0
20201105-22,2353335.0
20201105-23,2254287.0
20201106-00,2121686.0
20201106-01,2052467.0
20201106-02,2053873.0
20201106-03,2071125.0
20201106-04,2079619.0
20201106-05,2006730.0
20201106-06,1917785.0
20201106-07,1869226.0
20201106-08,1910673.0
20201106-09,1901097.0
20201106-10,1922268.0
20201106-11,1969224.0
20201106-12,1983327.0
20201106-13,2066487.0
20201106-14,2192367.0
20201106-15,2277877.0
20201106-16,2345940.0
20201106-17,2381233.0
20201106-18,2369652.0
20201106-19,2375750.0
20201106-20,2399296.0
20201106-21,2421116.0
20201106-22,2356262.0
20201106-23,2272061.0
20201107-00,2187347.0
20201107-01,2105324.0
20201107-02,2050227.0
20201107-03,2050494.0
20201107-04,2034349.0
20201107-05,1990925.0
20201107-06,1953557.0
20201107-07,1871221.0
20201107-08,1814285.0
20201107-09,1830354.0
20201107-10,1858721.0
20201107-11,1879552.0
20201107-12,1891517.0
20201107-13,1964590.0
20201107-14,2089072.0
20201107-15,2191872.0
20201107-16,2269476.0
20201107-17,2203306.0
20201107-18,2132353.0
20201107-19,2173293.0
20201107-20,2204217.0
20201107-21,2243421.0
20201107-22,2216286.0
20201107-23,2174873.0
20201108-00,2116685.0
20201108-01,2071718.0
20201108-02,1945468.0
20201108-03,1990443.0
20201108-04,1995173.0
20201108-05,1955521.0
20201108-06,1878141.0
20201108-07,1823227.0
20201108-08,1806257.0
20201108-09,1813049.0
20201108-10,1855657.0
20201108-11,1917577.0
20201108-12,1936987.0
20201108-13,2027108.0
20201108-14,2142738.0
20201108-15,2238605.0
20201108-16,2315707.0
20201108-17,2376127.0
20201108-18,2395373.0
20201108-19,2399747.0
20201108-20,2401198.0
20201108-21,2413279.0
20201108-22,2365746.0
20201108-23,2316861.0
20201109-00,2234722.0
20201109-01,2207969.0
20201109-02,2198551.0
20201109-03,2225368.0
20201109-04,2210488.0
20201109-05,2125752.0
20201109-06,2033623.0
20201109-07,1969760.0
20201109-08,1939637.0
20201109-09,1945727.0
20201109-10,1993664.0
20201109-11,2033129.0
20201109-12,2050255.0
20201109-13,2119635.0
20201109-14,2264454.0
20201109-15,2392511.0
20201109-16,2468149.0
20201109-17,2523012.0
20201109-18,2520486.0
20201109-19,2511733.0
20201109-20,2526222.0
20201109-21,2527100.0
20201109-22,2468949.0
20201109-23,2372177.0
20201110-00,2239486.0
20201110-01,2200627.0
20201110-02,2187909.0
20201110-03,2203036.0
20201110-04,2179011.0
20201110-05,2100602.0
20201110-06,2004802.0
20201110-07,1954701.0
20201110-08,1933090.0
20201110-09,1932212.0
20201110-10,1982938.0
20201110-11,2023768.0
20201110-12,2047446.0
20201110-13,2136492.0
20201110-14,2289089.0
20201110-15,2406452.0
20201110-16,2484923.0
20201110-17,2513755.0
20201110-18,2497797.0
20201110-19,2500864.0
20201110-20,2505490.0
