date_time,request_count
20200224-20,2816442.0
20200224-21,2833324.0
20200224-22,2725658.0
20200224-23,2574655.0
20200225-00,2397727.0
20200225-01,2360666.0
20200225-02,2350758.0
20200225-03,2358380.0
20200225-04,2376628.0
20200225-05,2338451.0
20200225-06,2208213.0
20200225-07,2189202.0
20200225-08,2118950.0
20200225-09,2087557.0
20200225-10,2161134.0
20200225-11,2266520.0
20200225-12,2252410.0
20200225-13,2382728.0
20200225-14,2531394.0
20200225-15,2639690.0
20200225-16,2735809.0
20200225-17,2796510.0
20200225-18,2757304.0
20200225-19,2819509.0
20200225-20,2833461.0
20200225-21,2817302.0
20200225-22,2730414.0
20200225-23,2607138.0
20200226-00,2464206.0
20200226-01,2403131.0
20200226-02,2350372.0
20200226-03,2329821.0
20200226-04,2313285.0
20200226-05,2280826.0
20200226-06,2221406.0
20200226-07,2216126.0
20200226-08,2177084.0
20200226-09,2191160.0
20200226-10,2246123.0
20200226-11,2249590.0
20200226-12,2318106.0
20200226-13,2443469.0
20200226-14,2586169.0
20200226-15,2743784.0
20200226-16,2816937.0
20200226-17,2832506.0
20200226-18,2827999.0
20200226-19,2834721.0
20200226-20,2812591.0
20200226-21,2801370.0
20200226-22,2749860.0
20200226-23,2608979.0
20200227-00,2470743.0
20200227-01,2424018.0
20200227-02,2409339.0
20200227-03,2429034.0
20200227-04,2447752.0
20200227-05,2366427.0
20200227-06,2308864.0
20200227-07,2237336.0
20200227-08,2224763.0
20200227-09,2198280.0
20200227-10,2211114.0
20200227-11,2258418.0
20200227-12,2291284.0
20200227-13,2434821.0
20200227-14,2574362.0
20200227-15,2750069.0
20200227-16,2827077.0
20200227-17,2855915.0
20200227-18,2834597.0
20200227-19,2812907.0
20200227-20,2809979.0
20200227-21,2792974.0
20200227-22,2714083.0
20200227-23,2596172.0
20200228-00,2474708.0
20200228-01,2405723.0
20200228-02,2384609.0
20200228-03,2483228.0
20200228-04,2377861.0
20200228-05,2284522.0
20200228-06,2191740.0
20200228-07,2125100.0
20200228-08,2078157.0
20200228-09,2114404.0
20200228-10,2183433.0
20200228-11,2232510.0
20200228-12,2270953.0
20200228-13,2384532.0
20200228-14,2503874.0
20200228-15,2638164.0
20200228-16,2703758.0
20200228-18,2690143.0
20200228-17,2741329.0
20200228-19,2634539.0
20200228-20,2652799.0
20200228-21,2659509.0
20200228-22,2600354.0
20200228-23,2479304.0
20200229-00,2385758.0
20200229-01,2252568.0
20200229-02,2202437.0
20200229-03,2237521.0
20200229-04,2243756.0
20200229-05,2161373.0
20200229-06,2127954.0
20200229-07,2043647.0
20200229-08,2005017.0
20200229-09,2009286.0
20200229-10,2042443.0
20200229-11,2060331.0
20200229-12,2086781.0
20200229-13,2151911.0
20200229-14,2305251.0
20200229-15,2416707.0
20200229-16,2474588.0
20200229-17,2535850.0
20200229-18,2561262.0
20200229-19,2545346.0
20200229-20,2516250.0
20200229-21,2618957.0
20200229-22,2604115.0
20200229-23,2516962.0
