date_time,request_count
20200801-00,1970160.0
20200801-01,1939546.0
20200801-02,1933048.0
20200801-03,1961506.0
20200801-04,1942868.0
20200801-05,1893583.0
20200801-06,1835145.0
20200801-07,1804220.0
20200801-08,1776812.0
20200801-09,1756935.0
20200801-10,1777408.0
20200801-11,1822802.0
20200801-12,1884043.0
20200801-13,1997286.0
20200801-14,2102529.0
20200801-15,2205933.0
20200801-16,2272310.0
20200801-17,2256893.0
20200801-18,2259812.0
20200801-19,2254188.0
20200801-20,2276260.0
20200801-21,2293430.0
20200801-22,2262996.0
20200801-23,2162610.0
20200802-00,2059109.0
20200802-01,2024917.0
20200802-02,2015407.0
20200802-03,2045041.0
20200802-04,1997897.0
20200802-05,1941728.0
20200802-06,1892237.0
20200802-07,1855777.0
20200802-08,1850189.0
20200802-09,1849187.0
20200802-10,1880458.0
20200802-11,1936618.0
20200802-12,1993135.0
20200802-13,2112553.0
20200802-14,2226481.0
20200802-15,2324096.0
20200802-16,2371577.0
20200802-17,2388087.0
20200802-18,2405486.0
20200802-19,2404565.0
20200802-20,2408838.0
20200802-21,2434386.0
20200802-22,2367392.0
20200802-23,2250874.0
20200803-00,2148861.0
20200803-01,2140374.0
20200803-02,2131123.0
20200803-03,2141876.0
20200803-04,2075084.0
20200803-05,2004926.0
20200803-06,1944931.0
20200803-07,1923316.0
20200803-08,1911704.0
20200803-09,1900847.0
20200803-10,1944312.0
20200803-11,1984619.0
20200803-12,2059061.0
20200803-13,2162053.0
20200803-14,2285435.0
20200803-15,2393954.0
20200803-16,2425378.0
20200803-17,2420347.0
20200803-18,2401801.0
20200803-19,2406757.0
20200803-20,2428502.0
20200803-21,2428895.0
20200803-22,2342945.0
20200803-23,2194199.0
20200804-00,2096929.0
20200804-01,2070142.0
20200804-02,2066945.0
20200804-03,2083349.0
20200804-04,2038179.0
20200804-05,1976628.0
20200804-06,1921497.0
20200804-07,1897070.0
20200804-08,1899902.0
20200804-09,1914230.0
20200804-10,1929528.0
20200804-11,1974172.0
20200804-12,2039587.0
20200804-13,2159373.0
20200804-14,2292703.0
20200804-15,2381808.0
20200804-16,2403644.0
20200804-17,2370851.0
20200804-18,2361501.0
20200804-19,2371006.0
20200804-20,2395705.0
20200804-21,2389608.0
20200804-22,2297916.0
20200804-23,2158376.0
20200805-00,2056335.0
20200805-01,2033665.0
20200805-02,2039989.0
20200805-03,2066891.0
20200805-04,2022316.0
20200805-05,1955501.0
20200805-06,1893081.0
20200805-07,1891408.0
20200805-08,1891550.0
20200805-09,1892604.0
20200805-10,1908473.0
20200805-11,1948428.0
20200805-12,2037991.0
20200805-13,2140761.0
20200805-14,2247197.0
20200805-15,2322344.0
20200805-16,2360574.0
20200805-17,2341674.0
20200805-18,2334056.0
20200805-19,2337549.0
20200805-20,2338694.0
20200805-21,2337117.0
20200805-22,2278185.0
20200805-23,2136676.0
20200806-00,2042769.0
20200806-01,2019441.0
20200806-02,2029425.0
20200806-03,2058236.0
20200806-04,2033444.0
20200806-05,1994912.0
20200806-06,1918919.0
20200806-07,1908846.0
20200806-08,1897593.0
20200806-09,1902566.0
20200806-10,1929962.0
20200806-11,1979830.0
20200806-12,2036523.0
20200806-13,2143115.0
20200806-14,2243739.0
20200806-15,2315623.0
20200806-16,2348995.0
20200806-17,2316925.0
20200806-18,2315882.0
20200806-19,2322065.0
20200806-20,2333021.0
20200806-21,2326103.0
20200806-22,2258102.0
20200806-23,2128228.0
20200807-00,2034971.0
20200807-01,2015424.0
20200807-02,2016116.0
20200807-03,2044315.0
20200807-04,2005487.0
20200807-05,1939501.0
20200807-06,1884500.0
20200807-07,1879906.0
20200807-08,1859824.0
20200807-09,1843671.0
20200807-10,1858773.0
20200807-11,1912199.0
20200807-12,1973698.0
20200807-13,2080915.0
20200807-14,2207005.0
20200807-15,2280508.0
20200807-16,2303067.0
20200807-17,2278685.0
20200807-18,2278603.0
20200807-19,2283577.0
20200807-20,2259981.0
20200807-21,2249786.0
20200807-22,2197524.0
20200807-23,2084967.0
20200808-00,1986634.0
20200808-01,1962543.0
20200808-02,1959991.0
20200808-03,1973660.0
20200808-04,1957885.0
20200808-05,1910271.0
20200808-06,1852607.0
20200808-07,1818201.0
20200808-08,1796856.0
20200808-09,1776022.0
20200808-10,1780526.0
20200808-11,1824098.0
20200808-12,1891909.0
20200808-13,2003124.0
20200808-14,2103797.0
20200808-15,2207820.0
20200808-16,2262183.0
20200808-17,2259876.0
20200808-18,2252105.0
20200808-19,2245963.0
20200808-20,2230142.0
20200808-21,2254205.0
20200808-22,2208967.0
20200808-23,2123991.0
20200809-00,2029449.0
20200809-01,2006177.0
20200809-02,2015946.0
20200809-03,2045390.0
20200809-04,2032673.0
20200809-05,1989172.0
20200809-06,1914391.0
20200809-07,1880917.0
20200809-08,1861059.0
20200809-09,1854845.0
20200809-10,1888870.0
20200809-11,1948713.0
20200809-12,1987226.0
20200809-13,2083440.0
20200809-14,2202973.0
20200809-15,2344478.0
20200809-16,2419042.0
20200809-17,2431814.0
20200809-18,2421519.0
20200809-19,2410107.0
20200809-20,2396575.0
20200809-21,2392751.0
20200809-22,2324125.0
20200809-23,2207212.0
20200810-00,2181861.0
20200810-01,2198289.0
20200810-02,2198360.0
20200810-03,2229451.0
20200810-04,2167916.0
20200810-05,2090314.0
20200810-06,1957260.0
20200810-07,1933935.0
20200810-08,1925854.0
20200810-09,1925962.0
20200810-10,1962610.0
20200810-11,2014329.0
20200810-12,2082095.0
20200810-13,2184041.0
20200810-14,2303071.0
20200810-15,2392299.0
20200810-16,2415660.0
20200810-17,2395728.0
20200810-18,2391724.0
20200810-19,2411177.0
20200810-20,2407729.0
20200810-21,2400590.0
20200810-22,2382164.0
20200810-23,2163756.0
20200811-00,1988097.0
20200811-01,1992612.0
20200811-02,2015689.0
20200811-03,2035768.0
20200811-04,2052724.0
20200811-05,1994408.0
20200811-06,1930033.0
20200811-07,1906489.0
20200811-08,1907420.0
20200811-09,1921395.0
20200811-10,1934516.0
20200811-11,1969519.0
20200811-12,2039862.0
20200811-13,2151074.0
20200811-14,2261793.0
20200811-15,2353287.0
20200811-16,2380973.0
20200811-17,2365686.0
20200811-18,2372245.0
20200811-19,2371547.0
20200811-20,2382971.0
20200811-21,2354365.0
20200811-22,2266552.0
20200811-23,2126383.0
20200812-00,2036593.0
20200812-01,2022877.0
20200812-02,2042532.0
20200812-03,2086627.0
20200812-04,2049416.0
20200812-05,1970935.0
20200812-06,1916744.0
20200812-07,1905394.0
20200812-08,1900245.0
20200812-09,1907554.0
20200812-10,1917313.0
20200812-11,1960829.0
20200812-12,2037125.0
20200812-13,2153378.0
20200812-14,2278527.0
20200812-15,2347899.0
20200812-16,2372384.0
20200812-17,2358237.0
20200812-18,2363898.0
20200812-19,2340459.0
20200812-20,2323611.0
20200812-21,2315975.0
20200812-22,2281361.0
20200812-23,2152582.0
20200813-00,2066325.0
20200813-01,2036433.0
20200813-02,2045981.0
20200813-03,2068875.0
20200813-04,2044044.0
20200813-05,1969836.0
20200813-06,1910130.0
20200813-07,1893856.0
20200813-08,1890658.0
20200813-09,1900036.0
20200813-10,1921486.0
20200813-11,1971645.0
20200813-12,2044645.0
20200813-13,2162604.0
20200813-14,2285862.0
20200813-15,2374730.0
20200813-16,2395207.0
20200813-17,2377458.0
20200813-18,2373665.0
20200813-19,2383178.0
20200813-20,2379213.0
20200813-21,2383953.0
20200813-22,2288581.0
20200813-23,2148812.0
20200814-00,2052642.0
20200814-01,2027948.0
20200814-02,2039502.0
20200814-03,2066071.0
20200814-04,2020944.0
20200814-05,1957440.0
20200814-06,1888386.0
20200814-07,1899873.0
20200814-08,1883140.0
20200814-09,1876654.0
20200814-10,1893825.0
20200814-11,1942868.0
20200814-12,2022303.0
20200814-13,2120778.0
20200814-14,2240478.0
20200814-15,2320100.0
20200814-16,2341940.0
20200814-17,2323552.0
20200814-18,2327640.0
20200814-19,2315898.0
