date_time,request_count
20200126-20,2586795.0
20200126-21,1882455.0
20200126-22,2775840.0
20200126-23,2709823.0
20200127-00,2564607.0
20200127-02,2574972.0
20200127-01,2531872.0
20200127-03,2527968.0
20200127-04,2447486.0
20200127-06,2347573.0
20200127-05,2426584.0
20200127-07,2328917.0
20200127-08,2282764.0
20200127-09,2234677.0
20200127-10,2329766.0
20200127-11,2356737.0
20200127-12,2423243.0
20200127-13,2627694.0
20200127-14,2730042.0
20200127-15,2850151.0
20200127-16,2964374.0
20200127-17,2920733.0
20200127-18,2900452.0
20200127-19,2896678.0
20200127-20,2927885.0
20200127-21,2961840.0
20200127-22,2898828.0
20200127-23,2758581.0
20200128-00,2614080.0
20200128-01,2575427.0
20200128-02,2516803.0
20200128-03,2540275.0
20200128-04,2471462.0
20200128-05,2368388.0
20200128-06,2290837.0
20200128-07,2298850.0
20200128-08,2328531.0
20200128-09,2318234.0
20200128-10,2330114.0
20200128-11,2420430.0
20200128-12,2425408.0
20200128-13,2516817.0
20200128-14,2720560.0
20200128-15,2851067.0
20200128-16,2906197.0
20200128-17,2899777.0
20200128-18,2918520.0
20200128-19,2896349.0
20200128-20,2917721.0
20200128-21,2915563.0
20200128-22,2790104.0
20200128-23,2671664.0
20200129-00,2576111.0
20200129-01,2532925.0
20200129-02,2427966.0
20200129-03,2410299.0
20200129-04,2410331.0
20200129-05,2346154.0
20200129-06,2240626.0
20200129-07,2197936.0
20200129-08,2175847.0
20200129-09,2196118.0
20200129-10,2198946.0
20200129-11,2261997.0
20200129-12,2314572.0
20200129-13,2457178.0
20200129-14,2586383.0
20200129-15,2711564.0
20200129-16,2748577.0
20200129-17,2787856.0
20200129-18,2782829.0
20200129-19,2763598.0
20200129-20,2726062.0
20200129-21,2769311.0
20200129-22,2741144.0
20200129-23,2644946.0
20200130-00,2504312.0
20200130-01,2498641.0
20200130-02,2401569.0
20200130-03,2426923.0
20200130-04,2429150.0
20200130-05,2338052.0
20200130-06,2222457.0
20200130-07,2189622.0
20200130-08,2096416.0
20200130-09,2120582.0
20200130-10,2215332.0
20200130-11,2233615.0
20200130-12,2276375.0
20200130-13,2404674.0
20200130-14,2549177.0
20200130-15,2657165.0
20200130-16,2699700.0
20200130-17,2767839.0
20200130-18,2763107.0
20200130-19,2754727.0
20200130-20,2753800.0
20200130-21,2725216.0
20200130-22,2677592.0
20200130-23,2571729.0
20200131-00,2478848.0
20200131-01,2357344.0
20200131-02,2332950.0
20200131-03,2353930.0
20200131-04,2297307.0
20200131-05,2272222.0
20200131-06,2247103.0
20200131-07,2155507.0
20200131-08,2108224.0
20200131-09,2060959.0
20200131-10,2144761.0
20200131-11,2127842.0
20200131-12,2175568.0
20200131-13,2274890.0
20200131-14,2460742.0
20200131-15,2621629.0
20200131-16,2649248.0
20200131-17,2706449.0
20200131-18,2725971.0
20200131-19,2744071.0
20200131-20,2847104.0
20200131-21,2770190.0
20200131-22,2597913.0
20200131-23,2527155.0
20200101-05,1977574.0
20200101-09,1926950.0
20200101-22,2476514.0
20200101-14,2212162.0
20200101-21,2551038.0
20200101-19,2545456.0
20200101-01,2167368.0
20200101-10,1929601.0
20200101-00,2186154.0
20200101-18,2517147.0
20200101-03,2141636.0
20200101-23,2468747.0
20200101-12,2076528.0
20200101-16,2418926.0
20200101-20,2489391.0
20200101-06,1936933.0
20200101-04,2105436.0
20200101-02,2151525.0
20200101-15,2394330.0
20200101-07,1940461.0
20200101-13,2151647.0
20200101-17,2458442.0
20200101-11,1988690.0
20200101-08,1989197.0
20200102-09,2179237.0
20200102-23,2593206.0
20200102-10,2208690.0
20200102-11,2214951.0
20200102-13,2341032.0
20200102-00,2401863.0
20200102-16,2669137.0
20200102-20,2701412.0
20200102-08,2147576.0
20200102-07,2125995.0
20200102-21,2706463.0
20200102-17,2687203.0
20200102-03,2359132.0
20200102-02,2371822.0
20200102-04,2293106.0
20200102-05,2284756.0
20200102-01,2391078.0
20200102-19,2719970.0
20200102-18,2684049.0
20200102-22,2695958.0
20200102-12,2274512.0
20200102-14,2501056.0
20200102-15,2593233.0
20200102-06,2210724.0
20200105-04,2348461.0
20200105-17,2593474.0
20200104-13,2183260.0
20200105-00,2470136.0
20200104-14,2285862.0
20200105-14,2425086.0
20200103-22,2631977.0
20200105-11,2170307.0
20200105-07,2206711.0
20200104-20,2522185.0
20200103-05,2341889.0
20200103-18,2661519.0
20200104-15,2440200.0
20200105-06,2256269.0
20200104-22,2518224.0
20200105-16,2567870.0
20200104-16,2510125.0
20200104-00,2418911.0
20200104-17,2570313.0
20200103-08,2095157.0
20200103-14,2424953.0
20200104-21,2525132.0
20200103-17,2674321.0
20200104-06,2163299.0
20200103-01,2484136.0
20200105-05,2283918.0
20200105-22,2681539.0
20200103-03,2434982.0
20200103-15,2567088.0
20200103-09,2102089.0
20200104-04,2237898.0
20200105-21,2699732.0
20200104-02,2280947.0
20200105-20,2680244.0
20200104-18,2537244.0
20200103-23,2493802.0
20200104-10,1976976.0
20200104-12,2094836.0
20200104-01,2321075.0
20200103-21,2679460.0
20200104-23,2554728.0
20200105-02,2356079.0
20200105-18,2634260.0
20200103-12,2236012.0
20200105-19,2658996.0
20200104-08,2017148.0
20200103-16,2627912.0
20200103-04,2405913.0
20200103-13,2307143.0
20200105-09,2101022.0
20200103-11,2168815.0
20200103-07,2114620.0
20200104-03,2305914.0
20200105-15,2522157.0
20200105-12,2246656.0
20200103-20,2631969.0
20200105-23,2632243.0
20200104-19,2548778.0
20200105-10,2092866.0
20200105-01,2385073.0
20200104-11,2061222.0
20200105-08,2129947.0
20200103-10,2170776.0
20200105-03,2403081.0
20200103-00,2520045.0
20200105-13,2299471.0
20200104-05,2205330.0
20200103-06,2214306.0
20200103-02,2464963.0
20200103-19,2607466.0
20200104-09,1985895.0
20200104-07,2082653.0
20200106-22,2780011.0
20200107-20,2901660.0
20200108-17,2742999.0
20200107-15,2812188.0
20200110-04,2455270.0
20200106-21,2853512.0
20200107-05,2389231.0
20200109-19,2751302.0
20200107-09,2252836.0
20200110-06,2248879.0
20200108-02,2425413.0
20200107-16,2854511.0
20200110-16,2720761.0
20200109-05,2332106.0
20200109-10,2275963.0
20200110-03,2460092.0
20200106-09,2248045.0
20200109-15,2697556.0
20200109-13,2425583.0
20200108-16,2538084.0
20200108-06,2206436.0
20200108-18,2773829.0
20200110-17,2677373.0
20200108-12,2259532.0
20200109-09,2214819.0
20200106-14,2671090.0
20200107-17,2843259.0
20200109-00,2528728.0
20200110-23,2560550.0
20200108-07,2154174.0
20200109-20,2756099.0
20200109-17,2769527.0
20200106-05,2423513.0
20200109-01,2488980.0
20200108-01,2502577.0
20200107-00,2564829.0
20200109-02,2540199.0
20200109-08,2212029.0
20200108-04,2389070.0
20200110-18,2652268.0
20200108-13,2366175.0
20200109-18,2764425.0
20200108-00,2572077.0
20200106-08,2321824.0
20200108-20,2757236.0
20200106-00,2575072.0
20200108-22,2815190.0
20200106-16,2802367.0
20200110-12,2273898.0
20200106-20,2873378.0
20200109-11,2301662.0
20200107-11,2360956.0
20200108-23,2699767.0
20200108-14,2517607.0
20200107-08,2207196.0
20200106-19,2867172.0
20200110-14,2504201.0
20200110-19,2672925.0
20200106-17,2846671.0
20200108-09,2163889.0
20200107-14,2606147.0
20200106-07,2351138.0
20200108-08,2121323.0
20200110-00,2504624.0
20200107-12,2400232.0
20200109-16,2749208.0
20200108-11,2249907.0
20200110-08,2178733.0
20200110-13,2382858.0
20200110-07,2198223.0
20200106-23,2709613.0
20200107-02,2531480.0
20200107-18,2843764.0
20200107-04,2466121.0
20200110-20,2696493.0
20200107-10,2292090.0
20200106-11,2374693.0
20200106-04,2453828.0
20200107-03,2493818.0
20200106-01,2513368.0
20200107-06,2289147.0
20200109-12,2344844.0
20200110-02,2467496.0
20200109-22,2815853.0
20200107-22,2804538.0
20200110-22,2664277.0
20200110-09,2139148.0
20200109-03,2552622.0
20200106-03,2538778.0
20200106-13,2566569.0
20200110-05,2327374.0
20200107-21,2860932.0
20200107-01,2519585.0
20200108-21,2865387.0
20200110-21,2702520.0
20200109-23,2714271.0
20200108-03,2440068.0
20200107-13,2524526.0
20200107-23,2694958.0
20200106-02,2522132.0
20200106-18,2861512.0
20200107-07,2242774.0
20200109-06,2271123.0
20200108-10,2199942.0
20200110-15,2646370.0
20200108-15,2707778.0
20200106-15,2713577.0
20200106-12,2476361.0
20200109-04,2424450.0
20200110-11,2222744.0
20200110-10,2219447.0
20200108-19,2737546.0
20200110-01,2469158.0
20200108-05,2285571.0
20200109-07,2286024.0
20200107-19,2833263.0
20200109-21,2756498.0
20200109-14,2568013.0
20200106-10,2305552.0
20200106-06,2382189.0
20200111-07,2128304.0
20200112-03,2418463.0
20200113-04,2348257.0
20200113-23,2671781.0
20200111-21,2704174.0
20200114-19,2858383.0
20200111-12,2236472.0
20200112-05,2321865.0
20200112-17,2750766.0
20200113-10,2191401.0
20200112-06,2269506.0
20200114-16,2797275.0
20200113-22,2768898.0
20200115-03,2431409.0
20200115-07,2253571.0
20200114-17,2880419.0
20200111-04,2307242.0
20200113-17,2734805.0
20200111-02,2288147.0
20200112-22,2659942.0
20200113-03,2401896.0
20200114-11,2311951.0
20200115-05,2341308.0
20200114-01,2500971.0
20200113-12,2277395.0
20200113-15,2673067.0
20200115-13,2457812.0
20200114-18,2829554.0
20200113-21,2819897.0
20200115-02,2423653.0
20200114-22,2831379.0
20200115-09,2289740.0
20200115-17,2819269.0
20200111-08,2053523.0
20200112-11,2309365.0
20200111-03,2298601.0
20200115-06,2302692.0
20200113-11,2231199.0
20200112-15,2661614.0
20200114-21,2946132.0
20200111-19,2657250.0
20200112-12,2306219.0
20200113-20,2749452.0
20200111-06,2162065.0
20200115-16,2763699.0
20200115-08,2225552.0
20200112-13,2365745.0
20200114-00,2554697.0
20200115-15,2692968.0
20200115-18,2766195.0
20200114-06,2286989.0
20200111-16,2527097.0
20200114-23,2663827.0
20200113-16,2714387.0
20200111-13,2251990.0
20200112-14,2484524.0
20200111-23,2635423.0
20200112-19,2650316.0
20200115-04,2410655.0
20200115-14,2553956.0
20200111-17,2576330.0
20200112-04,2381714.0
20200115-23,2641449.0
20200115-01,2470928.0
20200112-10,2249728.0
20200111-14,2356802.0
20200114-15,2715536.0
20200114-10,2325372.0
20200112-21,2743153.0
20200111-09,2030192.0
20200113-07,2143167.0
20200112-20,2667964.0
20200114-14,2604465.0
20200111-00,2474940.0
20200112-02,2478512.0
20200113-01,2472035.0
20200113-13,2422285.0
20200113-19,2718075.0
20200112-09,2193265.0
20200112-07,2192319.0
20200115-12,2385944.0
20200111-15,2449238.0
20200112-16,2743863.0
20200113-18,2723480.0
20200111-20,2659847.0
20200113-02,2427868.0
20200113-09,2127574.0
20200114-09,2257898.0
20200115-00,2577005.0
20200114-12,2351196.0
20200114-04,2357102.0
20200113-08,2110125.0
20200115-20,2811272.0
20200111-10,2181535.0
20200113-05,2317049.0
20200114-13,2487308.0
20200114-20,2851762.0
20200113-14,2574427.0
20200112-00,2679639.0
20200111-01,2334228.0
20200111-18,2608206.0
20200111-11,2214272.0
20200114-05,2347560.0
20200115-10,2298296.0
20200114-02,2401689.0
20200114-08,2276635.0
20200112-18,2700062.0
20200111-22,2763737.0
20200114-03,2354161.0
20200112-01,2560358.0
20200115-11,2309787.0
20200111-05,2242716.0
20200115-19,2767276.0
20200113-00,2492552.0
20200114-07,2237943.0
20200115-22,2750432.0
20200113-06,2232238.0
20200112-23,2607747.0
20200112-08,2151667.0
20200115-21,2773732.0
20200117-09,2099311.0
20200119-02,2549791.0
20200116-02,2413708.0
20200117-10,2182742.0
20200119-10,2255039.0
20200118-15,2504193.0
20200120-22,2806957.0
20200120-08,2328458.0
20200117-04,2512520.0
20200118-23,2698472.0
20200117-22,2689940.0
20200120-11,2374388.0
20200120-14,2624916.0
20200116-07,2300416.0
20200118-20,2656106.0
20200120-01,2542586.0
20200118-06,2220827.0
20200119-22,2837936.0
20200117-19,2727962.0
20200118-13,2311056.0
20200119-16,2745224.0
20200118-14,2374935.0
20200118-12,2167166.0
20200116-03,2434799.0
20200117-01,2467631.0
20200116-05,2382766.0
20200120-04,2517974.0
20200116-00,2507292.0
20200118-03,2346067.0
20200120-17,2793419.0
20200117-06,2265430.0
20200120-12,2437690.0
20200117-15,2651961.0
20200116-15,2739931.0
20200116-13,2510274.0
20200119-09,2200488.0
20200116-17,2887666.0
20200117-08,2166959.0
20200116-08,2255668.0
20200118-18,2655534.0
20200117-12,2286949.0
20200120-19,2732571.0
20200120-15,2762677.0
20200119-19,2775685.0
20200120-23,2705647.0
20200116-16,2802752.0
20200119-06,2286037.0
20200118-01,2388419.0
20200119-21,2743503.0
20200117-20,2666251.0
20200118-19,2680449.0
20200117-13,2407758.0
20200119-13,2413565.0
20200119-05,2365827.0
20200119-18,2750950.0
20200118-02,2368072.0
20200117-16,2729618.0
20200116-21,2852444.0
20200119-20,2814094.0
20200116-01,2449693.0
20200117-02,2418295.0
20200119-15,2672534.0
20200117-00,2522384.0
20200118-10,2087454.0
20200119-17,2760690.0
20200120-10,2328990.0
20200120-03,2516654.0
20200119-01,2547215.0
20200116-22,2822662.0
20200120-18,2745102.0
20200117-05,2389478.0
20200118-11,2141484.0
20200117-11,2253627.0
20200120-21,2854046.0
20200118-07,2135261.0
20200120-05,2502460.0
20200118-17,2641196.0
20200119-12,2307102.0
20200118-22,2677106.0
20200119-08,2207226.0
20200118-05,2305924.0
20200117-07,2167883.0
20200120-09,2296301.0
20200119-04,2468598.0
20200118-21,2664138.0
20200119-07,2221360.0
20200119-14,2536351.0
20200120-00,2648098.0
20200120-06,2415307.0
20200116-19,2816652.0
20200116-23,2663619.0
20200116-06,2322191.0
20200116-04,2433228.0
20200117-03,2461762.0
20200119-23,2734864.0
20200116-09,2268625.0
20200118-09,2088787.0
20200117-17,2761232.0
20200116-12,2391803.0
20200118-16,2604029.0
20200116-20,2850039.0
20200118-04,2354741.0
20200120-07,2363478.0
20200117-18,2679176.0
20200116-18,2797786.0
20200119-03,2458151.0
20200116-11,2328630.0
20200117-23,2648207.0
20200120-13,2539996.0
20200120-20,2816429.0
20200116-14,2630387.0
20200117-14,2503846.0
20200118-08,2085508.0
20200116-10,2303369.0
20200119-00,2591316.0
20200118-00,2498064.0
20200119-11,2291648.0
20200120-02,2542496.0
20200120-16,2795091.0
20200117-21,2687898.0
