episode,episode_step,total_reward,mean_reward,loss,mse,mae,mean_q
1,400,260.85971976659846,0.6521492994164961,0.004527549603373377, 0.32508235757782633,0.40059087105612523,0.9782049811437994
2,184,128.83682468601683,0.7002001341631349,0.0025168617721647024, 0.424231618642807,0.46868571639060974,1.1009876728057861
3,272,190.4542245729563,0.7001993550476334,0.002313571749255061, 0.5231143236160278,0.5219563841819763,1.1814063787460327
4,328,227.13389334509625,0.6924813821496837,0.001703514950349927, 0.6288182735443115,0.5702539086341858,1.2675267457962036
5,466,325.1480803698688,0.6977426617379159,0.0011773912701755762, 0.784084677696228,0.6325092911720276,1.3716660737991333
6,410,286.16168466935454,0.6979553284618404,0.0012017434928566217, 0.9591653347015381,0.6986438035964966,1.480254054069519
7,280,195.4721453151646,0.6981148046970164,0.0016159546794369817, 1.0890604257583618,0.7458300590515137,1.5619558095932007
8,306,212.97833143846498,0.6960076190799509,0.0017359325429424644, 1.1893093585968018,0.7779956459999084,1.6281753778457642
9,328,225.62664905019324,0.6878861251530282,0.0016373973339796066, 1.2972956895828247,0.8128947019577026,1.6956303119659424
10,342,238.5142164874182,0.697409989729293,0.0019574242178350687, 1.3961706161499023,0.8423929214477539,1.7649691104888916
11,296,203.90886054392558,0.6888812856213702,0.0021683217491954565, 1.5151047706604004,0.8772202730178833,1.8275282382965088
12,242,167.9667628665155,0.6940775325062624,0.002034198958426714, 1.5942816734313965,0.9008027911186218,1.8717316389083862
13,184,128.17882259794612,0.6966240358584028,0.0015749108279123902, 1.6639018058776855,0.9179035425186157,1.9065691232681274
14,304,210.51926683283452,0.692497588265903,0.0032499581575393677, 1.7155840396881104,0.9367137551307678,1.9363588094711304
15,220,149.29483713727205,0.6786128960785094,0.0026986203156411648, 1.7642982006072998,0.9485262632369995,1.972240686416626
16,288,196.46732455961097,0.682178210276427,0.0038756069261580706, 1.816199779510498,0.9650022983551025,1.9931856393814087
17,380,258.1938274310293,0.6794574406079719,0.003550224006175995, 1.8615727424621582,0.9755581617355347,2.0285112857818604
18,444,307.6685226114749,0.6929471229988173,0.0037901648320257664, 1.928202748298645,0.99302077293396,2.0610365867614746
19,408,283.2654587832121,0.6942780852529709,0.0030145568307489157, 1.9892667531967163,1.0075265169143677,2.09407377243042
20,398,273.6322834280028,0.6875183000703587,0.0037478285375982523, 2.0340840816497803,1.018816590309143,2.121546983718872
