count,reward,mean_reward
491,386.3800556691482,0.786924756963642
717,422.01233881786345,0.588580667807341
593,420.1024442086818,0.7084358249724819
710,421.7763305450847,0.5940511697818095
762,437.3394545984935,0.5739362921240072
837,482.80898360905957,0.5768327163788047
813,464.03152644124395,0.5707644851675817
766,457.90949243983925,0.5977930710702862
830,452.7333508369343,0.5454618684782341
725,410.48010430583616,0.5661794542149464
709,368.0815051597018,0.5191558605919631
689,416.0636277158205,0.6038659328241226
801,407.1058882499732,0.5082470514980939
878,459.05668684212213,0.5228436068816881
764,357.97254157906195,0.468550447093013
854,435.6625771273399,0.5101435329359952
1010,470.7015713224327,0.4660411597251809
1123,476.5108966001523,0.42431958735543396
1229,406.24322902231506,0.3305477860230391
1363,368.2805482359826,0.27019849467056684
1032,415.0246385563,0.4021556575157946
1004,430.1908861440354,0.42847697823111097
1105,450.1542439160015,0.4073794062588249
901,378.1620065897805,0.41971365881218703
877,469.0300844257804,0.5348119548754623
1079,456.6884775216029,0.4232516010394837
981,429.9507992819836,0.4382780828562524
893,357.3509102090163,0.400168992395315
1392,543.0641216414397,0.3901322712941377
1513,385.8408111891812,0.2550170596095051
1286,335.71671724805657,0.26105499008402533
1128,298.94973220006335,0.2650263583333895
1334,358.37731847956735,0.2686486645274118
1180,324.08901976439006,0.27465171166473734
1273,403.4400941423495,0.3169207338117435
1156,418.342480181352,0.36188795863438755
1224,361.6503607044042,0.2954659809676505
1068,412.6789038925367,0.386403468064173
1249,404.4425028604319,0.32381305273052996
1355,440.57699131721324,0.3251490710828142
1187,315.9789077735664,0.266199585318927
1386,374.32844225787414,0.27007824116729734
1309,351.493095082548,0.2685203170989671
1240,380.2186268952128,0.30662792491549423
1320,340.64320461170627,0.25806303379674717
1229,325.4010963572866,0.264768996222365
1278,351.3444437956804,0.27491740516093927
1117,362.7456923400129,0.32474994837959975
1038,431.54167008928243,0.41574342012454957
1299,490.2792793486433,0.3774282366040364
1610,413.4078735516168,0.25677507674013467
1302,334.0219604822784,0.2565452845486009
1155,312.25014733310695,0.2703464479074519
1191,329.8963027274477,0.27699101824302913
1286,379.87389756422084,0.29539183325367097
1281,364.2844643876333,0.2843750697795732
1321,387.5413967863595,0.29336971747642654
1444,389.4394393158626,0.2696949025733121
1613,428.73738553739867,0.2658012309593296
1365,361.1826384322336,0.26460266551811984
1170,301.6056684485189,0.2577826226055717
1359,361.00704298116926,0.2656416798978435
1225,314.78868888266055,0.2569703582715596
1715,436.30642591278246,0.2544060792494358
1213,311.2545785623725,0.2565989930440004
1374,356.17713655564324,0.2592264458192454
1507,384.10329773206865,0.25487942782486306
1350,348.8280348730677,0.2583911369430131
1222,315.63029359615985,0.2582899292930932
1071,296.25904314847617,0.2766190879070739
1368,451.6103432771892,0.3301245199394658
1509,388.5460005097996,0.25748575249158356
1736,441.95142161889254,0.2545803119924496
1106,296.79513358792786,0.2683500303688317
1210,319.4974931244856,0.2640475149789137
1726,447.2181051000012,0.259106665758981
1736,444.89782310424033,0.2562775478711062
1841,474.07448603267557,0.2575092265250818
1593,406.73882136710455,0.2553288269724448
1056,290.1069882718748,0.2747225267726087
1187,308.08394604537693,0.2595483959944203
1092,298.85647218156305,0.2736780880783544
1647,430.6905373600764,0.26150002268371364
1267,334.93392181352255,0.26435195091832875
1474,373.9421727043752,0.25369211173973893
1611,412.419098096627,0.2560019230891539
1537,390.2433768041273,0.25389939935206723
1360,346.2941187681349,0.25462802850598154
1526,389.33217050935383,0.2551324839510838
2000,511.08026084459703,0.2555401304222985
1604,411.95331967267697,0.2568287529131403
1562,400.9600678801289,0.2566965863509148
1496,386.58571658991735,0.25841291215903567
1704,436.8412339633366,0.2563622265043055
1349,359.7447401345403,0.26667512241255764
1212,328.6623037183332,0.27117351791941685
1296,335.96148111784686,0.2592295378995732
1744,447.0058528149397,0.2563106954214104
1187,314.6969016254457,0.26511954644098207
1242,324.3526526155367,0.2611535045213661
