total_reward,mean_reward
436.44191922567984,0.5819225589675732
401.3909070673989,0.7338042176734898
585.2801882498378,0.7474842761811467
474.7525752597079,0.7464663133014275
442.4780502995079,0.7486938245338544
597.400520698062,0.7411917130248908
520.8009013058963,0.7493538148286278
418.2056024926437,0.7428163454576265
613.9722095551592,0.7032900453094607
649.1446140354055,0.7133457297092368
704.7714532437556,0.7442148397505338
452.8196872287019,0.7362921743556129
603.2738125760484,0.7173291469394154
603.3264458708409,0.7208201264884598
644.7832007034451,0.6499830652252471
599.4401411681002,0.6522743647095759
553.5447010603707,0.7105836984086915
593.2415566353758,0.7270117115629605
653.5122607169171,0.726124734129908
666.8313728523075,0.739280901166638
712.5519495455899,0.7414692503075857
628.7262086043745,0.7120342113299825
641.6709192966421,0.5881493302444015
616.7003402348532,0.7394488492024619
686.8090556408342,0.7416944445365381
590.7079489046098,0.730170517805451
754.5507601721815,0.7290345508909967
721.0098413274707,0.675735558882353
758.6338563418151,0.7386892466814169
751.1717848259952,0.682263201476835
767.538820134256,0.7302938345711284
731.7600348614704,0.7188212523197156
822.9346412425185,0.6962222007127906
797.1585114089494,0.7279986405561182
717.1353929916017,0.7273178427906711
816.442962523758,0.6012098398554918
832.7364295852756,0.6651249437582073
723.5230305598834,0.7199234134924213
720.1503605956269,0.7032718365191669
766.6411499777967,0.6975806642200152
768.7437285798444,0.6869917145485651
779.6565392441169,0.65297867608385
960.0831941577432,0.6804274940876989
949.9729478624836,0.7042052986378677
850.260454145872,0.5835692890500151
905.7979117167812,0.681563515212025
1041.4022983664884,0.645630687145994
955.1040273530466,0.6564288847787262
883.9322487969043,0.6927368720978874
830.8945604479628,0.7244067658657043
809.7786296876332,0.7097095790426233
917.0219922906035,0.7324456807432935
823.4838454432754,0.6850947133471509
756.3442369279148,0.7300620047566746
776.227674129182,0.532392094738808
582.4353498708622,0.378942973240639
609.0356537446567,0.48722852299572533
853.9242205985256,0.5938276916540511
994.2071745438019,0.6754124827063872
822.3770571407799,0.6916543794287467
663.8789725646511,0.612434476535656
657.6013947478591,0.48282040730386133
818.7433609992031,0.7052053066315273
768.0368388551568,0.6519837341724591
939.0154004017378,0.6869168986113664
825.0325083816292,0.5982831822926971
678.171131433947,0.4975576899735488
782.7244975254421,0.6261795980203536
880.0375613272346,0.6743582845419422
659.1770857240532,0.5210886053154571
768.1455714708586,0.5859233954773903
917.6135378113032,0.640791576683871
894.965306085596,0.6708885352965487
790.7096955871286,0.7240931278270408
778.7310289687707,0.6027329945578721
838.2482172467774,0.6026227298682799
1025.9375972241317,0.6601915040052327
861.1081274478258,0.7285178743213416
818.9590347941235,0.6636621027505052
885.8824184482814,0.668086288422535
707.9527785653206,0.5475272842732565
826.3393225486502,0.6322412567319435
901.7518974287906,0.7100408641171579
879.8555824303484,0.6298178829136352
831.0476937831259,0.649256010768067
816.188314436063,0.6095506455833182
786.6441902704252,0.6643954309716429
751.9856865148629,0.5157652170883833
869.2509855844705,0.6011417604318606
906.0059891506986,0.6011984002327131
816.8689944633431,0.564525911861329
980.3230536939077,0.6822011507960387
906.5264819850597,0.6724973901966318
736.9877317856889,0.7079613177576262
841.7606965811025,0.654048715292232
823.5575101818514,0.5365195506070694
817.7401425190159,0.5013734779393108
796.6895733216464,0.692773542018823
731.3469774782075,0.5578542925081674
