number_of_server,distance,server_0,server_1,server_2,server_3,reward
0,0,0.16666666666666666,0.0,0.0,0.0,1
0,0,0.167,0.0,0.0,0.0,1
0,0,0.33666666666666667,0.0,0.0,0.0,1
0,0,0.16966666666666666,0.0,0.0,0.0,1
0,0,0.3393333333333333,0.0,0.0,0.0,1
0,0,0.17033333333333334,0.0,0.0,0.0,1
0,0,0.3406666666666667,0.0,0.0,0.0,1
0,0,0.171,0.0,0.0,0.0,1
0,0,0.3423333333333334,0.0,0.0,0.0,1
0,0,0.514,0.0,0.0,0.0,1
0,0,0.6856666666666666,0.0,0.0,0.0,1
0,0,0.17200000000000001,0.0,0.0,0.0,1
0,0,0.17200000000000001,0.0,0.0,0.0,1
0,0,0.17233333333333334,0.0,0.0,0.0,1
3,0.36943650541593764,0.17233333333333334,0.0,0.0,0.6917205979702565,1
0,0,0.17300000000000001,0.0,0.0,0.0,1
0,0,0.34600000000000003,0.0,0.0,0.0,1
0,0,0.17466666666666666,0.0,0.0,0.0,1
0,0,0.3496666666666667,0.0,0.0,0.0,1
0,0,0.5253333333333333,0.0,0.0,0.0,1
0,0,0.7013333333333334,0.0,0.0,0.0,1
0,0,0.17666666666666667,0.0,0.0,0.0,1
0,0,0.354,0.0,0.0,0.0,1
0,0,0.5316666666666666,0.0,0.0,0.0,1
0,0,0.7093333333333333,0.0,0.0,0.0,1
0,0,0.8879999999999999,0.0,0.0,0.0,1
0,0,1.067,0.0,0.0,0.0,0.9826545444593096
0,0,0.17933333333333334,0.0,0.0,0.0,1
0,0,0.3586666666666667,0.0,0.0,0.0,1
0,0,0.5393333333333333,0.0,0.0,0.0,1
0,0,0.72,0.0,0.0,0.0,1
0,0,0.18066666666666667,0.0,0.0,0.0,1
0,0,0.3636666666666667,0.0,0.0,0.0,1
0,0,0.18366666666666667,0.0,0.0,0.0,1
0,0,0.18366666666666667,0.0,0.0,0.0,1
0,0,0.18400000000000002,0.0,0.0,0.0,1
0,0,0.18433333333333335,0.0,0.0,0.0,1
0,0,0.3703333333333334,0.0,0.0,0.0,1
0,0,0.5566666666666668,0.0,0.0,0.0,1
0,0,0.7430000000000001,0.0,0.0,0.0,1
0,0,0.9293333333333335,0.0,0.0,0.0,1
0,0,0.18933333333333333,0.0,0.0,0.0,1
0,0,0.38,0.0,0.0,0.0,1
0,0,0.19066666666666665,0.0,0.0,0.0,1
0,0,0.19099999999999998,0.0,0.0,0.0,1
0,0,0.19133333333333333,0.0,0.0,0.0,1
3,0.32251273553225174,0.19133333333333333,0.0,0.0,0.7328099440979516,1
2,0.32251273553225174,0.19133333333333333,0.0,0.6409766107646182,0.7328099440979516,1
0,0,0.19366666666666665,0.0,0.0,0.0,1
0,0,0.19366666666666665,0.0,0.0,0.0,1
0,0,0.3876666666666666,0.0,0.0,0.0,1
0,0,0.5826666666666666,0.0,0.0,0.0,1
0,0,0.19533333333333333,0.0,0.0,0.0,1
0,0,0.19533333333333333,0.0,0.0,0.0,1
0,0,0.391,0.0,0.0,0.0,1
0,0,0.19633333333333333,0.0,0.0,0.0,1
0,0,0.39266666666666666,0.0,0.0,0.0,1
0,0,0.19666666666666666,0.0,0.0,0.0,1
0,0,0.3933333333333333,0.0,0.0,0.0,1
0,0,0.5906666666666667,0.0,0.0,0.0,1
0,0,0.19766666666666666,0.0,0.0,0.0,1
0,0,0.3956666666666666,0.0,0.0,0.0,1
0,0,0.594,0.0,0.0,0.0,1
0,0,0.7923333333333333,0.0,0.0,0.0,1
0,0,0.19833333333333333,0.0,0.0,0.0,1
0,0,0.3973333333333333,0.0,0.0,0.0,1
0,0,0.5966666666666667,0.0,0.0,0.0,1
0,0,0.797,0.0,0.0,0.0,1
0,0,0.9976666666666667,0.0,0.0,0.0,1
0,0,1.1983333333333333,0.0,0.0,0.0,0.9290552667298367
0,0,0.3993333333333332,0.0,0.0,0.0,1
0,0,0.6006666666666666,0.0,0.0,0.0,1
0,0,0.20133333333333334,0.0,0.0,0.0,1
3,0.29383709838111033,0.20133333333333334,0.0,0.0,0.7543281817340537,1
0,0,0.404,0.0,0.0,0.7543281817340537,1
0,0,0.6066666666666667,0.0,0.0,0.7543281817340537,1
0,0,0.8103333333333333,0.0,0.0,0.7543281817340537,1
0,0,0.20466666666666666,0.0,0.0,0.0,1
0,0,0.4096666666666666,0.0,0.0,0.0,1
1,0.2912302222764611,0.4096666666666666,0.7638783724459683,0.0,0.0,1
0,0,0.20533333333333334,0.0,0.0,0.0,1
0,0,0.20666666666666667,0.0,0.0,0.0,1
0,0,0.41400000000000003,0.0,0.0,0.0,1
0,0,0.20733333333333334,0.0,0.0,0.0,1
0,0,0.4146666666666667,0.0,0.0,0.0,1
0,0,0.6223333333333334,0.0,0.0,0.0,1
0,0,0.8306666666666668,0.0,0.0,0.0,1
0,0,1.0406666666666669,0.0,0.0,0.0,1
0,0,0.2520000000000002,0.0,0.0,0.0,1
0,0,0.21166666666666667,0.0,0.0,0.0,1
0,0,0.42366666666666664,0.0,0.0,0.0,1
0,0,0.636,0.0,0.0,0.0,1
0,0,0.849,0.0,0.0,0.0,1
0,0,1.0623333333333334,0.0,0.0,0.0,1
3,0.27037521343926746,0.06233333333333335,0.0,0.0,0.7837770909721417,1
0,0,0.21433333333333335,0.0,0.0,0.0,1
0,0,0.215,0.0,0.0,0.0,1
3,0.25994770902067055,0.0,0.0,0.0,0.784756599779954,1
0,0,0.216,0.0,0.0,0.784756599779954,1
0,0,0.217,0.0,0.0,0.0,1
0,0,0.43433333333333335,0.0,0.0,0.0,1
0,0,0.21833333333333335,0.0,0.0,0.0,1
0,0,0.219,0.0,0.0,0.0,1
0,0,0.43833333333333335,0.0,0.0,0.0,1
0,0,0.658,0.0,0.0,0.0,1
0,0,0.8776666666666667,0.0,0.0,0.0,1
0,0,1.099,0.0,0.0,0.0,1
0,0,1.321,0.0,0.0,0.0,0.8798319915950479
0,0,0.222,0.0,0.0,0.0,1
0,0,0.44466666666666665,0.0,0.0,0.0,1
0,0,0.22333333333333336,0.0,0.0,0.0,1
0,0,0.44700000000000006,0.0,0.0,0.0,1
0,0,0.6706666666666667,0.0,0.0,0.0,1
0,0,0.22366666666666668,0.0,0.0,0.0,1
0,0,0.44766666666666666,0.0,0.0,0.0,1
0,0,0.672,0.0,0.0,0.0,1
0,0,0.22533333333333336,0.0,0.0,0.0,1
0,0,0.226,0.0,0.0,0.0,1
0,0,0.45233333333333337,0.0,0.0,0.0,1
0,0,0.22666666666666668,0.0,0.0,0.0,1
0,0,0.45333333333333337,0.0,0.0,0.0,1
0,0,0.22733333333333336,0.0,0.0,0.0,1
0,0,0.4546666666666667,0.0,0.0,0.0,1
0,0,0.22733333333333336,0.0,0.0,0.0,1
0,0,0.45533333333333337,0.0,0.0,0.0,1
3,0.4815321779158539,0.0,0.0,0.0,0.9776308445323614,1
0,0,0.2313333333333333,0.0,0.0,0.9776308445323614,1
