count,reward,mean_reward
490,335.15364642935646,0.6839870335292989
486,395.1204081908352,0.8130049551251752
532,396.5802560808205,0.7454516091744746
654,468.7556193380861,0.7167517115261255
624,505.4424572505299,0.8100039379014903
584,438.3245845441289,0.7505557954522756
462,364.5098510681274,0.7889823616193233
844,567.2235434306623,0.6720658097519695
852,612.5177561174031,0.7189175541284074
732,560.5894110021325,0.7658325286914378
680,531.9663459719187,0.782303449958704
708,517.7312250153195,0.7312587923945191
474,374.1584354665523,0.7893637879041188
694,490.286778389606,0.7064650985441009
646,463.51950610022436,0.7175224552635052
612,404.6212638307945,0.6611458559326707
686,542.6209690014745,0.7909926661829074
782,553.9507337916713,0.7083768974318047
880,639.6252881636236,0.7268469183677542
762,556.5855551297172,0.730427237703041
948,668.918935523824,0.705610691480827
778,610.885371541319,0.7851997063513099
740,538.521873047808,0.7277322608754162
910,680.6757277922608,0.7479953052662206
916,680.6247897468045,0.7430401634790442
760,542.4930770343346,0.713806680308335
792,569.5862802127357,0.7191745962282017
766,521.5759005689056,0.6809084863823832
800,569.2362112309021,0.7115452640386276
618,478.246851846898,0.773862219816987
860,649.4891205350785,0.7552199075989285
966,662.5283843744352,0.6858471887934111
926,651.5658039797189,0.7036347775158951
862,573.371773038277,0.6651644698819918
724,479.3272898247189,0.6620542677137001
958,571.7854089560624,0.5968532452568501
810,580.7630789720508,0.7169914555210504
826,613.9596387633717,0.7432925408757527
1026,671.3539608284113,0.6543410924253522
1004,641.122171679338,0.6385679000790219
1284,708.7978832332819,0.5520232735461698
1044,648.8786423728734,0.6215312666406834
896,667.2918024247824,0.7447453152062303
904,633.9161211635835,0.701234647304849
1072,739.9095760957895,0.6902141568057738
1082,653.3630756042683,0.6038475744956269
1268,763.6082130943314,0.6022146790964759
1134,743.202323196842,0.655381237386986
1018,675.738633503221,0.6637904061917691
1064,741.1351520559706,0.6965555940375664
740,495.4159593256141,0.6694810261156947
842,503.8560689136,0.59840388232019
1134,802.5745369971868,0.7077376869463728
1132,737.4323809699066,0.6514420326589281
1394,749.1730068104108,0.5374268341538098
1166,724.6723401834731,0.6215028646513492
1028,656.1607701367773,0.6382886869034798
756,542.3474681675478,0.7173908309094548
940,589.169551938335,0.6267761190833351
1116,685.9465776272899,0.6146474709921953
1104,643.2471679529715,0.5826514202472568
1084,742.9060825162412,0.6853377144983775
868,596.5204904984249,0.687235588131826
642,461.17564729168134,0.7183421297378214
532,436.2848128264617,0.8200842346362062
610,490.8105008993625,0.8046073785235451
842,603.5834319421195,0.7168449310476479
876,654.7251034341849,0.7474030861120833
228,187.59362510317,0.8227790574700439
1060,507.0138081820427,0.47831491337928556
1366,763.3865933399502,0.5588481649633603
1018,621.5609905243633,0.6105707176074295
1272,755.6718166287254,0.5940816168464822
1090,625.7402055750902,0.574073583096413
1280,705.4967272321252,0.5511693181500978
1374,757.3707413905672,0.551215968988768
1296,728.2246020718017,0.5619016991294766
1460,914.7990080407072,0.6265746630415803
1462,834.1500667982657,0.5705540812573637
1466,804.8250435347419,0.5489938905421159
1298,786.0834350655662,0.605611275089034
1552,834.3539490243965,0.5375991939590183
1282,776.3807270682411,0.6056011911608745
1236,778.4570624676577,0.629819629828202
1158,665.6286486991232,0.574808850344666
1240,693.0213521241905,0.5588881871969278
1304,735.199232912455,0.5638030927242753
1230,643.4161234181344,0.5231025393643369
1324,700.7534227647465,0.5292699567709566
1340,774.5636804394446,0.5780325973428692
1070,689.2811798410605,0.6441880185430472
1082,671.7737524635725,0.6208629874894385
1190,744.2927557681791,0.625456097284184
494,331.8690247135559,0.6717996451691415
894,605.9021851165688,0.6777429363720009
1188,716.8204726264844,0.6033842362175794
1184,754.3344406538915,0.6371067910928138
1114,738.5638248954747,0.6629836848253812
1252,770.9930391385512,0.6158091366921336
1516,807.2252893931751,0.532470507515287
