count,reward,mean_reward
750,501.58886014829653,0.6687851468643954
547,376.2187744459362,0.687785693685441
783,542.1664875953129,0.6924220786657892
636,442.8064397560818,0.6962365404969839
591,410.6785486345424,0.6948875611413576
806,553.5295979025158,0.6867612877202429
695,481.74601569712985,0.6931597348160141
563,392.0003697837275,0.6962706390474733
873,560.7892716923635,0.6423702997621575
910,613.2733452272208,0.6739267529969459
947,645.8663421175278,0.6820130328590579
615,417.16137062824845,0.6783111717532495
841,561.9023990945548,0.6681360274608261
837,559.1402212974482,0.6680289382287314
992,589.0502196121083,0.5938006246089802
919,517.0182032954015,0.5625878164258993
779,491.51586690628596,0.6309574671454249
816,549.0452065937982,0.6728495178845566
900,579.1882052851954,0.6435424503168838
902,597.2225499598532,0.6621092571616998
961,648.8225436513063,0.6751535313749285
883,565.3758897996196,0.640289795922559
1091,577.9019093622147,0.5296992753090878
834,561.6482377412747,0.6734391339823437
926,638.3025727895246,0.689311633681992
809,556.6930469873625,0.6881249035690513
1035,681.4076274396864,0.6583648574296487
1067,564.4112701978247,0.5289702626033971
1027,626.4186319772828,0.609949982451103
1101,646.4192348899023,0.5871201043505017
1051,684.4130988305471,0.6512018066893883
1018,654.9935814875009,0.6434121625613958
1182,702.4190823581745,0.5942631830441408
1095,666.0295996886352,0.6082462097613107
986,661.3396917854251,0.6707299105328854
1358,643.4468502692972,0.4738194773706165
1252,673.4161946843701,0.5378723599715416
1005,650.2162346290255,0.6469813279890801
1024,619.872700582256,0.6053444341623594
1099,666.4578729034705,0.6064220863543862
1119,638.646498009055,0.5707296675684138
1194,660.9102743568675,0.5535261929286998
1411,769.9615181309113,0.5456849880445863
1349,731.4594824310635,0.5422234858643911
1457,681.3013163022209,0.46760557055746116
1329,780.6055344988389,0.587363080887012
1613,791.1941694424318,0.49051095439704384
1455,630.1471507050036,0.4330908252268066
1276,673.6799174693552,0.5279623177659524
1147,709.9701799571486,0.6189801045833903
1141,688.4350989726321,0.6033611735080036
1252,746.0513268320191,0.5958876412396319
1202,655.2207612666665,0.5451087864115362
1036,666.6356506349805,0.6434707052461202
1458,636.7250050499845,0.4367112517489605
1537,671.1369654526345,0.4366538487004779
1250,725.7825319634203,0.5806260255707363
1438,682.2354927839018,0.47443358329895813
1472,752.2792501281257,0.511059273184868
1189,701.4464131682141,0.5899465207470261
1084,586.7478616650656,0.5412803151891749
1362,588.4841207415553,0.43207351008924766
1161,719.8410251811364,0.6200181095444758
1178,662.9548373645496,0.5627799977627755
1367,768.806132942576,0.5624039012015918
1379,779.6209743386353,0.5653524106879153
1363,787.0658738633991,0.5774511180215695
1250,698.8993121156426,0.559119449692514
1305,752.9949188209642,0.5770076006290914
1265,712.1858390362223,0.562992758131401
1311,707.9629201056031,0.5400174829180802
1432,706.2387461865777,0.49318348197386713
1334,708.8863887375438,0.5313990920071543
1092,709.1246827114737,0.6493815775746097
1292,647.7137673607917,0.5013264453256902
1391,609.589913478037,0.43823861500937245
1554,771.3641994586895,0.49637335872502547
1182,757.6513995989083,0.6409910318095671
1234,654.0235755281163,0.5300028975106291
1326,705.1634261320787,0.5317974556048859
1293,667.6568024471228,0.5163625695646735
1307,657.6419741045773,0.5031690697051089
1270,784.0251645934554,0.6173426492861854
1397,646.3915109460207,0.46269972150753097
1280,703.8704007032197,0.5498987505493904
1339,656.9314063550142,0.4906134476139016
1184,657.6773480462284,0.5554707331471523
1458,646.733992554376,0.44357612658050477
1446,689.1152682538401,0.47656657555590604
1507,737.2523662185224,0.4892185575438105
1447,650.4226978620452,0.44949737239947835
1437,772.2209146962626,0.5373840742493129
1348,744.6856832739701,0.5524374504999778
1041,657.63122123282,0.6317302797625552
1287,685.1476149188348,0.5323602291521639
1535,729.5706910675455,0.4752903524870003
1631,705.9227944540972,0.4328159377400964
1150,692.6324276163531,0.6022890674924809
1311,601.4845429265407,0.45879827835739184
1531,708.849506321822,0.4629977180416865
