count,reward,mean_reward
490,310.7703796715906,0.6342252646358992
486,334.5648642254741,0.6884050704227862
532,347.2613809721266,0.6527469567145237
654,437.5241721477698,0.668997205118914
624,424.31696087996625,0.6799951296153305
584,394.7058128486657,0.6758661178915508
462,314.0574520567924,0.6797780347549619
844,560.4340140295528,0.6640213436369109
852,547.1506183390187,0.6421955614307732
732,495.009550747738,0.6762425556663088
680,449.29774815580276,0.6607319825820629
708,439.6143077763711,0.6209241635259479
474,326.4879913158306,0.6887932306241151
694,451.1651015229309,0.650093806229007
646,437.62686720079796,0.6774409708990681
612,371.337954895918,0.6067613642090164
686,463.0680421853264,0.6750263005617003
782,471.1619876727676,0.6025089356429254
880,551.6283229515931,0.6268503669904467
762,503.4959264147698,0.6607558089432675
948,602.1652835433625,0.6351954467756988
778,520.7574797959774,0.669354087141359
740,462.97471795108885,0.6256415107447146
910,591.5853157911478,0.6500937536166459
916,571.1176168500092,0.6234908480895297
760,490.2265226814304,0.64503489826504
792,511.2074252440754,0.6454639207627215
766,504.4096197851004,0.6584981981528726
800,483.33249396445154,0.6041656174555644
618,416.5852686861143,0.6740861952849746
860,573.877110785235,0.667298966029343
966,584.0080651265467,0.604563214416715
926,569.9446184105948,0.6154909486075537
862,505.17156971154105,0.5860459045377506
724,434.5710312063803,0.6002362309480391
958,480.8403311683065,0.5019210137456226
810,513.3543287875762,0.6337707762809582
826,534.5308386086998,0.6471317658700966
1026,603.0864242568817,0.5878035324141148
1004,577.368785322507,0.5750685112773974
1284,597.5002437016612,0.46534286892652743
1044,581.2462368675128,0.5567492690301847
896,560.4107525186939,0.625458429150328
904,541.3684388750635,0.598858892560911
1072,637.655618416791,0.5948280022544692
1082,588.7608893732281,0.5441413025630574
1268,642.0185084546275,0.5063237448380343
1134,663.8058748990766,0.5853667327152351
1018,606.1173915962792,0.5954001882085257
1064,635.2969230919524,0.5970835743345417
740,411.1874027239196,0.5556586523296211
842,420.15217138538964,0.49899307765485706
1134,694.6505018750847,0.612566580136759
1132,637.1705827944228,0.5628715395710449
1394,631.112325229319,0.4527348100640739
1166,690.3178410659663,0.5920393148078613
1028,627.8784143148479,0.6107766676214473
756,447.1364069089236,0.5914502736890525
940,500.2873605223718,0.5322205963003955
1116,593.6529589978184,0.5319470958761813
1104,514.5112186969112,0.4660427705587964
1084,623.0045148997011,0.574727412269097
868,552.0072245381137,0.6359530236614214
642,412.88015758787725,0.643115510261491
532,369.6172410906922,0.694769250170474
610,417.83455920533714,0.6849746872218642
842,534.9304278217742,0.6353092967004443
876,571.1396952549095,0.6519859534873396
228,158.1497658015193,0.6936393236908741
1060,600.1089382321095,0.566140507766141
1366,622.9029741777873,0.4560051055474285
1018,570.9551752538197,0.560859700642259
1272,694.285511338759,0.5458219428763829
1090,528.3128421437465,0.48469068086582245
1280,678.2091900548124,0.5298509297303222
1374,641.2777499521769,0.46672325324030345
1296,574.9479441758841,0.44363267297521924
1460,619.7093715978125,0.42445847369713186
1462,658.9765129302339,0.45073632895364835
1466,636.1071353613885,0.43390664076493074
1298,665.3389459550655,0.5125877857897269
1552,636.248886836498,0.409954179662692
1282,687.0001536671277,0.5358815551225645
1236,631.022294731623,0.5105358371615073
1158,607.7843670231157,0.5248569663412053
1240,598.1307993334393,0.4823635478495478
1304,688.4157339935774,0.5279261763754428
1230,580.0375378465402,0.4715752340215774
1324,621.0794529491886,0.4690932424087527
1340,623.6264663360627,0.4653928853254199
1070,648.6619884287869,0.6062261574100812
1082,596.686134294232,0.5514659281832089
1190,633.8326314817772,0.5326324634300649
494,285.17519115762036,0.5772777148939684
894,518.9143239860634,0.5804410782841873
1188,654.5955494692334,0.551006354772082
1184,660.0691362590292,0.557490824543099
1114,673.6978055718134,0.6047556602978577
1252,664.0745990365954,0.5304110215947248
1516,677.1113106013946,0.44664334472387507
